IC50,Cancer,Drug,From_Sanger,Fingerprint_833,Fingerprint_825,Fingerprint_824,Fingerprint_820,Fingerprint_819,Fingerprint_813,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_780,Fingerprint_779,Fingerprint_712,Fingerprint_707,Fingerprint_705,Fingerprint_687,Fingerprint_685,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_656,Fingerprint_650,Fingerprint_646,Fingerprint_644,Fingerprint_617,Fingerprint_611,Fingerprint_576,EXP_HASPIN,EXP_SCYL1,EXP_TRPM6,PKA_141_CSV_X_Fingerprint_776,EXP_BLK_X_EXP_DAPP1,EXP_GRK7_X_EXP_CCR8,EXP_LRRK2_X_EXP_RAB29,EXP_LRRK2_X_EXP_TFDP1,EXP_LRRK2_X_EXP_TUBB4B,EXP_MAP3K1_X_EXP_NRK,EXP_MAP3K1_X_EXP_PLCG2,EXP_MAPK14_X_EXP_ACTA1,EXP_MAPK14_X_EXP_AR,EXP_MAPK14_X_EXP_ELAVL1,EXP_MAPK14_X_EXP_ESR1,EXP_MAPK14_X_EXP_IL2RG,EXP_RAF1_X_EXP_SCNN1G,Predicted IC50,Validation
-0.417037,949178,283,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,4.678199378,4.0184321145,2.9583897982,0,8.7640075956,9.5427208269,22.682254415,21.769895708,34.784442498,25.265839266,29.927291703,17.10096601,15.353401988,40.991586388,16.011956949,16.010234475,19.924346738,-2.085681386,3
3.417711,949177,1030,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,5.0658684474,3.8604550152,2.9197997475,0,8.7080049239,8.7443985555,21.690679818,20.946376122,35.59947164,19.883955892,25.048025582,17.01022708,16.560266027,40.23189266,16.545584931,15.741236981,18.353032769,3.0313590828,9
4.633165,907314,230,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,1,3.9352718573,3.8429776126,3.3158520501,0,10.124279979,8.7418636044,11.225631387,20.995403324,32.844752291,29.697827052,38.638285352,16.616177929,14.556721511,33.149150655,15.139460193,14.913552286,20.778749238,4.0582217472,9
2.885261,1240181,119,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,4.8031645295,4.0102491795,3.2983902447,0,8.8067814313,8.7113588297,11.283383184,18.829803323,33.683106401,27.87370347,34.779294834,16.162184112,15.563669554,37.654598001,15.750972205,15.349458736,18.279480391,3.1083393111,7
-1.708604,688086,60,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,4.4785874998,4.0549330007,2.95881721,0,10.169277903,9.5366919462,13.860718235,21.350870205,36.982723058,20.34228916,22.254744152,15.198513763,14.033594589,35.83269458,13.998118509,14.216085374,19.2498904,1.1530110069,10
2.956101,724828,1164,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,1,3.5856504959,4.3903258774,3.0691783036,0,9.8650226192,9.0056971956,22.628513518,20.238928151,35.748681308,30.492621486,32.706503628,18.06711897,16.692020082,38.477637379,17.022214836,16.282965564,16.794608468,2.807170589,10
1.160742,753616,1049,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.17935239,3.9634915079,3.0475652609,0,9.0264918555,9.3426480612,18.226215841,18.341604866,30.841826338,28.109908242,34.984797329,17.256919553,14.540054533,35.423944223,14.553421589,14.618251683,18.385609673,2.3321794311,8
5.8094,907314,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,3.9352718573,3.8429776126,3.3158520501,0,10.124279979,8.7418636044,11.225631387,20.995403324,32.844752291,29.697827052,38.638285352,16.616177929,14.556721511,33.149150655,15.139460193,14.913552286,20.778749238,5.9745054851,6
3.882027,949177,281,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,0,0,0,1,5.0658684474,3.8604550152,2.9197997475,0,8.7080049239,8.7443985555,21.690679818,20.946376122,35.59947164,19.883955892,25.048025582,17.01022708,16.560266027,40.23189266,16.545584931,15.741236981,18.353032769,3.523234961,2
2.311504,949177,56,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,5.0658684474,3.8604550152,2.9197997475,0,8.7080049239,8.7443985555,21.690679818,20.946376122,35.59947164,19.883955892,25.048025582,17.01022708,16.560266027,40.23189266,16.545584931,15.741236981,18.353032769,2.1605959958,5
2.553887,906803,277,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3.7537471722,4.4025031686,3.0694430663,0,8.9980036392,9.4069801878,29.966421999,26.324356159,44.907757407,21.91227919,30.84855285,17.60117621,16.123072778,37.88593334,17.591165987,15.875453027,16.833903304,2.4324283142,1
-0.698013,949176,1242,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,4.0098079055,4.0900577916,3.024543874,0,8.9238343101,9.0501120602,20.972626537,20.316937993,34.571810262,27.215943736,39.026907433,18.22794733,16.24309895,40.707021355,15.18975714,15.133814869,18.402522364,0.3111394402,6
0.848675,724828,312,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.5856504959,4.3903258774,3.0691783036,0,9.8650226192,9.0056971956,22.628513518,20.238928151,35.748681308,30.492621486,32.706503628,18.06711897,16.692020082,38.477637379,17.022214836,16.282965564,16.794608468,0.9933589008,7
4.029736,949176,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,4.0098079055,4.0900577916,3.024543874,0,8.9238343101,9.0501120602,20.972626537,20.316937993,34.571810262,27.215943736,39.026907433,18.22794733,16.24309895,40.707021355,15.18975714,15.133814869,18.402522364,4.7958893211,7
2.001129,949172,1219,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,3.7905974833,3.8541252522,3.0231986151,0,11.149422112,8.3251214425,22.632457676,20.990307379,36.460992098,27.596068018,36.004152066,17.029941367,15.414384519,34.226970673,14.915291621,15.21844991,16.696472689,2.2846663519,4
3.789016,907170,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,5.0635108536,4.0900633709,2.8986290134,0,8.6455592277,10.013538969,25.701916742,23.54630943,37.675555548,18.332404864,21.240758431,18.096705539,15.904504291,40.91927839,15.998185332,15.952673215,22.034208758,2.8885512021,10
1.219042,949178,1029,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,1,4.678199378,4.0184321145,2.9583897982,0,8.7640075956,9.5427208269,22.682254415,21.769895708,34.784442498,25.265839266,29.927291703,17.10096601,15.353401988,40.991586388,16.011956949,16.010234475,19.924346738,1.1542881564,9
2.344417,949175,294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,4.2415071253,4.1515818123,2.8746356601,0,9.7344181715,9.2463042495,18.609696304,21.998993277,37.42602218,22.965242531,25.698981196,17.181795537,15.722519976,32.811262488,15.366038043,16.047075512,21.089836006,2.720117674,1
-0.924414,753616,293,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,3.17935239,3.9634915079,3.0475652609,0,9.0264918555,9.3426480612,18.226215841,18.341604866,30.841826338,28.109908242,34.984797329,17.256919553,14.540054533,35.423944223,14.553421589,14.618251683,18.385609673,-0.423757269,6
-1.381059,925342,273,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,5.0886920842,4.9423886138,2.9730211377,0,8.1089848921,9.3805012363,22.225065139,29.986056878,44.870036229,16.301461963,19.749656645,18.618563213,17.11236429,46.199578436,17.144949954,17.276438276,30.955342457,-0.251194416,9
0.084463,753620,185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,3.9955726526,3.9191471035,3.0498159977,0,9.5399515979,9.1848564941,18.276361766,19.336953608,31.939125327,24.98614708,28.387834836,15.103576539,14.867471601,34.975821721,14.187359872,14.640156611,19.802836881,0.8674519048,9
3.900782,753618,255,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,4.1574311249,4.0837585012,2.7940765549,0,9.1522763627,9.7526114225,20.532644233,19.460233764,31.836455316,21.353330743,23.013616902,17.087020752,14.208380331,35.104004554,15.947849612,15.000839219,20.540685264,3.9639373938,5
3.252045,906803,1013,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,3.7537471722,4.4025031686,3.0694430663,0,8.9980036392,9.4069801878,29.966421999,26.324356159,44.907757407,21.91227919,30.84855285,17.60117621,16.123072778,37.88593334,17.591165987,15.875453027,16.833903304,3.3081411622,4
4.153769,949178,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,4.678199378,4.0184321145,2.9583897982,0,8.7640075956,9.5427208269,22.682254415,21.769895708,34.784442498,25.265839266,29.927291703,17.10096601,15.353401988,40.991586388,16.011956949,16.010234475,19.924346738,2.9701213688,5
-2.313715,925342,1059,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,5.0886920842,4.9423886138,2.9730211377,0,8.1089848921,9.3805012363,22.225065139,29.986056878,44.870036229,16.301461963,19.749656645,18.618563213,17.11236429,46.199578436,17.144949954,17.276438276,30.955342457,-0.425226148,6
2.03392,949176,1046,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,4.0098079055,4.0900577916,3.024543874,0,8.9238343101,9.0501120602,20.972626537,20.316937993,34.571810262,27.215943736,39.026907433,18.22794733,16.24309895,40.707021355,15.18975714,15.133814869,18.402522364,2.3854954904,2
2.276035,949178,202,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,4.678199378,4.0184321145,2.9583897982,0,8.7640075956,9.5427208269,22.682254415,21.769895708,34.784442498,25.265839266,29.927291703,17.10096601,15.353401988,40.991586388,16.011956949,16.010234475,19.924346738,2.1560357722,7
2.394669,724828,1050,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3.5856504959,4.3903258774,3.0691783036,0,9.8650226192,9.0056971956,22.628513518,20.238928151,35.748681308,30.492621486,32.706503628,18.06711897,16.692020082,38.477637379,17.022214836,16.282965564,16.794608468,1.6264071791,3
1.776431,907170,329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,5.0635108536,4.0900633709,2.8986290134,0,8.6455592277,10.013538969,25.701916742,23.54630943,37.675555548,18.332404864,21.240758431,18.096705539,15.904504291,40.91927839,15.998185332,15.952673215,22.034208758,2.1556515637,1
1.625913,753616,178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,3.17935239,3.9634915079,3.0475652609,0,9.0264918555,9.3426480612,18.226215841,18.341604866,30.841826338,28.109908242,34.984797329,17.256919553,14.540054533,35.423944223,14.553421589,14.618251683,18.385609673,1.6660920827,2
3.010296,907170,29,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,1,0,1,0,0,0,1,5.0635108536,4.0900633709,2.8986290134,0,8.6455592277,10.013538969,25.701916742,23.54630943,37.675555548,18.332404864,21.240758431,18.096705539,15.904504291,40.91927839,15.998185332,15.952673215,22.034208758,0.7523755917,10
-3.284321,907170,60,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,0,0,1,1,5.0635108536,4.0900633709,2.8986290134,0,8.6455592277,10.013538969,25.701916742,23.54630943,37.675555548,18.332404864,21.240758431,18.096705539,15.904504291,40.91927839,15.998185332,15.952673215,22.034208758,-0.863624313,4
3.703596,753618,55,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,0,1,1,0,1,1,4.1574311249,4.0837585012,2.7940765549,0,9.1522763627,9.7526114225,20.532644233,19.460233764,31.836455316,21.353330743,23.013616902,17.087020752,14.208380331,35.104004554,15.947849612,15.000839219,20.540685264,3.2391965828,2
1.055485,1240181,202,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,1,4.8031645295,4.0102491795,3.2983902447,0,8.8067814313,8.7113588297,11.283383184,18.829803323,33.683106401,27.87370347,34.779294834,16.162184112,15.563669554,37.654598001,15.750972205,15.349458736,18.279480391,1.888047735,1
2.36608,910780,287,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,5.0458126605,4.2593268081,2.8752378377,0,8.6117793653,9.0516868093,19.900077189,19.998698621,34.286227953,27.738154742,31.613715502,17.033164618,15.787199025,39.076196315,16.191874695,16.199408223,21.451593142,2.1210806757,6
1.213249,907170,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,5.0635108536,4.0900633709,2.8986290134,0,8.6455592277,10.013538969,25.701916742,23.54630943,37.675555548,18.332404864,21.240758431,18.096705539,15.904504291,40.91927839,15.998185332,15.952673215,22.034208758,0.6587213445,2
4.976891,908135,167,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,1,1,4.290078221,4.066407361,2.8770099757,0,8.9650272512,10.162985163,18.605261671,23.508687843,32.692231901,25.169463464,27.650814553,16.666358778,14.566286846,31.909858996,15.568211725,14.605615512,19.538078468,3.285876578,10
-2.144839,753618,53,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,4.1574311249,4.0837585012,2.7940765549,0,9.1522763627,9.7526114225,20.532644233,19.460233764,31.836455316,21.353330743,23.013616902,17.087020752,14.208380331,35.104004554,15.947849612,15.000839219,20.540685264,-1.623983451,7
3.772126,949179,1042,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,4.7687271588,4.222663077,2.9242028521,0,8.9944653946,10.308635272,15.25268687,21.809262996,35.480450305,26.200535559,29.030502398,16.845952568,16.278323392,33.977563126,15.43063563,15.259080529,23.221226066,3.2345545083,7
0.335839,906803,312,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.7537471722,4.4025031686,3.0694430663,0,8.9980036392,9.4069801878,29.966421999,26.324356159,44.907757407,21.91227919,30.84855285,17.60117621,16.123072778,37.88593334,17.591165987,15.875453027,16.833903304,0.3531804743,1
4.563724,949175,1061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,4.2415071253,4.1515818123,2.8746356601,0,9.7344181715,9.2463042495,18.609696304,21.998993277,37.42602218,22.965242531,25.698981196,17.181795537,15.722519976,32.811262488,15.366038043,16.047075512,21.089836006,4.278549179,9
2.642119,949178,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,4.678199378,4.0184321145,2.9583897982,0,8.7640075956,9.5427208269,22.682254415,21.769895708,34.784442498,25.265839266,29.927291703,17.10096601,15.353401988,40.991586388,16.011956949,16.010234475,19.924346738,1.5762686079,4
2.5554311633,910780,1032,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,5.0458126605,4.2593268081,2.8752378377,0,8.6117793653,9.0516868093,19.900077189,19.998698621,34.286227953,27.738154742,31.613715502,17.033164618,15.787199025,39.076196315,16.191874695,16.199408223,21.451593142,2.4562173276,4
1.155175,753618,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.1574311249,4.0837585012,2.7940765549,0,9.1522763627,9.7526114225,20.532644233,19.460233764,31.836455316,21.353330743,23.013616902,17.087020752,14.208380331,35.104004554,15.947849612,15.000839219,20.540685264,2.443577396,9
2.159745,753618,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,4.1574311249,4.0837585012,2.7940765549,0,9.1522763627,9.7526114225,20.532644233,19.460233764,31.836455316,21.353330743,23.013616902,17.087020752,14.208380331,35.104004554,15.947849612,15.000839219,20.540685264,3.0575844587,3
-0.439721,724828,1014,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,3.5856504959,4.3903258774,3.0691783036,0,9.8650226192,9.0056971956,22.628513518,20.238928151,35.748681308,30.492621486,32.706503628,18.06711897,16.692020082,38.477637379,17.022214836,16.282965564,16.794608468,-0.558417332,5
2.606015,949178,1025,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,4.678199378,4.0184321145,2.9583897982,0,8.7640075956,9.5427208269,22.682254415,21.769895708,34.784442498,25.265839266,29.927291703,17.10096601,15.353401988,40.991586388,16.011956949,16.010234475,19.924346738,2.8207350249,6
3.432374,908135,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,4.290078221,4.066407361,2.8770099757,0,8.9650272512,10.162985163,18.605261671,23.508687843,32.692231901,25.169463464,27.650814553,16.666358778,14.566286846,31.909858996,15.568211725,14.605615512,19.538078468,1.9275145229,8
2.965944,753618,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,4.1574311249,4.0837585012,2.7940765549,0,9.1522763627,9.7526114225,20.532644233,19.460233764,31.836455316,21.353330743,23.013616902,17.087020752,14.208380331,35.104004554,15.947849612,15.000839219,20.540685264,1.8595227139,2
2.293977,910780,178,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,5.0458126605,4.2593268081,2.8752378377,0,8.6117793653,9.0516868093,19.900077189,19.998698621,34.286227953,27.738154742,31.613715502,17.033164618,15.787199025,39.076196315,16.191874695,16.199408223,21.451593142,1.0350738634,2
2.810713,907314,277,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,3.9352718573,3.8429776126,3.3158520501,0,10.124279979,8.7418636044,11.225631387,20.995403324,32.844752291,29.697827052,38.638285352,16.616177929,14.556721511,33.149150655,15.139460193,14.913552286,20.778749238,2.7514767563,1
4.164258,753620,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,3.9955726526,3.9191471035,3.0498159977,0,9.5399515979,9.1848564941,18.276361766,19.336953608,31.939125327,24.98614708,28.387834836,15.103576539,14.867471601,34.975821721,14.187359872,14.640156611,19.802836881,4.3650803683,5
0.958554,949172,226,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,1,1,0,0,1,3.7905974833,3.8541252522,3.0231986151,0,11.149422112,8.3251214425,22.632457676,20.990307379,36.460992098,27.596068018,36.004152066,17.029941367,15.414384519,34.226970673,14.915291621,15.21844991,16.696472689,1.0874075184,3
4.817442,907314,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,3.9352718573,3.8429776126,3.3158520501,0,10.124279979,8.7418636044,11.225631387,20.995403324,32.844752291,29.697827052,38.638285352,16.616177929,14.556721511,33.149150655,15.139460193,14.913552286,20.778749238,3.3507572063,9
2.573855,906803,119,0,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,1,3.7537471722,4.4025031686,3.0694430663,0,8.9980036392,9.4069801878,29.966421999,26.324356159,44.907757407,21.91227919,30.84855285,17.60117621,16.123072778,37.88593334,17.591165987,15.875453027,16.833903304,3.7770458938,3
5.811322,724828,291,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,3.5856504959,4.3903258774,3.0691783036,0,9.8650226192,9.0056971956,22.628513518,20.238928151,35.748681308,30.492621486,32.706503628,18.06711897,16.692020082,38.477637379,17.022214836,16.282965564,16.794608468,6.0129792662,9
3.891848,717431,1042,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,3.9170860861,4.2768052887,2.955795611,0,8.786151842,10.107697921,15.72228805,18.992213048,32.730217887,25.806043854,34.070609297,15.281969069,13.956076341,31.853428261,14.847536039,14.329368322,18.473026638,3.7520318176,7
1.76732,949172,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3.7905974833,3.8541252522,3.0231986151,0,11.149422112,8.3251214425,22.632457676,20.990307379,36.460992098,27.596068018,36.004152066,17.029941367,15.414384519,34.226970673,14.915291621,15.21844991,16.696472689,2.5467503472,6
2.992194,949174,1129,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,4.2158263514,4.3929698596,3.0115716678,0,8.7251729566,9.3515990705,20.563795867,20.538027633,31.068294503,23.440958019,31.903328004,17.416418635,16.228204339,41.010115373,16.096478244,15.831266898,18.146380472,2.8651131247,6
5.742702,907314,193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,3.9352718573,3.8429776126,3.3158520501,0,10.124279979,8.7418636044,11.225631387,20.995403324,32.844752291,29.697827052,38.638285352,16.616177929,14.556721511,33.149150655,15.139460193,14.913552286,20.778749238,6.133804803,2
0.3308,907314,35,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,3.9352718573,3.8429776126,3.3158520501,0,10.124279979,8.7418636044,11.225631387,20.995403324,32.844752291,29.697827052,38.638285352,16.616177929,14.556721511,33.149150655,15.139460193,14.913552286,20.778749238,2.1666292441,6
1.829623,908135,51,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,4.290078221,4.066407361,2.8770099757,0,8.9650272512,10.162985163,18.605261671,23.508687843,32.692231901,25.169463464,27.650814553,16.666358778,14.566286846,31.909858996,15.568211725,14.605615512,19.538078468,1.3229561833,4
4.793047,753616,199,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,3.17935239,3.9634915079,3.0475652609,0,9.0264918555,9.3426480612,18.226215841,18.341604866,30.841826338,28.109908242,34.984797329,17.256919553,14.540054533,35.423944223,14.553421589,14.618251683,18.385609673,4.2736311018,2
4.413435,949172,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,3.7905974833,3.8541252522,3.0231986151,0,11.149422112,8.3251214425,22.632457676,20.990307379,36.460992098,27.596068018,36.004152066,17.029941367,15.414384519,34.226970673,14.915291621,15.21844991,16.696472689,3.7495160463,8
1.786977,906803,1054,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,1,1,3.7537471722,4.4025031686,3.0694430663,0,8.9980036392,9.4069801878,29.966421999,26.324356159,44.907757407,21.91227919,30.84855285,17.60117621,16.123072778,37.88593334,17.591165987,15.875453027,16.833903304,1.7771141031,3
1.589535,910780,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,5.0458126605,4.2593268081,2.8752378377,0,8.6117793653,9.0516868093,19.900077189,19.998698621,34.286227953,27.738154742,31.613715502,17.033164618,15.787199025,39.076196315,16.191874695,16.199408223,21.451593142,2.9311227819,8
4.936463,907314,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,3.9352718573,3.8429776126,3.3158520501,0,10.124279979,8.7418636044,11.225631387,20.995403324,32.844752291,29.697827052,38.638285352,16.616177929,14.556721511,33.149150655,15.139460193,14.913552286,20.778749238,4.4504272503,7
4.747396,949171,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,3.4338479604,4.1595411361,3.289320604,0,9.0542677752,9.1353780847,17.645025095,17.864209891,31.110575756,26.933334526,32.951009592,17.75155848,15.448389768,37.179568548,15.544544868,15.989271157,19.105469263,3.8404058624,3
3.907448,688087,1043,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,3.2950346767,4.0830376644,2.9258890326,0,8.7427920457,8.5917220749,12.442731122,18.660860709,30.898679328,22.712584341,30.603924991,14.790398064,14.552269247,33.436347384,14.871018392,14.526002467,16.574184631,4.159183717,2
3.700038,753618,64,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4.1574311249,4.0837585012,2.7940765549,0,9.1522763627,9.7526114225,20.532644233,19.460233764,31.836455316,21.353330743,23.013616902,17.087020752,14.208380331,35.104004554,15.947849612,15.000839219,20.540685264,3.0782349829,4
3.748449,753620,1046,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,1,1,0,0,1,0,1,3.9955726526,3.9191471035,3.0498159977,0,9.5399515979,9.1848564941,18.276361766,19.336953608,31.939125327,24.98614708,28.387834836,15.103576539,14.867471601,34.975821721,14.187359872,14.640156611,19.802836881,2.5404519587,5
4.712252,753616,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,3.17935239,3.9634915079,3.0475652609,0,9.0264918555,9.3426480612,18.226215841,18.341604866,30.841826338,28.109908242,34.984797329,17.256919553,14.540054533,35.423944223,14.553421589,14.618251683,18.385609673,4.5932789995,2
1.469289,908447,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,3.5832775049,3.8617881886,3.0544994437,0,9.0026310422,9.1869703409,14.153790029,18.715265394,31.68911723,29.990610407,41.204520107,16.070792095,14.467801628,33.457453769,15.233893866,15.088003093,19.542371655,2.2252479781,4
4.345003,753616,1129,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,3.17935239,3.9634915079,3.0475652609,0,9.0264918555,9.3426480612,18.226215841,18.341604866,30.841826338,28.109908242,34.984797329,17.256919553,14.540054533,35.423944223,14.553421589,14.618251683,18.385609673,4.5542439941,2
-1.824766,949179,1057,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,1,4.7687271588,4.222663077,2.9242028521,0,8.9944653946,10.308635272,15.25268687,21.809262996,35.480450305,26.200535559,29.030502398,16.845952568,16.278323392,33.977563126,15.43063563,15.259080529,23.221226066,-1.332916023,5
1.974102,907314,1050,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,3.9352718573,3.8429776126,3.3158520501,0,10.124279979,8.7418636044,11.225631387,20.995403324,32.844752291,29.697827052,38.638285352,16.616177929,14.556721511,33.149150655,15.139460193,14.913552286,20.778749238,1.8183031296,10
