IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_826,Fingerprint_822,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_797,Fingerprint_791,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_697,Fingerprint_686,Fingerprint_677,Fingerprint_673,Fingerprint_672,Fingerprint_659,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_617,Fingerprint_611,EXP_STK10,EXP_PLK3,EXP_PRKCG,EXP_SGK2,EXP_CLK4,EXP_PLK3_X_EXP_PTEN,EXP_PRKCG_X_EXP_TRPV4,PWY_R_HSA_2682334_X_PWY_R_HSA_416476,Predicted IC50,Validation
4.628811,910568,253,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,3.7590340461,6
4.925698,924102,253,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,4.5361867146,6
3.780452,924104,253,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,4.1949475255,6
4.394359,924151,253,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,4.1463597699,7
4.760464,924238,253,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,4.1020799673,5
6.035608,930299,253,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,5.7756453521,2
3.95606,1240154,253,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,4.2896097496,8
5.423186,1240178,253,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,4.7518154847,1
4.526148,1240223,253,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,4.8052262695,5
4.774964,1290722,253,0,0,1,1,0,0,0,0,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,5.1092744716,8
2.471424,906696,254,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,1.8672851345,1
3.027495,906795,254,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,3.4244891041,3
3.010275,906864,254,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,3.5289543369,5
-0.067343,910568,254,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,1.5511649732,6
2.448587,924102,254,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,2.3776166994,9
2.232279,924104,254,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,1.6500285932,7
2.495421,924151,254,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,1.8274826615,8
2.470048,924238,254,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,2.0573290364,5
3.719743,930299,254,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,4.1051034312,4
1.837813,1240154,254,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,1.8280612437,3
2.94947,1240178,254,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,2.7970651248,4
2.802803,1240223,254,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,2.5170169054,6
2.69753,1290722,254,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,2.9852650921,2
4.268145,906696,255,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,4.5720474343,10
5.368445,906795,255,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,4.9596040407,4
3.999148,906864,255,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,4.3512097778,1
4.011624,910568,255,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,4.2671029861,9
4.950481,924102,255,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,4.4693424019,10
4.497229,924104,255,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,3.9135529875,8
3.888381,924151,255,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,3.8485218223,9
4.707438,924238,255,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,4.7861184055,4
5.941256,930299,255,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,5.1998125459,1
3.735107,1240154,255,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,4.3769115791,9
5.421955,1240178,255,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,4.8854468178,6
5.102152,1240223,255,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,4.9511434239,3
4.774553,1290722,255,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,5.0265732908,7
1.598806,906696,256,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,1.3586316747,7
2.822438,906795,256,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,2.8555060673,1
5.096966,906864,256,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,4.5524842353,4
1.384162,910568,256,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,0.660644027,6
1.456019,924102,256,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,1.4452541505,6
0.137497,924104,256,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,0.4608820894,3
0.819649,924151,256,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,0.2632144694,2
0.794721,924238,256,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,0.9630375018,1
5.498324,930299,256,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,5.8383619143,2
1.682633,1240154,256,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,1.3320474446,5
1.898048,1240178,256,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,1.6646973042,7
1.884944,1240223,256,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,2.161574033,5
2.307698,1290722,256,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,2.7201371636,6
3.979113,906696,257,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,3.185856754,7
4.63802,906795,257,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,5.1099900034,8
5.325844,906864,257,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,5.0267225239,8
4.862287,910568,257,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,1.818110595,4
3.460022,924102,257,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,3.5371122158,10
2.385505,924104,257,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,3.0128356843,1
3.490281,924151,257,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,2.904532655,8
4.21743,924238,257,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,2.0604475769,4
4.867023,930299,257,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,5.8009360616,10
4.033469,1240154,257,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,3.236644379,2
2.636106,1240178,257,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,3.5992733232,8
5.150252,1240223,257,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,3.8957809942,3
5.048409,1290722,257,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,4.1045934559,1
1.843024,906696,260,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,2.9585402698,1
4.509726,906795,260,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,4.0900123365,10
4.431259,906864,260,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,3.8462340059,5
1.739321,910568,260,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,1.6724904843,10
1.993634,924102,260,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,2.3675181374,5
1.402972,924104,260,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,2.2343242379,7
2.100295,924151,260,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,2.1686521085,2
2.238462,924238,260,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,1.6847800406,2
5.330373,930299,260,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,5.1071098299,9
1.911829,1240154,260,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,2.2227776763,1
2.700054,1240178,260,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,2.503899639,4
1.922413,1240223,260,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,2.8159469064,10
5.046405,1290722,260,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,3.4827103952,2
-0.405337,906696,262,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,1.9248322107,6
3.335765,906795,262,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,2.8828554178,2
4.057475,906864,262,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,5.2464525546,6
4.126277,910568,262,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,2.0616341066,9
1.427593,924102,262,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,2.110280238,10
1.398219,924104,262,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,0.8851177119,8
0.888794,924151,262,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,1.3183667756,2
3.940945,924238,262,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,2.7868839804,10
4.708895,930299,262,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,5.6287495256,10
1.457359,1240154,262,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,1.3654778127,4
3.897489,1240178,262,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,3.0554493201,5
1.412794,1240223,262,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,2.5560702982,9
4.3,1290722,262,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,2.8381581784,3
4.433262,906696,263,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,4.5064143052,7
5.044747,906795,263,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,5.7906183532,9
5.864877,906864,263,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,6.3792298292,4
5.208916,910568,263,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,4.1731454492,1
4.949535,924102,263,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,4.5606581461,6
4.315194,924104,263,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,3.9551827131,1
4.385423,924151,263,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,4.2227971282,2
4.077487,924238,263,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,4.6048617495,2
6.749311,930299,263,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,7.0774543094,9
4.489699,1240154,263,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,3.951915222,5
5.379313,1240178,263,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,5.1000639514,3
5.155108,1240223,263,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,4.7307583198,8
5.715038,1290722,263,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,5.3788353599,4
-0.961398,906696,273,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,1.0906921617,7
5.03315,906795,273,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,2.7859965943,10
1.032907,906864,273,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,3.1054313588,10
-0.142825,910568,273,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,0.998369549,9
-0.956398,924102,273,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,1.7428999686,2
-1.26875,924104,273,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,1.0628517426,3
0.141665,924151,273,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,1.1327772212,10
-0.417927,924238,273,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,1.4576561636,4
3.282482,930299,273,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,3.8072812973,1
-0.648994,1240154,273,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,1.2551949869,3
-1.108829,1240178,273,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,2.0101560574,6
-0.920011,1240223,273,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,1.79205073,8
2.23277,1290722,273,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,2.484161251,10
3.274006,906696,275,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,0,1,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,4.5124392672,10
