IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_828,Fingerprint_821,Fingerprint_818,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_782,Fingerprint_780,Fingerprint_712,Fingerprint_710,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_672,Fingerprint_669,Fingerprint_648,Fingerprint_646,Fingerprint_635,Fingerprint_629,Fingerprint_611,MOT_2D_linker_EXP,SDOM_subdomainI_CSV,SDOM_subdomainV_CSV,EXP_BTK,EXP_BTK_X_EXP_CD79A,EXP_MARK3_X_EXP_IQGAP1,EXP_MET_X_EXP_CBLC,EXP_MET_X_EXP_FGF12,EXP_MET_X_EXP_PDGFA,EXP_MET_X_EXP_RAPGEF1,EXP_PTK6_X_EXP_CCND1,Predicted IC50,Validation
5.095092,1290808,304,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.7535974853,7.5384644386,64.521495524,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,4.1471483774,3
5.667839,1290810,304,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,7.8158529229,0,0.774333,2.8876571178,8.5444253457,63.08873689,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,5.855698283,7
3.892094,1290813,304,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.780554,0,2.7033667794,7.7562416591,79.978478787,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,4.3014276281,2
5.906381,1290814,304,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,4.4170555399,0,0.859703,2.8107565076,8.2160319146,63.977508857,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,5.7644690893,1
1.989568,907173,305,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.7360690798,7.7904559658,77.379585716,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,4.2286912663,8
4.38018,908150,305,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.8330325461,8.2388435171,61.553823408,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,4.6916603158,6
4.142438,908152,305,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.6871948187,8.2212545271,62.960818384,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,4.4126685225,2
4.018016,908470,305,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.8585885655,8.3012978356,56.980871356,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,4.4423541023,1
3.411169,1240131,305,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.7831885291,8.4631252224,60.138854775,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,4.0489520107,10
2.855904,1240135,305,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.810756,2.6813974884,7.9624831909,58.37328712,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,4.4806614684,4
3.914996,1240136,305,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.8469700598,8.3226548005,65.948460867,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,4.1922682433,3
2.610253,1240138,305,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.6710348552,7.8797203773,73.14869077,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,3.2554243385,5
5.777214,1240141,305,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,7.9756568119,0,1.523447,2.9042703236,8.0874076402,63.763984675,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844,4.443334719,10
4.110591,1290808,305,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.7535974853,7.5384644386,64.521495524,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,4.6335809805,4
4.791239,1290810,305,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,7.8158529229,0,0.774333,2.8876571178,8.5444253457,63.08873689,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,5.2064534592,6
1.417809,1290813,305,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.780554,0,2.7033667794,7.7562416591,79.978478787,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,2.4990336211,2
4.931959,1290814,305,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,4.4170555399,0,0.859703,2.8107565076,8.2160319146,63.977508857,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,4.4112927657,9
1.501209,907173,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.7360690798,7.7904559658,77.379585716,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,2.0306703031,5
2.190502,908150,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.8330325461,8.2388435171,61.553823408,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,1.7041011467,3
3.333092,908152,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.6871948187,8.2212545271,62.960818384,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,3.0626904499,9
3.111799,908470,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.8585885655,8.3012978356,56.980871356,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,3.2961332799,9
4.238928,1240131,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.7831885291,8.4631252224,60.138854775,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,3.9892081708,7
1.73306,1240135,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0.810756,2.6813974884,7.9624831909,58.37328712,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,1.7170213946,6
1.270959,1240136,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.8469700598,8.3226548005,65.948460867,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,1.4222649394,5
0.138383,1240138,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.6710348552,7.8797203773,73.14869077,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,-0.427897406,7
2.555159,1240139,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.628027,0,2.5942349983,7.3433331797,71.659818412,14.973664313,15.539245784,30.628914441,24.623235837,18.988871228,3.2186242232,2
2.257376,1240141,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.9756568119,0,1.523447,2.9042703236,8.0874076402,63.763984675,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844,1.5074028518,2
3.659152,1290808,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2.7535974853,7.5384644386,64.521495524,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,3.362252406,3
4.285384,1290810,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,7.8158529229,0,0.774333,2.8876571178,8.5444253457,63.08873689,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,4.0429909429,5
0.450976,1290813,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0.780554,0,2.7033667794,7.7562416591,79.978478787,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,0.6129514744,6
2.651937,1290814,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,4.4170555399,0,0.859703,2.8107565076,8.2160319146,63.977508857,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,3.0367612262,9
0.020335,907173,308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7360690798,7.7904559658,77.379585716,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,1.4056579625,3
0.12547,908150,308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8330325461,8.2388435171,61.553823408,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,1.6882541517,5
1.537485,908152,308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6871948187,8.2212545271,62.960818384,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,2.4550477517,4
1.53897,908470,308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8585885655,8.3012978356,56.980871356,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,2.357699449,5
0.338228,1240131,308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7831885291,8.4631252224,60.138854775,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,2.6875052938,9
0.641712,1240135,308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.810756,2.6813974884,7.9624831909,58.37328712,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,2.111658213,8
0.98848,1240136,308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8469700598,8.3226548005,65.948460867,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,1.9602752715,6
-0.445242,1240138,308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6710348552,7.8797203773,73.14869077,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,0.9544107792,4
4.806515,1240141,308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.9756568119,0,1.523447,2.9042703236,8.0874076402,63.763984675,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844,4.1221600349,8
0.372979,1290808,308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7535974853,7.5384644386,64.521495524,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,2.5222128065,2
1.476864,1290810,308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.8158529229,0,0.774333,2.8876571178,8.5444253457,63.08873689,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,3.2726411228,4
-0.986473,1290813,308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.780554,0,2.7033667794,7.7562416591,79.978478787,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,0.8591980516,2
3.246699,1290814,308,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.4170555399,0,0.859703,2.8107565076,8.2160319146,63.977508857,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,4.0187697172,10
5.405571,907173,309,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.7360690798,7.7904559658,77.379585716,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,4.2286912663,6
6.046454,908150,309,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.8330325461,8.2388435171,61.553823408,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,4.6916603158,2
5.425412,908152,309,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.6871948187,8.2212545271,62.960818384,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,4.4126685225,8
5.089351,908470,309,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.8585885655,8.3012978356,56.980871356,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,4.4423541023,6
3.469139,1240131,309,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.7831885291,8.4631252224,60.138854775,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,4.0489520107,8
4.731731,1240135,309,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0.810756,2.6813974884,7.9624831909,58.37328712,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,4.4806614684,8
4.775511,1240136,309,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.8469700598,8.3226548005,65.948460867,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,4.1922682433,9
3.270503,1240138,309,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.6710348552,7.8797203773,73.14869077,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,3.2554243385,2
6.409965,1240141,309,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,7.9756568119,0,1.523447,2.9042703236,8.0874076402,63.763984675,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844,4.443334719,10
4.733267,1290808,309,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.7535974853,7.5384644386,64.521495524,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,4.6335809805,4
5.669009,1290810,309,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,7.8158529229,0,0.774333,2.8876571178,8.5444253457,63.08873689,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,5.2064534592,8
4.18685,1290813,309,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0.780554,0,2.7033667794,7.7562416591,79.978478787,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,2.4990336211,8
3.828107,1290814,309,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,4.4170555399,0,0.859703,2.8107565076,8.2160319146,63.977508857,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,4.4112927657,4
0.140304,907173,312,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7360690798,7.7904559658,77.379585716,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,0.2222122989,5
0.99355,908150,312,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8330325461,8.2388435171,61.553823408,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,0.8451045281,3
0.322646,908152,312,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6871948187,8.2212545271,62.960818384,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,0.1112901248,7
0.939174,908470,312,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8585885655,8.3012978356,56.980871356,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,0.9442729196,4
0.911498,1240131,312,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7831885291,8.4631252224,60.138854775,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,0.926351478,6
0.797799,1240135,312,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.810756,2.6813974884,7.9624831909,58.37328712,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,0.984997518,8
0.852585,1240136,312,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8469700598,8.3226548005,65.948460867,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,1.0732339378,4
0.752477,1240138,312,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6710348552,7.8797203773,73.14869077,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,1.0458487521,9
-0.759016,1240139,312,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.628027,0,2.5942349983,7.3433331797,71.659818412,14.973664313,15.539245784,30.628914441,24.623235837,18.988871228,-0.779245327,3
0.968544,1240141,312,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.9756568119,0,1.523447,2.9042703236,8.0874076402,63.763984675,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844,0.9320554478,7
0.617013,1290808,312,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7535974853,7.5384644386,64.521495524,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,0.7845115691,4
1.251701,1290810,312,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.8158529229,0,0.774333,2.8876571178,8.5444253457,63.08873689,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,1.0217734091,1
0.353159,1290813,312,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.780554,0,2.7033667794,7.7562416591,79.978478787,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,0.4688283306,10
0.174275,1290814,312,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.4170555399,0,0.859703,2.8107565076,8.2160319146,63.977508857,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,1.002475739,3
4.954091,907173,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2.7360690798,7.7904559658,77.379585716,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,5.0233468599,6
5.67222,908150,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2.8330325461,8.2388435171,61.553823408,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,5.4341114619,9
4.767026,908152,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2.6871948187,8.2212545271,62.960818384,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,4.8033048511,2
4.95038,908470,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2.8585885655,8.3012978356,56.980871356,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,4.8883799704,5
5.742941,1240131,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2.7831885291,8.4631252224,60.138854775,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,4.7641614058,8
5.436278,1240135,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0.810756,2.6813974884,7.9624831909,58.37328712,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,4.8871223504,1
4.694116,1240136,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2.8469700598,8.3226548005,65.948460867,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,4.7701048036,4
3.508812,1240138,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2.6710348552,7.8797203773,73.14869077,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,4.4274330022,9
4.67097,1240139,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.628027,0,2.5942349983,7.3433331797,71.659818412,14.973664313,15.539245784,30.628914441,24.623235837,18.988871228,4.5748173784,1
5.599273,1240141,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7.9756568119,0,1.523447,2.9042703236,8.0874076402,63.763984675,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844,4.9083151186,3
4.755748,1290808,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2.7535974853,7.5384644386,64.521495524,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,5.1199665371,9
5.637301,1290810,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,7.8158529229,0,0.774333,2.8876571178,8.5444253457,63.08873689,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,4.8917235471,9
4.836961,1290813,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0.780554,0,2.7033667794,7.7562416591,79.978478787,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,4.4056269754,2
4.697414,1290814,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,4.4170555399,0,0.859703,2.8107565076,8.2160319146,63.977508857,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,4.8874681805,1
4.253142,907173,329,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.7360690798,7.7904559658,77.379585716,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,3.7397869129,8
5.341865,908150,329,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.8330325461,8.2388435171,61.553823408,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,4.4345238941,4
4.673023,908152,329,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.6871948187,8.2212545271,62.960818384,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,3.8206268219,6
4.189036,908470,329,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.8585885655,8.3012978356,56.980871356,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,4.522453352,10
5.326188,1240131,329,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.7831885291,8.4631252224,60.138854775,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,4.3895442986,7
5.453241,1240135,329,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.810756,2.6813974884,7.9624831909,58.37328712,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,4.6042686864,3
3.461362,1240136,329,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.8469700598,8.3226548005,65.948460867,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,4.237599788,2
3.398125,1240138,329,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.6710348552,7.8797203773,73.14869077,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,2.868377682,1
2.269459,1240139,329,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.628027,0,2.5942349983,7.3433331797,71.659818412,14.973664313,15.539245784,30.628914441,24.623235837,18.988871228,2.6246284283,9
5.752935,1240141,329,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,7.9756568119,0,1.523447,2.9042703236,8.0874076402,63.763984675,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844,3.9067359904,9
4.828657,1290808,329,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,2.7535974853,7.5384644386,64.521495524,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,4.1657007113,7
5.637704,1290810,329,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,7.8158529229,0,0.774333,2.8876571178,8.5444253457,63.08873689,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,5.5353578171,1
2.381745,1290813,329,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0.780554,0,2.7033667794,7.7562416591,79.978478787,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,2.1538918228,3
4.671104,1290814,329,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,4.4170555399,0,0.859703,2.8107565076,8.2160319146,63.977508857,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,4.8838412378,5
3.631581,907173,330,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2.7360690798,7.7904559658,77.379585716,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,3.9033436232,7
4.98061,908150,330,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2.8330325461,8.2388435171,61.553823408,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,4.3908689649,5
4.558281,908152,330,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2.6871948187,8.2212545271,62.960818384,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,5.1721139298,5
4.928899,908470,330,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2.8585885655,8.3012978356,56.980871356,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,4.922666858,3
3.94125,1240131,330,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2.7831885291,8.4631252224,60.138854775,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,4.9114669223,5
5.203953,1240135,330,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0.810756,2.6813974884,7.9624831909,58.37328712,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,4.6607212592,3
4.657715,1240136,330,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,0,2.8469700598,8.3226548005,65.948460867,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,4.2652759678,10
