IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_828,Fingerprint_826,Fingerprint_822,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_712,Fingerprint_710,Fingerprint_697,Fingerprint_687,Fingerprint_677,Fingerprint_646,Fingerprint_644,Fingerprint_629,Fingerprint_617,Fingerprint_611,REC_R_HSA_141409,REC_R_HSA_141409_EXP,GO_0030878,GO_0030878_EXP,CLS_average_ploidy,EXP_PIM2,EXP_STK24,EXP_STK19,Predicted IC50,Validation
4.89422,907051,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,4.3801000826,8
4.87773,908130,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,4.0142699112,9
2.678844,909735,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,1.7552594932,6
2.344609,910691,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,3.0479087845,3
3.231673,910781,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,3.3195881739,3
2.766931,924187,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,3.5937629488,5
2.774396,930082,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,2.1254184594,1
3.470034,1240127,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,3.9863308251,2
3.517181,1240174,287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,3.8088394606,8
4.628405,907000,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,4.8564333208,10
3.947244,907051,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,4.6239895491,9
4.575448,908130,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,4.7195799541,5
2.352985,909735,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,2.7842295687,6
4.617551,910691,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,4.2679850434,9
4.311673,910781,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,3.7801478292,9
4.7703,924187,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,4.5510113467,6
2.233886,930082,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,3.4686995719,7
5.432144,1240127,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,4.3887394506,9
4.466242,1240174,288,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,4.6864483711,9
5.272482,907000,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,5.4222216899,4
5.603893,907051,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,5.7258884722,8
5.539659,908130,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,5.3652018744,9
3.666017,909735,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,4.2389969168,8
4.450033,910691,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,4.8397054604,10
5.764794,910781,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,4.6834822883,10
6.353152,924187,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,5.4324561149,10
4.760597,930082,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,4.8228412191,8
4.693845,1240127,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,5.2728248963,1
5.584989,1240174,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,5.5905790822,1
5.267138,907000,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,4.2068765738,3
3.505914,907051,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,4.0762380957,2
4.918302,908130,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,4.0296822824,6
2.484534,909735,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,2.5283531615,2
3.091136,910691,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,3.3522145198,1
2.937262,910781,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,3.7379869488,4
3.871734,924187,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,3.2095507254,1
2.895004,930082,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,2.8319808156,2
3.335982,1240127,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,3.5185250263,9
3.195041,1240174,291,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,3.8832096259,2
2.687391,907000,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,4.0059408882,1
5.00853,907051,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,4.1009268075,8
4.194698,908130,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,3.7831801448,10
2.558992,909735,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,2.463522868,10
3.376126,910691,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,3.4606422308,7
3.195842,910781,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,3.4597007028,8
4.275669,924187,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,3.666051783,10
4.923666,930082,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,3.3292854144,8
4.483534,1240127,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,3.8930421642,2
3.238196,1240174,292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,3.7538153076,6
3.762041,907000,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,4.3383966232,9
4.081009,907051,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,4.8939852874,8
3.998614,908130,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,4.4573175952,7
2.530708,909735,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,3.6696786596,9
3.744036,910691,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,3.8618862171,2
3.954591,910781,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,4.0442459119,8
4.594365,924187,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,3.6922599207,2
3.697102,930082,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,3.5277300247,3
4.803539,1240127,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,4.2010200617,10
3.032066,1240174,293,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,4.2571130415,7
5.293266,907000,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,5.1214236732,6
5.537681,907051,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,4.7233266377,2
5.403925,908130,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,5.1526663614,1
3.116559,909735,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,3.2597670332,6
3.454168,910691,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,4.402823341,5
5.178283,910781,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,3.9642798944,10
3.835328,924187,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,4.1547369962,7
2.280851,930082,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,3.5631592563,5
3.233358,1240127,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,4.0774667429,7
4.569949,1240174,294,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,4.7188653858,10
4.623618,907000,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,3.425321014,6
4.071846,907051,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,4.4779654864,9
4.797719,908130,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,3.3534026435,9
1.389324,909735,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,1.9283332307,5
2.804669,910691,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,3.2629565276,10
3.85213,910781,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,3.0625086236,8
2.901185,924187,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,3.168400848,1
2.364309,930082,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,2.9903990413,7
3.064816,1240127,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,4.02793369,6
3.262039,1240174,295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,3.5086136171,1
3.981762,907000,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,3.9477012702,1
4.278031,907051,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,5.366040717,3
4.158451,908130,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,3.8731732579,5
3.229829,909735,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,3.4158865923,8
4.942494,910691,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,4.3022770704,6
4.423446,910781,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,4.1351654413,6
5.998784,924187,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,4.873998225,2
4.065412,930082,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,4.5685738416,4
5.378986,1240127,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,5.7514535994,1
4.579712,1240174,298,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,1,0,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,4.2224455656,8
2.55352,907000,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,1.0068238577,3
3.883429,907051,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,2.5272133994,1
-0.733414,908130,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,1.4724189191,8
-0.748915,909735,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,0.0696012824,4
-1.736327,910691,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,1.1800916403,4
-0.4477,910781,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,0.5420387541,10
1.023914,924187,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,2.1538662377,10
3.958758,930082,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,1.1732595081,10
1.656641,1240127,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,2.5882025664,10
1.591207,1240174,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,1,1,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,1.9425432086,4
3.000279,907000,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,2.6903627925,6
4.932813,907051,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,3.9041405518,1
3.15014,908130,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,3.1580956346,6
0.267949,909735,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,1.374203217,3
1.543135,910691,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,2.322316105,3
2.457764,910781,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,2.660482022,1
4.047145,924187,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,3.0453242163,5
3.144019,930082,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,2.0129096963,10
2.097376,1240127,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,3.2853175361,2
3.604201,1240174,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,3.9047082822,9
1.192922,907000,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,1.1470970489,9
3.417109,907051,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,1.7643121837,2
2.164031,908130,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,0.9055457243,10
-1.883829,909735,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,-0.681083752,7
-3.425382,910691,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,0.7609195558,6
-1.549474,910781,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,0.5736615205,3
0.495052,924187,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,4.7143561173,0,0,2.6533508085,4.2021384011,4.0838799576,3.4219937197,0.6392165173,6
3.80707,930082,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,6.9632637271,2.0219194553,3.597451008,4.8972569097,2.6984461734,0.3501102326,2
0.594679,1240127,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,8.7835949774,0,0,3.6815714119,4.8531678705,4.0832453666,3.2330920337,0.970553355,9
-0.199649,1240174,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,1,4.2286055327,0,0,1.931980783,4.1827978152,4.5375667895,3.1274264713,1.3958958755,9
5.123048,907000,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,2.0060246273,3.2637734427,4.1083683359,2.7958028108,4.459404885,3
5.603893,907051,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,2,8.9210509035,0,0,3.4323658044,4.6672182298,4.4058532707,3.0188421105,5.0266178761,9
5.230878,908130,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,1.9667921549,4.3899321223,4.2873662655,2.8956258568,4.5769259018,7
4.395509,909735,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,2,14.449119202,1.9784991522,3.5829747542,4.7257785129,2.841098384,3.5486837903,2
2.210576,910691,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,2.2577327546,3.7433573765,4.5356846511,2.7212952994,4.1410546004,9
4.389328,910781,304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,4.8081334031,1,5.5312781323,2.1709069768,3.3662167461,4.4686151729,2.8090016505,4.2584011201,9
