IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_801,Fingerprint_799,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_785,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_707,Fingerprint_704,Fingerprint_702,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_672,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_643,Fingerprint_635,Fingerprint_617,Fingerprint_611,Fingerprint_576,Fingerprint_363,PKA_153_CHA,MOT_2D_linker_CSV,MUT_ALPK1,MUT_MAP3K6,MUT_MAP3K6_EXP,PWY_R_HSA_2454202_CSV,GO_0001764,GO_0007257_CSV,GO_0014068_CSV,GO_0016477_CSV,SFAM_Alpha_Unclassified_EXP,EXP_FAM198B,EXP_MINK1,EXP_LIMK2,EXP_ANKK1,EXP_WNK4,EXP_ROCK1,PKA_151_POL_X_Fingerprint_611,PKA_153_CSV_X_Fingerprint_656,PKA_153_EXP_X_Fingerprint_656,PKA_153_POL_X_Fingerprint_576,PKA_153_POL_X_Fingerprint_611,PKA_73_ASA_X_Fingerprint_644,EXP_AKT1_X_EXP_ADCY2,EXP_AKT1_X_EXP_APAF1,EXP_AKT1_X_EXP_CXCR4,EXP_AKT1_X_EXP_NF2,EXP_CDK4_X_EXP_CDC25B,EXP_CDK4_X_EXP_CDKN3,EXP_CDK4_X_EXP_RPA1,EXP_CDK4_X_EXP_SUPT3H,EXP_CDK9_X_EXP_CCND2,EXP_CDK9_X_EXP_HEXIM1,EXP_CDK9_X_EXP_LARP7,EXP_CDK9_X_EXP_NELFA,EXP_CDK9_X_EXP_POLR2B,EXP_CDK9_X_EXP_TAF11,EXP_CDK9_X_EXP_TCEA1,EXP_MAP2K7_X_EXP_MYC,EXP_MAP2K7_X_EXP_VEGFA,EXP_MAPKAPK3_X_EXP_CBX6,EXP_MAPKAPK3_X_EXP_HIST1H2BJ,EXP_MARK2_X_EXP_SLC3A2,EXP_MINK1_X_EXP_CHRNE,EXP_NEK7_X_EXP_TOP2B,EXP_OXSR1_X_EXP_SLC22A13,EXP_PRKCA_X_EXP_ACTG1,EXP_PRKCA_X_EXP_CALM1,EXP_PRKCA_X_EXP_GNAO1,EXP_PRKCA_X_EXP_GNGT2,EXP_PRKCA_X_EXP_LEMD3,EXP_PRKCA_X_EXP_PLCB2,EXP_PRKCA_X_EXP_PLCD4,EXP_PRKCA_X_EXP_PPP1R14A,EXP_PRKCA_X_EXP_RACK1,EXP_PRKCA_X_EXP_YWHAG,EXP_STK24_X_EXP_MOB4,EXP_STK24_X_EXP_PPP2R1A,EXP_STK24_X_EXP_PPP2R1B,EXP_TGFBR2_X_EXP_FBN1,EXP_TGFBR2_X_EXP_NEDD4L,EXP_TGFBR2_X_EXP_SMAD6,EXP_TRIB3_X_EXP_TGS1,PWY_R_HSA_5683057_X_PWY_R_HSA_8953854,GO_0000187_EXP_X_GO_0001525_EXP,GO_0001764_EXP_X_GO_0034613_EXP,GO_0001764_X_GO_0009267,GO_0002250_CSV_X_GO_0007169_CSV,GO_0006897_EXP_X_GO_0070372_EXP,GO_0006897_X_GO_0045944,GO_0007030_EXP_X_GO_0048013_EXP,GO_0007030_X_GO_0070372,GO_0031098_X_GO_0048812,GO_0035556_EXP_X_GO_0051966_EXP,GO_0035556_EXP_X_GO_1901215_EXP,Predicted IC50,Validation
0.214726,753531,56,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,1,0.810932,0,0,0,0,0,0,0,0,0,2.9163801208,4.8533018766,6.5878173851,3.1158381075,3.3189522862,3.2666646175,0,0.654125,3.4933112453,1.5,1.5,0,11.577534537,14.435698684,11.233056744,16.936155527,42.962897797,43.683135173,50.120188111,26.602782714,45.683885969,56.74942087,52.03572103,38.557038497,70.177608879,49.86104768,66.235155114,58.522392844,31.294135316,12.37896872,18.662285746,40.404778231,19.199061814,44.896821095,20.646585205,45.474514035,34.431552109,11.15261187,10.208367744,17.389469037,11.012348229,11.344050077,10.715392505,44.84197307,16.872249379,44.235780205,31.879972337,22.797128037,11.566027821,22.776731356,13.603287175,56.691408682,0,0,0,0,0,0,0,0,0,0,0,0,0.3682303043,9
0.818627,1240121,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0420070527,4.9478916333,5.8725499548,3.2043837431,3.380330758,3.5521072583,0,0,0,0,0,0,13.861209201,16.960571028,13.606980473,21.076646232,50.367696223,58.860839871,56.308307989,34.054393012,39.528981279,46.131778144,39.976124359,29.584536481,59.939689098,40.930570445,53.049166762,52.115362423,27.77517459,19.817590264,26.359513283,34.31117793,17.568885253,47.077734124,26.788350516,44.298697768,35.167740149,11.518215352,10.788620078,16.178725731,10.678957784,10.654972846,12.104482011,44.413262226,18.163680695,46.926405492,37.84733457,22.172390363,11.600896989,26.04722307,12.974002072,42.841812933,0,0,0,0,0,0,0,0,0,0,0,0,0.7657116074,8
5.321109,907062,279,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,3.2918470736,0,0,0,0,0,0,3.4202425842,4.4577905045,5.0253768366,2.9109816523,2.9632085375,3.2073573953,0,0,0,0,0,0,12.59525963,15.202415606,12.714542513,18.962941212,58.014853357,76.913624257,61.562007106,34.348400329,35.075528785,42.452679862,39.431483108,25.980513007,52.468983804,35.942068863,49.823950151,40.384776652,17.925532716,19.511129347,17.342812093,31.583676397,16.064420299,65.480119241,22.353516813,43.215664774,36.685733357,12.756397995,11.871749635,18.06558119,11.268310338,11.408404573,11.738837869,48.467902147,20.969244947,41.61171747,30.385738839,23.785418178,15.893714964,34.654433199,31.476104321,40.885799353,1,0,0,0,0,0,0,0,0,0,0,0,5.2201663045,8
1.747444,753570,1032,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4813485963,4.564644506,7.1925447241,2.9214130235,3.0551749294,2.9685354773,0,0,0,0,0,0,13.010648815,15.153144326,13.019648719,21.137660416,55.35857517,70.171965922,65.748907744,34.911580894,18.651842114,45.716932244,47.503227823,37.559784463,62.613389266,46.279004986,58.383988059,44.212169063,23.597799898,20.10708928,21.755476441,43.720359013,16.097764371,56.993275391,22.443051368,50.24866196,40.189623712,13.379021763,12.599823902,18.041031529,11.568839461,11.422550537,12.407043797,50.152125046,19.341055629,40.413389693,31.458874863,21.988368867,16.645601207,36.224964043,22.440007878,43.496235333,1,0,0,0,0,0,0,0,0,0,0,36.076686585,0.4138068046,5
5.588089,1298529,260,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0.790234,0,0.790234,0,0,0,6.0708519753,4.425016348,4.536027023,3.1011128975,3.0004625011,3.3388147689,0,0,0,0,0,0,14.413336055,17.399618275,13.653981916,24.293466568,57.958677159,78.875428736,71.135288257,32.812869695,15.022358781,34.742191373,38.974031943,22.0583546,53.142144166,33.624344686,41.454866607,40.951805032,22.342474315,20.679250019,20.333082153,21.195450898,18.316814022,85.436835941,26.954861307,55.809562263,47.314017837,14.273414021,12.747103495,20.458670032,15.311842784,15.014472752,14.531434317,54.723037603,20.225470252,30.765863968,26.645297696,16.908568405,37.152983536,35.560723162,23.77630722,28.998626009,0,10.00390193,0,0,0.6244697748,10.00390193,0,0,1,0,35.876805542,35.876805542,5.1890876631,6
3.157619,753541,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2.7988006319,4.7932923468,6.3962259267,3.5591690004,3.0930606124,2.8671113098,0,0,0,0,0,0,14.421659985,16.952112004,13.520605234,20.632412358,57.213885713,61.324130371,57.218975527,29.352538107,24.72208857,43.505355107,51.169827791,39.452857002,66.709380997,41.123663279,56.525503316,55.570522747,28.920711168,18.701378314,16.104617032,39.755576661,16.843780482,48.408108134,19.810963709,42.692130914,34.024214587,11.145096135,10.506017892,15.842099191,10.750490398,11.062736453,11.072198048,45.697931894,16.384933695,47.331971715,39.298048696,24.956013827,12.999016882,27.762703802,15.137836071,42.155359218,0,0,0,0,0,0,1,0,0,0,0,0,3.3941879375,3
3.021817,907059,331,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.802147,0,3.9790065968,4.6847206812,7.2833018625,2.9196428925,2.9689091904,3.4994896809,0,0,0,0,0,0,13.637262601,15.053080661,13.588883003,19.038443532,38.995109669,55.293951432,59.029734449,38.71846988,26.247779226,42.759680416,45.176761811,25.583727619,50.638431316,39.983449089,50.978629922,53.870050778,21.42025985,20.934098208,30.21478397,31.26114447,17.393064294,56.850611769,20.891882188,41.271843801,32.402642931,12.274531953,11.841532019,18.98627106,11.160086065,10.373369833,23.245657463,43.989797213,17.112440443,40.524332642,30.994583306,19.522670921,22.275403876,41.252098632,23.302038638,34.306859051,0,0,0,0,0.6460606808,0,0,0,0,0,0,0,3.9302044753,9
2.317425,907061,331,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7136941152,4.9858205617,5.2810697617,3.0408768977,2.9440036703,3.226862107,0,0,0,0,0,0,13.408632912,15.740469472,12.799155767,21.978956223,53.174970213,62.535248254,59.08406504,26.743975273,52.833110766,44.571256075,45.29350861,30.327636423,59.292782127,44.398040948,54.510228938,48.639449278,24.172968526,17.603541353,17.862718998,35.296157867,17.787164557,55.820995749,20.687888627,48.561894285,41.42878167,12.353118638,12.153301469,19.138885527,11.346443873,12.322547359,11.911507732,51.125096175,18.878061934,48.100961206,39.584715012,24.617790624,15.310052313,30.939600044,17.737844129,46.461957417,0,0,0,0,0,0,0,0,0,0,0,0,1.9965809793,10
0.894436,1240162,312,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.546551,0,0,0,0,0,3.0068333248,4.5181503723,4.7193661169,2.8373541743,2.9429768818,3.3239099189,0,0,0,0,0,0,13.033531883,16.101188051,14.556648232,18.540901135,52.801686186,73.819778781,63.173974326,38.520676694,17.471559036,43.582215362,42.941216375,32.967914322,56.269866989,44.419993299,51.955331973,40.646409298,20.368877623,16.789059021,21.570883809,35.014006937,15.279516833,63.403248808,24.084132147,45.047603545,39.463595681,13.567523761,11.468480408,18.895843473,11.09638701,10.767254085,11.33764476,47.067828582,20.036060615,41.389215705,30.500358621,20.770238762,16.65253442,32.382757284,18.976186018,33.285904402,0,0,0,0,0.2987179956,0,0,0,0,0,0,0,1.0415363129,4
4.594894,910701,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4546420326,4.8144051485,6.4571060344,3.3077168837,3.3068624517,3.3123555258,0,0,0,0,0,0,12.467357958,15.277485335,11.44199955,16.30158093,37.079797615,46.215034852,53.543804518,26.613723434,36.573914489,47.98264518,49.354312234,30.585695096,66.782363974,46.034720747,56.814430442,44.955079658,26.938151316,12.274479709,15.82645835,33.241349683,18.528141893,59.7058552,22.551244952,53.07467281,40.957413368,13.207155634,13.700975976,21.476498828,12.302220867,12.44288253,13.345782178,51.210975802,19.84644393,45.309100135,31.434967642,24.969594351,14.347896622,29.89799527,17.971973134,34.941471379,0,0,0,0,0,0,0,0,0,0,0,0,4.2827365232,5
3.217415,1240161,288,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,0,1,0,0,0,2,0,0,0,1,0,0,0,9.3742697448,3.0311271476,4.4651302981,5.9878024499,3.352621656,3.1925175932,3.2936203196,0,0,0,0,0,0,12.507733545,14.637570502,12.715250502,16.429109598,38.147503101,31.592662672,48.028903962,30.297860482,42.592444696,55.232688784,54.300211902,35.402386737,70.761583633,47.98912191,69.828479058,47.362808916,27.910448552,15.853231292,14.995699298,40.650797058,14.950446769,48.48198904,21.399519323,50.616408318,38.846888035,12.750123065,12.452648438,18.526623184,11.272815656,11.752623474,12.33765494,51.255962182,20.665879503,55.194110802,38.963590871,28.284930745,15.310316093,30.158438001,23.957796081,50.690922863,0,0,9.4551071867,1,0,0,0,0,0,1,0,0,2.4101605082,6
2.492575,753532,1038,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,3.3359664566,0.820802,0,0.816725,0,0,0,5.256379074,4.3082802517,4.2153783231,2.8341604698,3.1056330538,3.4992217645,0,0,0,0,0,0,14.163588346,15.061972595,13.244500139,19.358425244,55.554308106,50.687521904,53.475948071,31.407003799,16.984357457,43.465497095,41.410667597,27.165106239,57.034202372,39.760759643,47.709495646,46.417581132,26.169691651,23.031722696,19.528536393,27.52459728,16.992178761,62.972921842,24.664611511,60.779474063,43.900748532,15.814015553,14.434675879,21.966168382,15.537999436,15.937333247,15.850661482,63.968742717,23.052497848,35.365009725,28.375412662,21.652637247,38.147695164,42.056586698,34.047576844,33.920010527,0,0,0,0,0,0,0,0,0,0,0,0,2.92348161,7
5.137629,1240196,192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0913992042,4.1887929468,4.6682933949,4.9034452117,3.0403069798,2.9742353584,3.0180933154,0,0,0,0,0,0,12.447203197,15.168389941,12.621738177,20.029870194,53.611875087,82.264222205,65.586912298,35.06146808,29.964460309,43.018967852,43.474378757,27.248288684,58.030684275,41.131205782,50.929656596,41.796102946,15.770481966,18.820505971,21.651485388,35.372240306,16.064646534,66.172870455,20.365750597,50.617043386,42.51625088,13.085108559,12.716753079,20.10303567,12.74560357,12.335992298,18.059397807,54.773157156,18.5184141,39.075861818,31.817714867,22.44829475,17.601488252,30.854958065,25.262469411,42.919495306,0,0,0,0,0,0,0,0,0,0,0,0,4.8212713982,8
1.889587,1240204,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2763781764,4.7310352059,6.0995894234,3.2194940934,3.1069043607,3.261944526,0,0,0,0,0,0,13.750437619,14.863375389,13.486426791,20.359694784,52.308592659,60.827679934,65.496843811,36.752357072,14.882185367,41.851831134,35.456192358,25.957896683,56.252172613,34.412738088,45.797809791,50.404295551,18.315536316,18.328887529,15.340417529,34.792102428,18.030260784,47.601351131,17.833075285,54.635072572,44.796609233,14.350324067,13.157738789,20.15488821,13.093428066,13.718690431,17.845732638,57.332292056,22.578575082,40.185355251,31.505390228,18.903998854,13.538749453,25.772891887,20.663196062,38.535267841,0,0,0,0,0,0,0,0,0,0,0,0,2.2249525351,3
1.617963,910916,235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,1,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.84289,0,3.6754933686,4.7280537779,6.2641640142,3.3431028431,3.0018947379,3.2542808703,0,0,0,0,0,0,12.72899576,14.887523498,12.446545474,17.02659634,52.127286526,44.097459388,52.471379924,30.671385791,22.860337436,45.025281792,45.405439648,28.614676732,59.62380617,45.773674524,59.312491852,48.438898879,28.557219743,14.986195346,15.564040989,43.575605468,17.585329708,54.884731113,20.287291746,42.204064774,35.750173715,10.999130994,10.706813214,16.689089912,11.002938187,10.389489471,10.759157312,43.769223164,17.060518556,43.800771058,31.046620103,19.259343904,13.871008056,24.901154995,14.657374774,44.554732757,0,0,0,0,0,0,0,0,0,0,0,0,1.2102126966,6
3.056368,753561,1025,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.2709587387,4.4490218192,6.6663927078,3.2396825716,3.1162882887,3.252402341,0,0,0,0,0,0,14.411987735,17.218449309,15.626330108,24.739895812,52.892718866,83.167635296,63.321275438,46.674032846,15.677964932,31.98394898,38.948215114,30.39000046,53.437675379,35.132059269,45.809686794,49.680365896,21.311707454,20.484888351,19.147332726,37.348468768,17.180803009,58.417742645,20.880159846,46.707569448,37.390033263,12.052990129,11.124002146,17.089713492,12.515975134,11.596828773,15.64175531,48.267492803,19.79290281,47.48491737,35.196230508,24.347474524,14.112833313,27.290982439,18.453892465,45.448759898,0,0,0,0,0,0,0,0,0,0,0,0,3.9468746961,2
4.492937,1298215,1129,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,3.2535059731,3.1941371118,4.5576056866,6.4245508818,2.8376197675,3.340588311,2.9896608927,0,0,0,0,0,0,13.906812049,16.583485194,13.037322139,21.987363404,55.010295111,64.051994038,61.159837561,34.839359744,27.45948427,46.014739115,43.261673029,43.052224363,64.79442289,41.788295339,55.159691259,51.839603576,26.528469273,15.992990884,24.781366606,36.355715957,17.294310674,48.427891329,24.321782708,47.467149829,38.620595393,11.677132891,12.174323484,19.701492704,11.725656655,11.224097213,11.976150731,50.218423902,20.520979378,42.542219108,33.980739102,23.118464555,13.603911082,31.987513174,16.143387823,48.195531822,0,0,0,0,0,0,0,0,0,0,0,0,3.2916627874,4
3.975397,910916,292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.84289,0,3.6754933686,4.7280537779,6.2641640142,3.3431028431,3.0018947379,3.2542808703,0,0,0,0,0,0,12.72899576,14.887523498,12.446545474,17.02659634,52.127286526,44.097459388,52.471379924,30.671385791,22.860337436,45.025281792,45.405439648,28.614676732,59.62380617,45.773674524,59.312491852,48.438898879,28.557219743,14.986195346,15.564040989,43.575605468,17.585329708,54.884731113,20.287291746,42.204064774,35.750173715,10.999130994,10.706813214,16.689089912,11.002938187,10.389489471,10.759157312,43.769223164,17.060518556,43.800771058,31.046620103,19.259343904,13.871008056,24.901154995,14.657374774,44.554732757,0,0,0,0,0,0,0,0,0,0,0,0,3.498323064,8
3.064917,753532,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.3359664566,0.820802,0,0.816725,0,0,0,5.256379074,4.3082802517,4.2153783231,2.8341604698,3.1056330538,3.4992217645,0,0,0,0,0,0,14.163588346,15.061972595,13.244500139,19.358425244,55.554308106,50.687521904,53.475948071,31.407003799,16.984357457,43.465497095,41.410667597,27.165106239,57.034202372,39.760759643,47.709495646,46.417581132,26.169691651,23.031722696,19.528536393,27.52459728,16.992178761,62.972921842,24.664611511,60.779474063,43.900748532,15.814015553,14.434675879,21.966168382,15.537999436,15.937333247,15.850661482,63.968742717,23.052497848,35.365009725,28.375412662,21.652637247,38.147695164,42.056586698,34.047576844,33.920010527,0,0,0,0,0,0,0,0,0,0,0,0,5.087355594,5
5.645999,1240121,229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0420070527,4.9478916333,5.8725499548,3.2043837431,3.380330758,3.5521072583,0,0,0,0,0,0,13.861209201,16.960571028,13.606980473,21.076646232,50.367696223,58.860839871,56.308307989,34.054393012,39.528981279,46.131778144,39.976124359,29.584536481,59.939689098,40.930570445,53.049166762,52.115362423,27.77517459,19.817590264,26.359513283,34.31117793,17.568885253,47.077734124,26.788350516,44.298697768,35.167740149,11.518215352,10.788620078,16.178725731,10.678957784,10.654972846,12.104482011,44.413262226,18.163680695,46.926405492,37.84733457,22.172390363,11.600896989,26.04722307,12.974002072,42.841812933,0,0,0,0,0,0,0,0,0,0,0,0,4.8724068221,9
6.082609,1290724,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4404140549,4.0359389397,3.8890615272,3.0045129897,3.0004181295,3.3532556127,0,0,0,0,0,0,13.576066833,16.302687126,13.070705428,23.691119522,65.117754254,83.297663419,60.546847526,37.411111126,15.371681948,38.166970173,41.610425509,29.231670161,54.231576624,39.107539638,49.538383968,45.184184265,29.164541709,18.928296112,17.01673007,28.194955229,13.229115331,73.456150172,26.097820279,60.445156449,48.640947291,16.365782287,15.121581048,22.40670006,15.379474108,15.099029746,14.003814084,64.718122578,26.631602373,37.336901469,29.087576751,21.661496298,28.827153701,37.586506052,19.706729744,37.060893991,1,0,0,0,0,0,0,19.566714876,0,0,37.200668991,0,5.8217863473,5
-3.397814,1299052,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3227604755,4.3487873567,4.4863549679,2.9095289979,2.8262283579,3.2438316238,0,0,0,0,0,0,15.053541356,15.214893876,23.33720712,16.884329853,56.070558798,89.840650529,74.150931752,40.491013174,15.606845151,44.3258392,39.894988823,29.207472883,52.127052754,39.488732288,44.613065567,44.422350159,20.672224277,15.645722128,15.020058312,30.150991426,16.387058662,71.409248829,21.644605271,43.975140078,36.95009165,11.3799436,11.039842091,17.471679442,11.205960905,10.79715573,10.834783592,46.090254563,16.586786593,32.798808679,28.894346825,19.50658492,13.020463975,24.204702803,16.37518937,30.132449571,0,0,0,0,0,0,0,0,1,0,0,0,-3.337897685,7
-1.421172,906863,1024,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.6840607472,3.1786290866,4.6536230694,4.9932990921,3.0088846807,3.4096555601,3.5459600887,-0.2,0,0,0,0,0,13.569901354,16.638178602,13.436231887,19.150567311,45.400702909,79.318833029,68.917968969,35.833210199,21.935725476,41.725674944,41.176860258,29.916406051,54.310141653,38.536278003,54.715797781,51.037231706,22.087463413,20.36019068,16.065461566,31.292299903,17.380626416,66.302143481,25.115421234,49.163881784,45.920408768,12.738705439,12.599295821,18.72886544,11.500299315,11.734919535,12.394020741,50.922536408,18.899515816,40.983134156,34.518936865,23.611058555,15.018752807,21.451447119,17.591446792,45.585249023,0,0,0,0,0,0,0,0,0,0,0,0,-1.260765125,9
0.050225,1240162,273,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0.546551,0,0,0,0,0,3.0068333248,4.5181503723,4.7193661169,2.8373541743,2.9429768818,3.3239099189,0,0,0,0,0,0,13.033531883,16.101188051,14.556648232,18.540901135,52.801686186,73.819778781,63.173974326,38.520676694,17.471559036,43.582215362,42.941216375,32.967914322,56.269866989,44.419993299,51.955331973,40.646409298,20.368877623,16.789059021,21.570883809,35.014006937,15.279516833,63.403248808,24.084132147,45.047603545,39.463595681,13.567523761,11.468480408,18.895843473,11.09638701,10.767254085,11.33764476,47.067828582,20.036060615,41.389215705,30.500358621,20.770238762,16.65253442,32.382757284,18.976186018,33.285904402,0,0,0,0,0.2987179956,0,0,0,0,0,0,0,-0.064070212,2
4.44765,753562,199,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4199955616,4.6200733985,4.8995748951,3.1072828469,2.9953939612,3.3105704759,0,0,0,0,0,0,14.535954708,17.484562004,14.094482887,26.51536081,53.854314451,88.022905315,67.902495087,36.86880815,46.2386489,34.976025874,43.004528414,28.47583851,53.494994669,38.710010418,50.049710736,47.812266834,23.563131834,19.179870551,24.603679926,41.018356041,16.94896961,67.60710462,20.717459241,46.844322684,40.266309529,11.693848627,11.69225787,18.015693467,11.119380402,12.82982159,11.036691758,50.021197642,19.386667201,46.424693606,33.548108744,34.129462104,16.853111246,40.052412826,19.711436376,39.980090482,0,0,0,0,0,0,0,0,0,0,0,0,4.163816714,5
