IC50,Cancer,Drug,From_Sanger,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_797,Fingerprint_791,Fingerprint_776,Fingerprint_714,Fingerprint_710,Fingerprint_697,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_673,Fingerprint_646,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_617,Fingerprint_611,Fingerprint_588,PWY_R_HSA_2682334,GO_0030336_EXP,EXP_IRAK3,EXP_BRD4,PKA_137_POL_X_Fingerprint_576,EXP_IRAK3_X_EXP_IL1RAP,EXP_MAP2K7_X_EXP_PIK3CG,Predicted IC50,Validation
4.715776,907068,298,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,4.7703692702,4
4.431247,930297,1054,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,3.9648282782,1
4.855703,724839,206,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,4.1180427972,4
1.050147,930297,1242,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,1.2069405957,4
1.039623,906843,219,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,1.5857088597,1
-0.263989,930298,1022,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,-0.334856259,8
2.197149,906824,1038,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,2.4444803042,8
3.549976,687506,1042,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,3.4312213928,2
4.516443,907068,292,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,4.4887739325,10
1.370579,724839,252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,3.9570779615,5.4131136837,0,15.868346125,12.638631606,1.2618707381,10
4.016717,1298134,281,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,4.4576205188,8
5.00652,930297,298,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,4.8444932057,9
1.404209,906824,260,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,0.6324921021,8
4.803607,906843,309,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,5.154195495,4
3.253477,724839,282,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,3.497443761,2
2.637266,687505,293,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,2.3121400049,2
3.059804,907068,178,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,1.5316433141,10
0.776019,1240212,1010,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,0.5518494146,2
5.385972,930297,152,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,1,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,5.3474875027,5
5.917168,930298,302,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,5.9174610339,8
1.919281,907068,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,2.6152565475,4
2.860252,946357,37,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,3.1976712244,5.6306040107,0,11.851593745,14.469112177,2.5770037059,10
3.324424,687506,249,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,3.8999640467,3
4.158753,687505,1061,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,3.6814617096,2
-0.479524,906824,157,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,-0.303974818,10
-3.245668,687505,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,-1.783983928,3
4.634428,930297,226,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,4.2471079076,5
3.789592,946357,1042,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,2,0,3.1976712244,5.6306040107,0,11.851593745,14.469112177,3.4524326023,8
2.204883,907068,167,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,2.0616785997,3
5.064622,906824,1025,1,0,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,3.6043736402,10
1.610065,906824,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,1.0192500421,3
3.52201,1240212,1030,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,3.1566702035,5.687384494,0,11.791803995,13.040814464,3.9107954369,1
2.889239,906843,1061,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,4.2725254991,6
4.901579,724839,287,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,4.8106918625,8
2.174004,687505,288,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,3.0296773993,10
3.939596,930297,1028,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,4.1665120693,5
2.337987,906824,1054,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,2.5426304723,8
3.85327,907068,1050,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,3.0498410903,10
3.774136,906843,1158,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,3.2130819187,9
6.244813,930297,229,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,5.8603076854,6
1.274886,687505,167,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,1.4621133434,9
5.872877,687506,229,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,5.7721484916,8
5.755121,930298,221,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,6.5675867807,1
5.096674,906824,1039,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,5.1457464875,7
4.22647,1240212,288,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,3.5933698004,6
-0.812626,907068,1024,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,-0.848678564,1
4.871932,930297,206,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,4.0939739426,9
2.183331,1298134,178,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,1.049518643,4
4.845302,687506,1129,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,4.1047102054,6
0.9165116716,946357,1032,1,0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,3.1976712244,5.6306040107,0,11.851593745,14.469112177,0.2300185904,1
3.228838,724839,1219,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,0,3.9570779615,5.4131136837,0,15.868346125,12.638631606,2.9589105582,5
-0.627223,907068,1022,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,-0.814901857,3
2.39118,1298134,1053,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,2.5301167657,4
3.993438,687505,206,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,2.6709631925,6
0.606214,687506,273,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,0.9776222741,1
1.719421,687505,1021,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,0.6295008934,9
-1.838775,906824,1060,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,-0.778644451,7
5.868885,930298,255,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,5.9752135724,3
-1.462096,1298134,1057,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,-1.166116205,9
0.226119,687505,282,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,0.1075112484,6
2.447099,687505,279,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,3.9321862058,8
4.251633,1298134,260,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,0,1,0,0,1,0,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,4.378279326,2
2.795553,906843,249,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,1.3375724449,7
3.750612,907068,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,3.0265625566,7
1.613414,906824,178,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,1.0756325181,7
4.543413,724839,226,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,3.9483223517,3
5.206741,724839,292,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,5.3393333434,2
5.446167,1240212,263,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,5.4747628657,1
0.6709490986,724839,1014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,2,0,3.9570779615,5.4131136837,0,15.868346125,12.638631606,1.4406073287,5
4.497147,724839,249,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,4.0586339932,6
0.856454262,1240212,1014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,3.1566702035,5.687384494,0,11.791803995,13.040814464,1.8335116564,9
4.00212,906824,1030,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,3.1731221368,4
2.356764,906843,1028,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,2.5178828973,3
3.469617,906843,299,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,2.527284281,9
2.005909,906843,331,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,0.6608261318,4
6.586598,930298,275,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,6.7581710766,8
2.857531,907068,1029,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,3.5714676939,4
3.847205,687505,298,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,3.5812235349,5
3.976156,687506,1054,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,1,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,3.9672563271,7
3.546892,946357,1030,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,2,0,3.1976712244,5.6306040107,0,11.851593745,14.469112177,3.9295846767,6
0.201438,1240212,273,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,-0.476687528,3
-2.786754,1240212,1057,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,-1.166125386,7
-1.117648,687505,1060,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,-1.306752194,9
1.702869,930297,153,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,2.5627204097,1
4.487059,906843,329,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,3.9335259858,10
3.384532,1298134,1052,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,2.7043065226,3
-0.024071,930297,1022,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,-0.619889973,1
2.793888,906824,293,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,2.7747689133,9
1.879747,1298134,158,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,2.0772408703,5
2.2554195022,687506,1014,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,1.401031511,1
4.344903,930297,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,5.342106903,2
-0.266428,1240212,312,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,0.8819112314,7
3.958067,1240212,304,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,4.0006654311,9
5.047198,1298134,291,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,4.6620425095,7
3.05677,1240212,275,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,3.7604802666,4
5.456301,1240212,193,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,5.4833717991,5
4.211695,1240212,230,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,3.7942401083,6
4.067804,907068,255,0,0,0,1,0,1,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,3.8426643471,4
2.122302,687505,304,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,2.7626251958,8
3.836519,724839,302,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,3.865260889,6
1.560269,1240212,1019,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,1.1572491792,4
-1.619369,724839,1019,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,1.5982471416,2
6.361376,930298,193,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,6.3141739513,7
2.692351,906824,329,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,3.5032688203,9
2.374419,906843,1013,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,2.5494201684,10
2.818045,1240212,301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,3.1566702035,5.687384494,0,11.791803995,13.040814464,3.1209478467,8
4.133335,930298,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,3.9056718227,9
0.034239,906843,282,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,0.919295003,1
6.24416,930297,230,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,7.0889797431,8
1.739672,946357,1015,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,3.1976712244,5.6306040107,0,11.851593745,14.469112177,2.5023491101,7
5.431336,930298,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,5.7507581941,2
-0.462208,1298134,1022,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,1,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,-0.732026517,4
4.284013,930298,1049,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,4.7639494831,3
3.599744,687506,1013,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,3.1557986982,6
5.799859,930298,219,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,1,0,0,0,1,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,5.0746908644,3
2.37796,1240212,1038,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,3.1566702035,5.687384494,0,11.791803995,13.040814464,2.5403028002,7
1.678907,930297,252,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,2.7440844809,1
6.535641,930298,230,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,7.0857530866,2
2.692478,1298134,199,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,2.774510475,4
5.805217,930298,256,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,4.7860839755,1
5.607513,930298,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,4.9631463716,10
2.492725,724839,202,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,3.2356874367,1
5.205849,906843,193,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,4.7849083062,4
4.094906,906824,230,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,3.5322882658,1
5.120547,930297,257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,5.3466521318,1
4.102468,906824,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,2.8957261796,9
-0.105694,1240212,308,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,1.3779918779,10
5.697915,930298,253,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,6.8461631659,10
2.871922,906824,1015,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,2.1649517574,3
-0.738579,906824,159,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,0.2556213568,2
5.575382,930297,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,4.9985487003,5
