IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_803,Fingerprint_801,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_669,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,MUT_EIF2AK1,REC_R_HSA_450346,REC_R_HSA_450346_EXP,PWY_R_HSA_1852241_EXP,PWY_R_HSA_453279,GO_0007223,GO_0007399_CSV,GO_0016572,GO_0019933_EXP,GO_0030509_EXP,GO_0032147_CSV,GO_0050766_CSV,GO_0071560,SFAM_DYRK1_EXP,SFAM_RIPK_EXP,CLS_Histology_subtype_1_astrocytoma_Grade_III,EXP_CLK4,EXP_TRPM7,EXP_TBK1,EXP_MAPK1,EXP_GRK1,EXP_STRADB,EXP_MAP3K20,EXP_CAMK1,PKA_117_X_Fingerprint_696,PKA_134_ENG_X_Fingerprint_696,PKA_134_HYD_X_Fingerprint_644,PKA_134_VOL_X_Fingerprint_696,PKA_140_B62_X_Fingerprint_644,PKA_68_HYD_X_Fingerprint_698,PKA_77_ASA_X_Fingerprint_611,PKA_84_ASA_X_Fingerprint_812,PKA_84_POL_X_Fingerprint_812,EXP_DCLK2_X_EXP_ASF1B,EXP_EIF2AK3_X_EXP_PPP1CB,EXP_LCK_X_EXP_CD28,EXP_LCK_X_EXP_CD4,EXP_TBK1_X_EXP_IFIH1,REC_R_HSA_3928578_EXP_X_REC_R_HSA_6802932_EXP,PWY_R_HSA_162582_EXP_X_PWY_R_HSA_453274_EXP,PWY_R_HSA_3371571_EXP_X_PWY_R_HSA_983705_EXP,PWY_R_HSA_453279_EXP_X_PWY_R_HSA_76002_EXP,GO_0000165_EXP_X_GO_0016310_EXP,GO_0007050_X_GO_0043066,GO_0010628_X_GO_0045087,GO_0043123_X_GO_0048013,Predicted IC50,Validation
5.368727,906871,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.5751925951,5.3590101847,8.0584097251,5.6153941295,2.9618013937,3.3508207522,6.6259915686,4.4172823883,0,0,0,0,0,0,0,0,0,14.715962079,18.473003674,8.3262691966,8.6052868097,35.561222659,0,0,0,54.175346445,0,0,0,1,4.4439790783,4
4.829362,908450,1052,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.712379,0,0,0,0,0,0,0,0,1,5.1292209704,5.8901845604,7.7419421927,6.5917998766,2.9783107685,3.954212381,7.5303543727,5.3552640353,0,0,0,0,0,0,0,0,0,21.044790683,24.637107585,8.5028663885,8.5983239234,36.107810818,0,0,0,0,0,0,0,0,4.08525746,6
-0.101299,907279,56,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6754784608,5.1029549558,7.9541233814,6.4666952465,2.9427461556,3.5883796809,6.3851665058,4.5475040752,0,0,0,0,0,0,0,0,0,18.440965675,21.574165311,8.4504967589,8.3269139523,34.680934417,0,0,0,0,0,0,1,0,0.7826000087,9
2.28527,908452,1010,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.5457412729,0,0,0.666601,0,0,0,0,0,0,0,0,1,4.4993487387,4.9189899974,7.5756339912,5.9998077867,2.9131212887,3.5110666904,7.1027673478,3.6626675086,0,0,0,0,0,0,0,0,0,20.062543474,32.869492525,8.9728545112,8.8556230524,38.379785389,0,89.519632018,18.364533287,0,0,0,0,0,2.1170778013,5
0.95805,908450,1242,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0.712379,0,0,0,0,0,0,0,0,1,5.1292209704,5.8901845604,7.7419421927,6.5917998766,2.9783107685,3.954212381,7.5303543727,5.3552640353,0,0,0,0,0,0,0,0,0,21.044790683,24.637107585,8.5028663885,8.5983239234,36.107810818,0,0,0,0,0,0,0,0,1.5708016915,7
5.452192,909729,152,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,4.3797405034,0,0,0,0,0,0,0,0,0,0,2.9604286614,0,4.3544099183,4.9546442059,7.8138215976,6.3264234391,3.0707204422,3.7216826223,6.6231288218,3.2755375363,0,0,0,0,-1,0,0,0,0,16.940722583,26.714247792,8.2264331753,8.5647848003,34.465396668,0,126.64991015,0,0,0,0,0,0,5.4179255669,3
4.387481,910933,1061,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,4.0587348028,0,0,0,0,0,0,4.1127463055,4.9250980132,8.3192366905,6.342337264,3.3214172569,3.2056703386,6.1644402833,5.6402100168,0,0,0,0,0,0,4.5,0,0,20.45602533,12.38496891,9.2890397554,9.3281378972,33.352077626,11.890406449,0,0,0,10.105296652,0,0,0,4.1464626056,5
2.082749,909729,1142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,4.3797405034,0,0,0,0,0,0,0,0,0,0,2.9604286614,0,4.3544099183,4.9546442059,7.8138215976,6.3264234391,3.0707204422,3.7216826223,6.6231288218,3.2755375363,0,0,0,0,0,0,0,0,0,16.940722583,26.714247792,8.2264331753,8.5647848003,34.465396668,0,126.64991015,0,0,0,0,0,0,2.3976194423,8
2.285374,910933,1046,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.0587348028,0,0,0,0,0,0,4.1127463055,4.9250980132,8.3192366905,6.342337264,3.3214172569,3.2056703386,6.1644402833,5.6402100168,0,0,0,0,0,0,0,0,0,20.45602533,12.38496891,9.2890397554,9.3281378972,33.352077626,11.890406449,0,0,0,10.105296652,0,0,0,3.0610986005,6
2.936966,687561,291,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0453864868,5.4626132047,7.4087959117,5.8810701538,3.1278824424,3.334167248,7.5357501213,3.4477116599,0,0,0,0,0,0,0,0,0,21.52206285,24.443152673,8.7009758297,8.8522544676,33.855985739,0,0,0,0,0,0,0,0,2.4373099956,4
5.208761,907279,329,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6754784608,5.1029549558,7.9541233814,6.4666952465,2.9427461556,3.5883796809,6.3851665058,4.5475040752,0,0,0,0,0,0,0,0,0,18.440965675,21.574165311,8.4504967589,8.3269139523,34.680934417,0,0,0,0,0,0,1,0,3.9890395312,5
4.521626,905984,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.4579906583,0,0,0,0,0,0,0,4.5111449199,5.8156820238,8.3996648372,5.8940143246,2.9267797974,2.9919851554,6.4015161446,3.3738430004,0,0,0,0,0,0,0,0,0,15.340599916,25.817467449,9.4812671345,10.083598833,48.335618487,0,0,0,0,27.69754157,0,0,0,4.7602265256,7
5.513319,910943,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.72681,0,0,0,0,3.8483642562,4.7001114309,7.8004418666,6.0832370278,2.8869296733,3.9269541253,8.1174957148,4.8253287625,0,0,0,0,0,0,0,0,0,23.851933776,20.439007885,7.9009323488,8.0314786113,34.355326371,0,91.373689263,0,0,0,1,0,0,5.149708516,7
-0.651307,946369,308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.259165948,5.3549296399,8.1513875481,5.4343368474,3.0690658274,2.9570240254,6.3860487166,4.4639258371,0,0,0,0,0,0,0,0,0,15.493986681,22.085969835,8.8747657361,8.9389045382,35.793838688,0,0,0,0,0,0,0,0,0.6536457739,1
3.569,687568,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3.1547359808,0.818245,0,0,0,0,0,4.7046616209,5.6015964486,7.8927871773,6.0508561743,2.8993864896,3.236506467,5.3569275336,3.2312998861,0,0,0,0,0,0,0,0,0,17.393316488,27.820818912,8.7738593924,8.8318622837,42.753601842,0,0,0,0,0,0,0,0,2.7737152367,5
3.260504,687568,293,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,3.1547359808,0.818245,0,0,0,0,0,4.7046616209,5.6015964486,7.8927871773,6.0508561743,2.8993864896,3.236506467,5.3569275336,3.2312998861,0,0,0,0,0,0,0,0,0,17.393316488,27.820818912,8.7738593924,8.8318622837,42.753601842,0,0,0,0,0,0,0,0,3.3316153221,8
-0.423832,906871,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.5751925951,5.3590101847,8.0584097251,5.6153941295,2.9618013937,3.3508207522,6.6259915686,4.4172823883,0,0,0,0,0,0,0,0,0,14.715962079,18.473003674,8.3262691966,8.6052868097,35.561222659,0,0,0,54.175346445,0,0,0,1,-0.974182208,7
3.411067,687561,295,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0453864868,5.4626132047,7.4087959117,5.8810701538,3.1278824424,3.334167248,7.5357501213,3.4477116599,0,0,0,0,0,0,0,0,0,21.52206285,24.443152673,8.7009758297,8.8522544676,33.855985739,0,0,0,0,0,0,0,0,3.5658726737,2
-3.447596,907313,87,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,8.8594514658,0,1,1,0,2,0,6.2062152144,0,0,0,3.2499769387,0,0,4.6040651361,6.1026434945,8.1808763533,5.8825538991,3.1755600124,3.415764169,6.2526706053,4.8566121554,0,-9.941,0,40.5,0,0,-8.3,0,0,18.453412631,16.830111931,8.4403142492,8.381723424,37.669368089,34.734615468,0,0,43.262257927,34.734615468,0,0,1,-3.052212644,4
2.608957,687592,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4.73774058,6.5441148976,0,0,1,0,0,0,4.3730766981,5.3187489124,8.1150201292,5.5372527195,3.0707037783,3.6235158572,6.2656595716,4.1474409069,0,0,0,0,0,0,0,0,0,14.303940046,22.374267814,8.3669444554,8.6135433087,35.440464572,28.429475277,0,0,0,0,0,0,0,3.6270342228,3
3.737024,905986,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.555755,0,1,3.036594033,0,0,4.2943515326,5.505058676,8.1727971111,6.1654818158,2.9199922247,3.8015779062,7.2566537681,4.0502732917,0,0,0,0,0,0,0,0,0,18.858966761,23.996197251,8.8118907301,8.9799787474,32.047702784,0,0,0,22.771802083,0,0,0,1,3.3730193601,5
-1.565788,907313,35,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,1,8.8594514658,0,1,1,0,2,0,6.2062152144,0,0,0,3.2499769387,0,0,4.6040651361,6.1026434945,8.1808763533,5.8825538991,3.1755600124,3.415764169,6.2526706053,4.8566121554,0,0,0,0,0,0,-8.3,0,0,18.453412631,16.830111931,8.4403142492,8.381723424,37.669368089,34.734615468,0,0,43.262257927,34.734615468,0,0,1,-1.523439075,10
3.574638,687568,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,3.1547359808,0.818245,0,0,0,0,0,4.7046616209,5.6015964486,7.8927871773,6.0508561743,2.8993864896,3.236506467,5.3569275336,3.2312998861,0,0,0,0,0,0,0,0,0,17.393316488,27.820818912,8.7738593924,8.8318622837,42.753601842,0,0,0,0,0,0,0,0,3.0832596677,2
0.332366,924188,1060,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,4.9075863362,0,0,0.769396,0,0,0,0,0,0,0,0,0,4.4295652856,5.2364259703,8.1483868123,5.3056727491,2.848252312,3.8362248928,6.4804140972,4.0234781409,0,0,0,0,0,0,0,0,0,15.893340105,32.380360637,8.0740066972,8.1576893828,37.098102629,0,0,0,0,0,2,1,0,-0.68663317,6
1.900371,687561,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0453864868,5.4626132047,7.4087959117,5.8810701538,3.1278824424,3.334167248,7.5357501213,3.4477116599,0,0,0,0,0,0,0,0,0,21.52206285,24.443152673,8.7009758297,8.8522544676,33.855985739,0,0,0,0,0,0,0,0,2.7888231457,6
1.853188,946368,106,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,3.0915891149,0,0,0.696305,0,0,0,0,0,0,0,0,0,4.0095390564,4.4778692106,7.4312544911,5.7419292928,2.9543864016,4.3998688552,8.0498191988,5.0632794568,0,0,0,0,0,0,0,0,0,23.346620329,21.031834333,8.9335275302,8.8905052377,39.801265332,0,0,0,0,0,0,0,0,3.04663505,4
5.112812,910943,219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.72681,0,0,0,0,3.8483642562,4.7001114309,7.8004418666,6.0832370278,2.8869296733,3.9269541253,8.1174957148,4.8253287625,0,0,0,0,0,0,0,0,0,23.851933776,20.439007885,7.9009323488,8.0314786113,34.355326371,0,91.373689263,0,0,0,1,0,0,4.6215140209,3
6.334586,910943,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.72681,0,0,0,0,3.8483642562,4.7001114309,7.8004418666,6.0832370278,2.8869296733,3.9269541253,8.1174957148,4.8253287625,0,0,0,0,0,0,0,0,0,23.851933776,20.439007885,7.9009323488,8.0314786113,34.355326371,0,91.373689263,0,0,0,1,0,0,4.7653080323,10
5.173198,906746,1025,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6138804633,5.5685187132,7.4284835426,6.2263931891,2.9178033849,4.347476504,7.4461542375,3.9420709252,0,0,0,0,0,0,0,0,0,12.357028788,25.222436751,8.1565860355,8.6408315772,40.762220863,0,0,0,0,0,0,0,0,4.7771820071,8
1.370626,687586,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.5149350659,5.3078565402,7.857592949,6.1681636972,3.1171416975,3.3545893108,8.0390842491,3.2468709341,0,0,0,0,0,0,0,0,0,21.677280656,21.857372426,8.7081029419,8.9449165928,37.715234625,0,0,0,0,0,0,0,0,1.2800496085,1
4.451835,905985,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.147765024,5.1905944519,8.4467538527,6.0540738101,2.9623717279,3.2580997204,6.3736894604,3.1169051013,0,0,0,0,0,0,0,0,0,20.694061197,21.629676925,8.5908685978,8.8103670754,51.387067893,0,0,0,0,0,0,0,0,4.9900784124,7
-0.225898,683667,1059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9391688669,4.9238680671,7.7058127065,5.9098681571,2.9877539198,3.9312367501,6.0922909556,4.241236059,0,0,0,0,0,0,0,0,0,20.190303908,25.535493936,8.77261101,8.5989262843,31.777048786,0,42.706340648,0,0,0,0,0,0,-0.405302089,5
3.014897,907279,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4.6754784608,5.1029549558,7.9541233814,6.4666952465,2.9427461556,3.5883796809,6.3851665058,4.5475040752,0,0,0,0,0,0,0,0,0,18.440965675,21.574165311,8.4504967589,8.3269139523,34.680934417,0,0,0,0,0,0,1,0,4.3484359696,7
1.070724,906746,158,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.6138804633,5.5685187132,7.4284835426,6.2263931891,2.9178033849,4.347476504,7.4461542375,3.9420709252,0,0,0,0,0,0,0,0,0,12.357028788,25.222436751,8.1565860355,8.6408315772,40.762220863,0,0,0,0,0,0,0,0,1.6431428313,3
4.703415,683667,255,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9391688669,4.9238680671,7.7058127065,5.9098681571,2.9877539198,3.9312367501,6.0922909556,4.241236059,0,0,0,0,0,0,0,0,0,20.190303908,25.535493936,8.77261101,8.5989262843,31.777048786,0,42.706340648,0,0,0,0,0,0,4.9954859099,1
4.824889,906871,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.5751925951,5.3590101847,8.0584097251,5.6153941295,2.9618013937,3.3508207522,6.6259915686,4.4172823883,0,0,0,0,0,0,0,0,0,14.715962079,18.473003674,8.3262691966,8.6052868097,35.561222659,0,0,0,54.175346445,0,0,0,1,4.1444452807,4
0.845056,1240170,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8676681392,5.1494734231,7.8425859654,6.8723391847,2.9630120175,3.0230551315,8.5009386317,3.545869417,0,0,0,0,0,0,0,0,0,17.765881495,25.597087031,8.4399458526,8.4609394015,32.957652698,0,0,0,0,19.830366657,0,0,0,0.6880432525,2
3.063998,909729,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4.3797405034,0,0,0,0,0,0,0,0,0,0,2.9604286614,0,4.3544099183,4.9546442059,7.8138215976,6.3264234391,3.0707204422,3.7216826223,6.6231288218,3.2755375363,0,0,0,0,0,0,0,0,0,16.940722583,26.714247792,8.2264331753,8.5647848003,34.465396668,0,126.64991015,0,0,0,0,0,0,3.968645326,5
4.576244,906835,293,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3133340858,5.907474058,8.116252683,6.3539997463,2.9816695912,3.8432590482,5.5762843307,4.5703559892,0,0,0,0,0,0,0,0,0,20.330516598,19.294854712,8.0759627554,8.2970546238,38.685924476,9.5855798648,0,0,0,0,0,0,1,3.9205696468,4
3.899153,909750,281,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,1,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,6.9867152863,0,0,0,0,0,0,0,0,0,0,0,1,4.3417831074,4.754243049,7.8064998787,6.1663791643,2.9031749992,3.7356377553,7.1192666573,4.0924136484,1,4.015,0,-60.4,0,0,0,0,0,25.110111506,28.722067653,7.7557263929,8.257688959,39.462848336,0,97.266525217,0,0,0,0,0,0,4.4820180638,6
4.465689,1240170,279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8676681392,5.1494734231,7.8425859654,6.8723391847,2.9630120175,3.0230551315,8.5009386317,3.545869417,0,0,0,0,0,0,0,0,0,17.765881495,25.597087031,8.4399458526,8.4609394015,32.957652698,0,0,0,0,19.830366657,0,0,0,4.9712705201,6
1.449289,687568,177,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,3.1547359808,0.818245,0,0,0,0,0,4.7046616209,5.6015964486,7.8927871773,6.0508561743,2.8993864896,3.236506467,5.3569275336,3.2312998861,0,0,0,0,0,0,0,0,0,17.393316488,27.820818912,8.7738593924,8.8318622837,42.753601842,0,0,0,0,0,0,0,0,1.5099788887,5
4.680149,946368,282,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3.0915891149,0,0,0.696305,0,0,0,0,0,0,0,0,0,4.0095390564,4.4778692106,7.4312544911,5.7419292928,2.9543864016,4.3998688552,8.0498191988,5.0632794568,0,-5.21,0,64.2,0,0,0,0,0,23.346620329,21.031834333,8.9335275302,8.8905052377,39.801265332,0,0,0,0,0,0,0,0,4.2025705942,5
