IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_803,Fingerprint_801,Fingerprint_799,Fingerprint_797,Fingerprint_791,Fingerprint_784,Fingerprint_779,Fingerprint_776,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_646,Fingerprint_644,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,MOT_3D_RegulatorySpine_CSV,REC_R_HSA_3928602,REC_R_HSA_5218804,GO_0007286,GO_0016477_CSV,GO_0035023,GO_0048008,GO_0070372_EXP,FAM_CK1,EXP_CSNK1A1L,PKA_263_EXP_X_Fingerprint_826,PKA_280_B62_X_Fingerprint_819,EXP_ERN2_X_EXP_LRGUK,EXP_FGR_X_EXP_APOB,EXP_ITK_X_EXP_CD28,EXP_PHKG2_X_EXP_C1QTNF1,EXP_TXK_X_EXP_PHLPP1,PWY_R_HSA_199418_X_PWY_R_HSA_5627123,Predicted IC50,Validation
5.512755,909754,298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,0,0,10.807558704,8.9081237696,9.3022917015,24.001803288,16.699368639,2,5.6260186691,9
3.770851,909756,298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8475138,0,0,9.933029521,9.3930114186,8.4369559448,20.367287435,12.196426895,0,3.8298815316,6
4.761645,909759,298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0146730322,0,0,9.237139029,8.4702744104,7.4905298784,18.879786744,11.507563933,0,3.8060083142,5
3.180458,910784,298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2.7731873637,0,0,9.4480264448,8.1521646816,8.3427107252,19.196949072,9.0332286474,0,3.8565228368,1
3.184244,924248,298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.770379,0,0,4.9079778596,0,2.9762225287,0,0,10.286534739,8.7162113922,8.7121246012,21.756550177,14.591372756,0,3.8603314552,5
4.420787,925343,298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,2.9962981835,0,0,10.189126272,8.8162974431,8.2373848904,18.579263139,13.013508287,0,3.817794604,2
3.605768,971773,298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2.9223297099,0,0,8.8816005533,8.4627762221,8.5256898879,18.752996197,9.9208505412,0,3.8549120502,2
3.630372,1240166,298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,0,0,11.482168397,10.167713696,8.8557395336,20.400662619,11.724299341,0,3.6997161167,3
3.861537,1240210,298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,2.9949189991,0,0,10.228550361,8.5071086764,8.3609990245,18.427721333,11.096510538,1,3.6106476627,4
3.849757,1240215,298,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0662629843,0,0,9.7897319206,9.5000439039,8.3461885734,18.613933282,12.102026295,0,3.4330314387,8
5.283798,906999,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,0,0,9.9476808172,9.3831420839,8.7083086013,23.755134442,11.830576137,2,3.6617133066,8
0.681449,907298,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.976818149,0,0,11.151804899,8.4640050836,8.4112568406,19.341029083,9.6827849299,0,0.6444198035,2
3.577621,908127,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1.27964,1,0,0,1,3.0421537126,0,0,10.037693787,8.9938650804,8.3185333971,19.139495065,12.828822864,0,3.2135487045,4
-1.253489,909264,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2.8489562007,0,0,10.179938953,8.755480529,8.5485372513,19.138951582,10.853599749,0,0.0617269954,4
-0.076974,909716,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.635086,0,0,0,0,3.0394636924,0,0,10.003834798,9.1063448433,9.204390565,21.518247244,10.79405744,0,0.4072152673,6
-1.259154,909720,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,3.0099116771,0,0,9.0894024505,8.2986888893,8.1706134297,17.631371436,12.114078001,0,-0.647286038,1
-0.300854,909732,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,2.973266203,0,0,10.857390724,8.2620767107,8.4660243758,21.864805491,10.66951928,0,0.4273123648,5
4.624192,909754,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,0,0,10.807558704,8.9081237696,9.3022917015,24.001803288,16.699368639,2,4.0549836377,3
2.763705,909756,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.8475138,0,0,9.933029521,9.3930114186,8.4369559448,20.367287435,12.196426895,0,2.0709458352,10
-0.240486,910784,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.7731873637,0,0,9.4480264448,8.1521646816,8.3427107252,19.196949072,9.0332286474,0,0.504152301,4
1.335904,924248,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0.770379,0,0,4.9079778596,0,2.9762225287,0,0,10.286534739,8.7162113922,8.7121246012,21.756550177,14.591372756,0,2.2066167747,2
1.552446,925343,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,2.9962981835,0,0,10.189126272,8.8162974431,8.2373848904,18.579263139,13.013508287,0,1.0496295311,5
-1.906125,971773,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,2.9223297099,0,0,8.8816005533,8.4627762221,8.5256898879,18.752996197,9.9208505412,0,-0.914899179,3
0.860239,1240166,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,0,0,11.482168397,10.167713696,8.8557395336,20.400662619,11.724299341,0,0.8831893336,9
-0.026759,1240210,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,2.9949189991,0,0,10.228550361,8.5071086764,8.3609990245,18.427721333,11.096510538,1,0.1761313315,3
1.744824,1240215,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,3.0662629843,0,0,9.7897319206,9.5000439039,8.3461885734,18.613933282,12.102026295,0,0.5859033659,1
3.661673,906999,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,0,0,9.9476808172,9.3831420839,8.7083086013,23.755134442,11.830576137,2,3.4585868725,6
1.841675,907298,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.976818149,0,0,11.151804899,8.4640050836,8.4112568406,19.341029083,9.6827849299,0,1.0821367192,6
2.819532,908127,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1.27964,1,0,0,1,3.0421537126,0,0,10.037693787,8.9938650804,8.3185333971,19.139495065,12.828822864,0,2.6663788517,2
2.1241,909264,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.8489562007,0,0,10.179938953,8.755480529,8.5485372513,19.138951582,10.853599749,0,2.9551890886,6
1.318607,909716,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.635086,0,0,0,0,3.0394636924,0,0,10.003834798,9.1063448433,9.204390565,21.518247244,10.79405744,0,2.0342977242,7
2.454412,909720,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.0099116771,0,0,9.0894024505,8.2986888893,8.1706134297,17.631371436,12.114078001,0,2.0491524244,6
2.514588,909732,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.973266203,0,0,10.857390724,8.2620767107,8.4660243758,21.864805491,10.66951928,0,2.8023230381,8
5.658212,909754,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,0,0,10.807558704,8.9081237696,9.3022917015,24.001803288,16.699368639,2,5.859801567,1
3.795883,909756,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8475138,0,0,9.933029521,9.3930114186,8.4369559448,20.367287435,12.196426895,0,2.8488985871,5
0.866191,909759,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0146730322,0,0,9.237139029,8.4702744104,7.4905298784,18.879786744,11.507563933,0,1.5539549614,2
0.882337,910784,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7731873637,0,0,9.4480264448,8.1521646816,8.3427107252,19.196949072,9.0332286474,0,1.3480842084,3
1.49647,924248,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0.770379,0,0,4.9079778596,0,2.9762225287,0,0,10.286534739,8.7162113922,8.7121246012,21.756550177,14.591372756,0,1.8302002134,10
3.448413,925343,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2.9962981835,0,0,10.189126272,8.8162974431,8.2373848904,18.579263139,13.013508287,0,3.1332194615,10
0.742055,971773,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.9223297099,0,0,8.8816005533,8.4627762221,8.5256898879,18.752996197,9.9208505412,0,0.7908985065,4
0.272289,1240166,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,0,0,11.482168397,10.167713696,8.8557395336,20.400662619,11.724299341,0,0.9749339768,7
2.202993,1240210,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2.9949189991,0,0,10.228550361,8.5071086764,8.3609990245,18.427721333,11.096510538,1,1.5511574361,7
3.28992,1240215,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0662629843,0,0,9.7897319206,9.5000439039,8.3461885734,18.613933282,12.102026295,0,2.6868680893,3
4.653987,906999,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,0,0,9.9476808172,9.3831420839,8.7083086013,23.755134442,11.830576137,2,4.9753881882,1
-0.807702,907298,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.976818149,0,0,11.151804899,8.4640050836,8.4112568406,19.341029083,9.6827849299,0,-0.022878856,10
3.205404,908127,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1.27964,1,0,0,1,3.0421537126,0,0,10.037693787,8.9938650804,8.3185333971,19.139495065,12.828822864,0,2.1196047163,4
-1.469907,909264,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.8489562007,0,0,10.179938953,8.755480529,8.5485372513,19.138951582,10.853599749,0,0.209384021,4
-0.873413,909716,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0.635086,0,0,0,0,3.0394636924,0,0,10.003834798,9.1063448433,9.204390565,21.518247244,10.79405744,0,0.6874479101,10
-1.729119,909720,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0099116771,0,0,9.0894024505,8.2986888893,8.1706134297,17.631371436,12.114078001,0,-0.384320969,6
1.602203,909732,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,2.973266203,0,0,10.857390724,8.2620767107,8.4660243758,21.864805491,10.66951928,0,1.1551395693,9
3.850543,909754,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,0,0,10.807558704,8.9081237696,9.3022917015,24.001803288,16.699368639,2,4.4983507993,9
1.830879,909756,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.8475138,0,0,9.933029521,9.3930114186,8.4369559448,20.367287435,12.196426895,0,3.377623094,10
-1.080977,910784,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.7731873637,0,0,9.4480264448,8.1521646816,8.3427107252,19.196949072,9.0332286474,0,-0.028753051,8
4.509451,924248,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0.770379,0,0,4.9079778596,0,2.9762225287,0,0,10.286534739,8.7162113922,8.7121246012,21.756550177,14.591372756,0,3.4126901869,3
1.643263,925343,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,2.9962981835,0,0,10.189126272,8.8162974431,8.2373848904,18.579263139,13.013508287,0,0.8509198824,10
0.522792,971773,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2.9223297099,0,0,8.8816005533,8.4627762221,8.5256898879,18.752996197,9.9208505412,0,-0.592433806,4
0.384239,1240166,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,0,0,11.482168397,10.167713696,8.8557395336,20.400662619,11.724299341,0,1.377648904,4
2.640945,1240210,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,2.9949189991,0,0,10.228550361,8.5071086764,8.3609990245,18.427721333,11.096510538,1,1.4530051541,2
1.50024,1240215,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,3.0662629843,0,0,9.7897319206,9.5000439039,8.3461885734,18.613933282,12.102026295,0,0.2520610264,3
5.39655,906999,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,0,0,9.9476808172,9.3831420839,8.7083086013,23.755134442,11.830576137,2,4.3893901483,3
2.928452,907298,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.976818149,0,0,11.151804899,8.4640050836,8.4112568406,19.341029083,9.6827849299,0,3.4062355655,9
5.159183,908127,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1.27964,1,0,0,1,3.0421537126,0,0,10.037693787,8.9938650804,8.3185333971,19.139495065,12.828822864,0,4.361784995,5
4.44157,909264,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.8489562007,0,0,10.179938953,8.755480529,8.5485372513,19.138951582,10.853599749,0,4.3864427311,10
5.606245,909716,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.635086,0,0,0,0,3.0394636924,0,0,10.003834798,9.1063448433,9.204390565,21.518247244,10.79405744,0,4.3686375073,4
3.106543,909720,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3.0099116771,0,0,9.0894024505,8.2986888893,8.1706134297,17.631371436,12.114078001,0,3.9278912668,5
5.301291,909732,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,2.973266203,0,0,10.857390724,8.2620767107,8.4660243758,21.864805491,10.66951928,0,4.1784377382,6
6.97144,909754,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,0,0,10.807558704,8.9081237696,9.3022917015,24.001803288,16.699368639,2,4.4135342237,5
4.354117,909756,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8475138,0,0,9.933029521,9.3930114186,8.4369559448,20.367287435,12.196426895,0,4.052675535,7
3.238684,909759,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3.0146730322,0,0,9.237139029,8.4702744104,7.4905298784,18.879786744,11.507563933,0,4.2650594428,6
3.688288,910784,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7731873637,0,0,9.4480264448,8.1521646816,8.3427107252,19.196949072,9.0332286474,0,3.9170003718,7
2.183455,924248,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.770379,0,0,4.9079778596,0,2.9762225287,0,0,10.286534739,8.7162113922,8.7121246012,21.756550177,14.591372756,0,4.3296281726,9
5.268547,925343,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2.9962981835,0,0,10.189126272,8.8162974431,8.2373848904,18.579263139,13.013508287,0,4.3386133169,4
1.160226,971773,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2.9223297099,0,0,8.8816005533,8.4627762221,8.5256898879,18.752996197,9.9208505412,0,4.2649547086,1
4.342555,1240166,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,0,0,11.482168397,10.167713696,8.8557395336,20.400662619,11.724299341,0,4.3948966533,6
4.597148,1240210,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,2.9949189991,0,0,10.228550361,8.5071086764,8.3609990245,18.427721333,11.096510538,1,4.3610693381,1
6.054697,1240215,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3.0662629843,0,0,9.7897319206,9.5000439039,8.3461885734,18.613933282,12.102026295,0,4.3912903233,8
