IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_828,Fingerprint_826,Fingerprint_825,Fingerprint_822,Fingerprint_821,Fingerprint_819,Fingerprint_818,Fingerprint_812,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_714,Fingerprint_710,Fingerprint_709,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_672,Fingerprint_658,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_617,Fingerprint_611,Fingerprint_363,PKA_172_POL,GO_0000278,GO_0002092_EXP,GO_0030216_EXP,SFAM_RIPK,FAM_TKL_CSV,EXP_STK11,EXP_MINK1,EXP_PRKAA2,EXP_COQ8A,Predicted IC50,Validation
4.653349,909736,255,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9973462327,4.4083220489,4.3883275971,3.9345420585,3.6640799111,10
4.035969,909737,255,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.6719036156,4.2225308745,4.4932321023,4.1900492418,3.2925247617,7
2.846829,909738,255,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.372803455,4.7684705454,3.9772374709,4.6046310923,3.5636398453,3
4.397713,909739,255,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4.4982782715,4.3499802798,5.8052630655,4.0897420848,3.6578336044,10
5.242673,910850,255,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1.542071,4.9165007295,4.5968517913,5.6696333176,6.0148787457,4.7176322162,2
4.942398,1240159,255,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.515984999,1,0.545751,5.0743099292,4.499931728,4.7197931064,4.7750008063,4.5235374267,5
3.896043,1240160,255,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.1458535006,4.2661795988,5.6212954534,4.8106072183,3.5390846186,10
4.034972,1240216,255,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0.824209,4.2966753417,4.0292462286,4.6347398091,3.5469761573,3.4915079427,10
4.303446,1240217,255,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,3.4,1,0,0,0,0,4.3404963863,4.0057155155,4.5103533148,3.6861513287,3.5815957722,9
5.242548,1298146,255,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,6.2455097843,5.7848448009,1,1.351098,5.1618382712,4.9808139029,5.9430674931,5.7880929929,5.2619803197,7
2.260447,1298151,255,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,4.3799625385,4.5614981665,3.2181308247,5.4396592085,2.8640621337,3
2.246211,907057,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.774233,4.5916888441,4.2665401327,4.5516709671,3.8563793125,2.3507350318,1
2.07206,907071,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,-0.7,0,3.0077900337,0,0,0,5.1328455593,4.3345117821,5.2770439499,5.5957524556,2.6861906131,3
4.739878,909719,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,3.1913423018,0,0.751916,4.20550008,4.5165206597,4.274811652,4.7180704388,2.5371190231,5
0.875868,909736,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.9973462327,4.4083220489,4.3883275971,3.9345420585,2.0515046053,1
1.180702,909737,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4.6719036156,4.2225308745,4.4932321023,4.1900492418,1.5835370242,3
1.805224,909738,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.372803455,4.7684705454,3.9772374709,4.6046310923,2.1603329583,2
2.070356,909739,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.4982782715,4.3499802798,5.8052630655,4.0897420848,1.4164400149,1
4.261492,910850,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1.542071,4.9165007295,4.5968517913,5.6696333176,6.0148787457,4.1381282224,3
2.288536,1240159,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,5.515984999,1,0.545751,5.0743099292,4.499931728,4.7197931064,4.7750008063,2.7124540126,9
0.687801,1240160,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4.1458535006,4.2661795988,5.6212954534,4.8106072183,2.1281801311,6
2.127679,1240216,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0.824209,4.2966753417,4.0292462286,4.6347398091,3.5469761573,1.3304281017,8
0.831306,1240217,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,3.4,1,0,0,0,0,4.3404963863,4.0057155155,4.5103533148,3.6861513287,0.3548202614,6
5.085787,1298146,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,6.2455097843,5.7848448009,1,1.351098,5.1618382712,4.9808139029,5.9430674931,5.7880929929,5.5688633188,5
-0.17151,1298151,256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4.3799625385,4.5614981665,3.2181308247,5.4396592085,0.3226108933,9
1.112733,907057,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0.774233,4.5916888441,4.2665401327,4.5516709671,3.8563793125,2.4424381295,8
4.328692,907071,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,-0.7,0,3.0077900337,0,0,0,5.1328455593,4.3345117821,5.2770439499,5.5957524556,3.627952596,7
3.803985,909719,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,3.1913423018,0,0.751916,4.20550008,4.5165206597,4.274811652,4.7180704388,4.2540114894,10
2.122257,909736,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3.9973462327,4.4083220489,4.3883275971,3.9345420585,3.1670814805,10
2.391646,909737,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4.6719036156,4.2225308745,4.4932321023,4.1900492418,3.1871719989,6
4.839109,909738,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4.372803455,4.7684705454,3.9772374709,4.6046310923,3.4000477863,4
1.868622,909739,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,4.4982782715,4.3499802798,5.8052630655,4.0897420848,2.0840260751,2
5.242673,910850,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,1,1.542071,4.9165007295,4.5968517913,5.6696333176,6.0148787457,5.8851473699,8
3.358764,1240159,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,0,5.515984999,1,0.545751,5.0743099292,4.499931728,4.7197931064,4.7750008063,3.6150873556,9
2.481722,1240160,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4.1458535006,4.2661795988,5.6212954534,4.8106072183,2.2069456136,7
3.058056,1240216,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0.824209,4.2966753417,4.0292462286,4.6347398091,3.5469761573,3.3082844148,1
0.85924,1240217,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,3.4,1,0,0,0,0,4.3404963863,4.0057155155,4.5103533148,3.6861513287,1.8565192851,4
5.681786,1298146,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,0,6.2455097843,5.7848448009,1,1.351098,5.1618382712,4.9808139029,5.9430674931,5.7880929929,6.1493730082,8
4.110188,1298151,257,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,4.3799625385,4.5614981665,3.2181308247,5.4396592085,3.2196416945,1
2.048865,907057,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0.774233,4.5916888441,4.2665401327,4.5516709671,3.8563793125,2.2260046423,6
3.563101,907071,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,-0.7,0,3.0077900337,0,0,0,5.1328455593,4.3345117821,5.2770439499,5.5957524556,2.9233134886,2
2.189963,909719,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,3.1913423018,0,0.751916,4.20550008,4.5165206597,4.274811652,4.7180704388,2.5519021103,2
1.817817,909736,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.9973462327,4.4083220489,4.3883275971,3.9345420585,2.2504278574,3
1.882456,909737,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4.6719036156,4.2225308745,4.4932321023,4.1900492418,1.6773379837,7
1.625299,909738,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.372803455,4.7684705454,3.9772374709,4.6046310923,2.3093765331,7
1.636307,909739,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,4.4982782715,4.3499802798,5.8052630655,4.0897420848,2.2755029652,6
3.039229,910850,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,1.542071,4.9165007295,4.5968517913,5.6696333176,6.0148787457,3.1885461359,4
2.148206,1240159,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,0,5.515984999,1,0.545751,5.0743099292,4.499931728,4.7197931064,4.7750008063,2.610227273,6
1.978724,1240160,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4.1458535006,4.2661795988,5.6212954534,4.8106072183,2.2065303252,3
2.958906,1240216,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0.824209,4.2966753417,4.0292462286,4.6347398091,3.5469761573,1.8385093318,9
2.308612,1240217,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,3.4,1,0,0,0,0,4.3404963863,4.0057155155,4.5103533148,3.6861513287,2.257879085,1
5.681786,1298146,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,0,6.2455097843,5.7848448009,1,1.351098,5.1618382712,4.9808139029,5.9430674931,5.7880929929,5.0052557185,9
4.582347,1298151,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,4.3799625385,4.5614981665,3.2181308247,5.4396592085,2.6583942182,1
3.35544,907057,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0.774233,4.5916888441,4.2665401327,4.5516709671,3.8563793125,4.1563415137,1
3.422504,907071,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,-0.7,0,3.0077900337,0,0,0,5.1328455593,4.3345117821,5.2770439499,5.5957524556,1.6210728033,1
3.543882,909719,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,3.1913423018,0,0.751916,4.20550008,4.5165206597,4.274811652,4.7180704388,3.6826983919,8
0.563912,909736,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,3.9973462327,4.4083220489,4.3883275971,3.9345420585,1.7720367104,10
3.244492,909737,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,4.6719036156,4.2225308745,4.4932321023,4.1900492418,2.3847103598,10
3.407507,909738,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4.372803455,4.7684705454,3.9772374709,4.6046310923,3.6350998208,3
3.850228,909739,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,4.4982782715,4.3499802798,5.8052630655,4.0897420848,2.5570614235,8
4.549526,910850,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1.542071,4.9165007295,4.5968517913,5.6696333176,6.0148787457,4.1098599673,5
3.328813,1240159,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,5.515984999,1,0.545751,5.0743099292,4.499931728,4.7197931064,4.7750008063,3.4661869416,9
3.237506,1240160,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,4.1458535006,4.2661795988,5.6212954534,4.8106072183,3.0946428327,4
4.233591,1240216,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0.824209,4.2966753417,4.0292462286,4.6347398091,3.5469761573,3.8524720425,9
1.14139,1240217,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,3.4,1,0,0,0,0,4.3404963863,4.0057155155,4.5103533148,3.6861513287,1.1777051809,9
4.988639,1298146,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,6.2455097843,5.7848448009,1,1.351098,5.1618382712,4.9808139029,5.9430674931,5.7880929929,4.3590356232,8
0.735858,1298151,262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,0,1,1,0,0,1,0,0,0,0,4.3799625385,4.5614981665,3.2181308247,5.4396592085,1.3048094375,3
4.862932,907057,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0.774233,4.5916888441,4.2665401327,4.5516709671,3.8563793125,4.4836947832,1
5.611963,907071,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,-0.7,0,3.0077900337,0,0,0,5.1328455593,4.3345117821,5.2770439499,5.5957524556,5.2564314382,2
5.148764,909719,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,3.1913423018,0,0.751916,4.20550008,4.5165206597,4.274811652,4.7180704388,4.526392461,6
5.041452,909736,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3.9973462327,4.4083220489,4.3883275971,3.9345420585,5.3725225422,2
5.735841,909737,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4.6719036156,4.2225308745,4.4932321023,4.1900492418,5.4274029124,3
5.21465,909738,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.372803455,4.7684705454,3.9772374709,4.6046310923,5.2099551556,7
5.28746,909739,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,4.4982782715,4.3499802798,5.8052630655,4.0897420848,4.9246516777,8
5.908675,910850,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1.542071,4.9165007295,4.5968517913,5.6696333176,6.0148787457,5.9326183365,7
5.155788,1240159,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,5.515984999,1,0.545751,5.0743099292,4.499931728,4.7197931064,4.7750008063,5.1550820172,2
5.145582,1240160,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4.1458535006,4.2661795988,5.6212954534,4.8106072183,4.9159159661,6
5.372279,1240216,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0.824209,4.2966753417,4.0292462286,4.6347398091,3.5469761573,5.0140941665,5
5.529921,1240217,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,3.4,1,0,0,0,0,4.3404963863,4.0057155155,4.5103533148,3.6861513287,4.7141863398,10
6.254791,1298146,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,6.2455097843,5.7848448009,1,1.351098,5.1618382712,4.9808139029,5.9430674931,5.7880929929,7.0512190802,1
3.573662,1298151,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,4.3799625385,4.5614981665,3.2181308247,5.4396592085,4.9579545269,8
-1.274729,907057,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.774233,4.5916888441,4.2665401327,4.5516709671,3.8563793125,0.071465523,3
-0.98605,907071,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.7,0,3.0077900337,0,0,0,5.1328455593,4.3345117821,5.2770439499,5.5957524556,1.1984857108,4
-0.686446,909719,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.1913423018,0,0.751916,4.20550008,4.5165206597,4.274811652,4.7180704388,0.5439235635,2
-2.023773,909736,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9973462327,4.4083220489,4.3883275971,3.9345420585,-0.084571481,7
-1.96143,909737,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.6719036156,4.2225308745,4.4932321023,4.1900492418,-0.097888877,6
1.015874,909738,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.372803455,4.7684705454,3.9772374709,4.6046310923,-0.098771824,5
-0.971448,909739,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.4982782715,4.3499802798,5.8052630655,4.0897420848,0.4660500312,5
0.781059,910850,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.542071,4.9165007295,4.5968517913,5.6696333176,6.0148787457,2.4234098184,9
0.748362,1240159,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.515984999,1,0.545751,5.0743099292,4.499931728,4.7197931064,4.7750008063,0.0667511693,6
-0.06728,1240160,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.1458535006,4.2661795988,5.6212954534,4.8106072183,0.657044135,9
-2.22321,1240216,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.824209,4.2966753417,4.0292462286,4.6347398091,3.5469761573,0.2106689314,2
-1.145055,1240217,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.4,1,0,0,0,0,4.3404963863,4.0057155155,4.5103533148,3.6861513287,-0.104283334,8
4.528662,1298146,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,6.2455097843,5.7848448009,1,1.351098,5.1618382712,4.9808139029,5.9430674931,5.7880929929,3.8067142381,4
-4.187856,1298151,273,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.3799625385,4.5614981665,3.2181308247,5.4396592085,0.3930308979,3
3.429746,907057,275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0.774233,4.5916888441,4.2665401327,4.5516709671,3.8563793125,4.6180602559,8
1.402807,907071,275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,1,1,0,0,1,0,-0.7,0,3.0077900337,0,0,0,5.1328455593,4.3345117821,5.2770439499,5.5957524556,2.0795811022,10
