IC50,Cancer,Drug,EXP_BTK_X_EXP_CD79A,EXP_MARK3_X_EXP_IQGAP1,EXP_MARK3_X_EXP_PPP2CB,EXP_MET_X_EXP_CBLC,EXP_MET_X_EXP_FGF12,EXP_MET_X_EXP_PDGFA,EXP_MET_X_EXP_RAPGEF1,EXP_PTK6_X_EXP_CCND1
1.178873,1290814,1242,8.2160319146,63.977508857,65.492580676,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462
2.467481,907173,1372,7.7904559658,77.379585716,81.210359251,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179
-0.676389,908150,1372,8.2388435171,61.553823408,78.245324949,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426
0.354388,908470,1372,8.3012978356,56.980871356,62.955331073,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268
0.588898,1240131,1372,8.4631252224,60.138854775,69.1012606,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103
-0.591897,1240135,1372,7.9624831909,58.37328712,61.173852453,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645
2.805862,1240136,1372,8.3226548005,65.948460867,79.239375967,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784
-1.78801,1240137,1372,8.223254754,64.471957893,70.002262988,18.40041845,21.292470765,36.707996891,26.631507976,23.608633945
0.061244,1240138,1372,7.8797203773,73.14869077,68.181311515,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528
-3.806493,1240139,1372,7.3433331797,71.659818412,87.948117115,14.973664313,15.539245784,30.628914441,24.623235837,18.988871228
-2.050668,1240141,1372,8.0874076402,63.763984675,79.240994131,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844
-0.871999,1290808,1372,7.5384644386,64.521495524,80.723939508,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268
-0.570434,1290810,1372,8.5444253457,63.08873689,73.890049455,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971
-3.649686,1290813,1372,7.7562416591,79.978478787,86.544734405,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223
0.051776,1290814,1372,8.2160319146,63.977508857,65.492580676,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462
4.750717,907173,1373,7.7904559658,77.379585716,81.210359251,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179
5.028821,908150,1373,8.2388435171,61.553823408,78.245324949,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426
2.33926,908470,1373,8.3012978356,56.980871356,62.955331073,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268
3.231653,1240131,1373,8.4631252224,60.138854775,69.1012606,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103
4.597905,1240135,1373,7.9624831909,58.37328712,61.173852453,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645
5.029726,1240136,1373,8.3226548005,65.948460867,79.239375967,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784
3.844221,1240137,1373,8.223254754,64.471957893,70.002262988,18.40041845,21.292470765,36.707996891,26.631507976,23.608633945
3.755664,1240138,1373,7.8797203773,73.14869077,68.181311515,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528
2.581432,1240139,1373,7.3433331797,71.659818412,87.948117115,14.973664313,15.539245784,30.628914441,24.623235837,18.988871228
4.443066,1240141,1373,8.0874076402,63.763984675,79.240994131,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844
1.859455,1290808,1373,7.5384644386,64.521495524,80.723939508,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268
2.068495,1290810,1373,8.5444253457,63.08873689,73.890049455,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971
3.791059,1290813,1373,7.7562416591,79.978478787,86.544734405,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223
2.950785,1290814,1373,8.2160319146,63.977508857,65.492580676,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462
4.223718,907173,1032,7.7904559658,77.379585716,81.210359251,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179
1.9057188993,908150,1032,8.2388435171,61.553823408,78.245324949,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426
2.8132274118,908152,1032,8.2212545271,62.960818384,73.250822371,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108
1.0951433134,908470,1032,8.3012978356,56.980871356,62.955331073,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268
2.915983,1240131,1032,8.4631252224,60.138854775,69.1012606,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103
4.588791,1240135,1032,7.9624831909,58.37328712,61.173852453,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645
5.108447,1240136,1032,8.3226548005,65.948460867,79.239375967,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784
5.137932,1240137,1032,8.223254754,64.471957893,70.002262988,18.40041845,21.292470765,36.707996891,26.631507976,23.608633945
3.6896763236,1240138,1032,7.8797203773,73.14869077,68.181311515,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528
-0.163056214,1240139,1032,7.3433331797,71.659818412,87.948117115,14.973664313,15.539245784,30.628914441,24.623235837,18.988871228
1.5228721141,1240141,1032,8.0874076402,63.763984675,79.240994131,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844
3.352685414,1290808,1032,7.5384644386,64.521495524,80.723939508,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268
3.5520621102,1290810,1032,8.5444253457,63.08873689,73.890049455,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971
3.4810396422,1290813,1032,7.7562416591,79.978478787,86.544734405,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223
4.370731,1290814,1032,8.2160319146,63.977508857,65.492580676,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462
1.740065389,908150,1014,8.2388435171,61.553823408,78.245324949,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426
1.007748,908152,1014,8.2212545271,62.960818384,73.250822371,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108
1.669915,908470,1014,8.3012978356,56.980871356,62.955331073,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268
2.610589596,1240131,1014,8.4631252224,60.138854775,69.1012606,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103
3.3833702073,1240138,1014,7.8797203773,73.14869077,68.181311515,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528
0.6494627028,1240139,1014,7.3433331797,71.659818412,87.948117115,14.973664313,15.539245784,30.628914441,24.623235837,18.988871228
2.4706416781,1240141,1014,8.0874076402,63.763984675,79.240994131,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844
1.8964507439,1290808,1014,7.5384644386,64.521495524,80.723939508,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268
2.2426766375,1290810,1014,8.5444253457,63.08873689,73.890049455,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971
-0.467949,1290813,1014,7.7562416591,79.978478787,86.544734405,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223
2.700079,1290814,1014,8.2160319146,63.977508857,65.492580676,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462
