IC50,Cancer,Drug,PKA_172_ASA_X_Fingerprint_644,PKA_280_CSV_X_Fingerprint_644,EXP_COQ8A_X_EXP_PDSS1,EXP_PRKAA2_X_EXP_TP53,EXP_SRC_X_EXP_ARRB2,EXP_SRC_X_EXP_CASP8,EXP_SRC_X_EXP_FN1,EXP_STK11_X_EXP_ATIC,GO_0032212_X_GO_0043066,Predicted IC50,Validation
5.075617,1240216,329,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,3
3.257502,1240217,329,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,5
5.472243,1298146,329,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,6
3.830538,1298151,329,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,4
4.758634,907057,330,0,0.657761,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.483704978,5
4.100237,907071,330,-0.9,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.6281416907,10
4.290403,909719,330,0,0.812509,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,3.1486021269,3
3.171665,909736,330,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,10
3.23931,909737,330,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,2
4.838001,909738,330,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,1
3.223327,909739,330,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,7
5.242673,910850,330,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,10
4.981205,1240159,330,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,8
2.581701,1240160,330,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,4
3.53282,1240216,330,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,2
2.443444,1240217,330,22.2,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,0.9645403101,3
5.681786,1298146,330,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,2
3.022377,1298151,330,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,9
1.779338,907057,331,0,0.657761,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.483704978,3
2.623375,907071,331,-0.9,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.6281416907,1
4.739125,909719,331,0,0.812509,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,3.1486021269,8
0.431026,909736,331,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,2
-0.279865,909737,331,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,10
2.017334,909738,331,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,10
1.973448,909739,331,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,1
4.997279,910850,331,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,4
3.081256,1240159,331,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,5
1.295934,1240160,331,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,2
2.23205,1240216,331,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,5
-0.879276,1240217,331,22.2,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,0.9645403101,10
5.681786,1298146,331,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,1
-0.048448,1298151,331,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,8
3.853354,907057,345,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,7
5.168653,907071,345,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,10
4.618149,909719,345,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,9
4.081638,909736,345,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,5
3.777792,909737,345,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,3
4.362896,909738,345,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,8
4.839048,909739,345,0,0,30.935673215,19.16600935,20.643411577,23.832930548,52.941626042,40.241192902,0,2.7739954286,3
5.912103,910850,345,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,4
4.786369,1240159,345,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,10
4.552774,1240160,345,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,2
5.314876,1240216,345,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,2
3.675061,1240217,345,0,0,25.878621649,13.612986655,16.062063195,11.559611023,14.401147454,44.420501462,0,2.1001562348,6
6.33564,1298146,345,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,5
5.82676,1298151,345,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,9
1.338395,907071,1010,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,3
0.634761,909719,1010,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,9
2.264142,909736,1010,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,10
2.297776,909737,1010,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,9
0.318535,909738,1010,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,2
1.304726,910850,1010,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,4
1.976104,1240159,1010,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,6
1.751866,1240160,1010,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,9
0.474534,1240216,1010,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,6
1.528209,1298146,1010,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,5
-1.641716,1298151,1010,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,2
2.736188,907071,1013,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,6
3.099127,909719,1013,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,10
3.600465,909736,1013,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,2
3.639883,909738,1013,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,9
3.609518,910850,1013,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,7
3.350084,1240159,1013,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,6
2.612927,1240160,1013,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,6
2.457744,1240216,1013,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,9
3.205654,1298146,1013,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,4
3.261431,1298151,1013,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,4
1.919663,907071,1015,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,2
1.299775,909719,1015,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,5
0.93175,909736,1015,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,2
3.011022,909738,1015,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,2
3.142398,910850,1015,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,3
2.335169,1240159,1015,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,5
2.393208,1240160,1015,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,8
2.862635,1298146,1015,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,4
-1.086654,1298151,1015,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,5
2.665223,907071,1019,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,10
0.603792,909719,1019,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,8
1.307661,909736,1019,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,9
3.508284,909737,1019,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,5
2.144033,909738,1019,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,1
3.504914,910850,1019,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,10
2.042251,1240159,1019,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,2
2.60694,1240160,1019,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,10
1.101244,1240216,1019,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,4
0.766701,1298146,1019,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,1
0.169061,1298151,1019,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,3
0.844423,907071,1021,-0.9,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.6281416907,5
1.839591,909719,1021,0,0.812509,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,3.1486021269,9
2.288963,909736,1021,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,2
1.364036,909737,1021,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,4
1.989488,909738,1021,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,7
3.609518,910850,1021,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,9
3.116246,1240159,1021,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,7
1.437283,1240160,1021,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,7
-0.041346,1240216,1021,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,2
1.764252,1298146,1021,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,2
2.442683,1298151,1021,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,10
-0.070528,907071,1022,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,3
1.730968,909719,1022,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,3
-2.469807,909736,1022,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,2
-0.44683,909737,1022,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,5
1.518461,909738,1022,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,6
2.085489,910850,1022,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,7
1.492164,1240159,1022,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,3
1.210291,1240160,1022,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,4
-2.305348,1240216,1022,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,4
-0.868028,1298146,1022,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,9
-0.307306,1298151,1022,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,2
2.557881,907071,1023,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,4
3.022417,909719,1023,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,1
1.237814,909736,1023,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,9
1.36579,909737,1023,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,9
2.71194,909738,1023,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,3
3.511797,910850,1023,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,9
2.914772,1240159,1023,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,7
1.3992,1240160,1023,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,6
0.442397,1240216,1023,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,10
1.150809,1298146,1023,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,6
2.385434,1298151,1023,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,1
0.398096,907071,1024,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,1
-3.231915,909719,1024,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,6
-1.189367,909736,1024,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,7
-0.385653,909737,1024,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,8
0.617432,909738,1024,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,10
0.468155,910850,1024,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,8
-0.040314,1240159,1024,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,1
-1.11473,1240160,1024,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,4
-1.518521,1240216,1024,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,5
-1.519898,1298146,1024,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,1
-0.026486,1298151,1024,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,1
4.312501,907071,1025,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,2
4.716161,909719,1025,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,2
4.76787,909736,1025,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,8
3.564453,909738,1025,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,9
4.770768,910850,1025,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,10
4.953822,1240159,1025,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,4
5.658069,1298146,1025,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,4
5.133613,1298151,1025,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,9
3.285978,907071,1028,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,3
3.106723,909719,1028,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,8
3.650437,909736,1028,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,3
3.396502,909737,1028,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,2
3.57951,909738,1028,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,5
3.50649,910850,1028,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,8
3.189919,1240159,1028,0,0,38.983090682,15.327107304,32.033418446,33.434750632,41.551917754,49.802783963,0,3.1398775564,1
3.139064,1240160,1028,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,1
2.940763,1240216,1028,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,2
2.642622,1298146,1028,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,1
2.189863,1298151,1028,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,5
3.123464,907057,1029,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,2
1.917519,907071,1029,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,8
3.103209,909719,1029,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,3
2.554897,909736,1029,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,7
1.660225,909737,1029,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,9
3.618079,909738,1029,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,6
2.878423,910850,1029,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,5
2.781071,1240160,1029,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,5
1.642802,1240216,1029,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,4
1.983763,1298146,1029,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,8
3.399439,1298151,1029,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,4
3.367483,907057,1030,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,5
2.783945,907071,1030,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,9
4.218209,909719,1030,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,4
3.73499,909736,1030,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,5
4.572324,909737,1030,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,8
3.484258,909738,1030,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,6
4.538413,910850,1030,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,10
4.747832,1240160,1030,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,10
3.867612,1240216,1030,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,6
3.666266,1298146,1030,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,10
2.893956,1298151,1030,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,10
1.50188,907057,1037,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,7
1.483497,907071,1037,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,10
1.122675,909719,1037,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,6
0.611097,909736,1037,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,7
1.716739,909737,1037,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,10
2.019824,909738,1037,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,3
4.525809,910850,1037,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,3
1.728574,1240160,1037,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,7
1.872792,1240216,1037,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,6
1.297897,1298146,1037,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,7
2.324021,1298151,1037,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,7
1.592276,907057,1038,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,4
1.073381,907071,1038,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,1
3.106723,909719,1038,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,5
2.154185,909736,1038,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,4
2.632888,909737,1038,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,4
1.902302,909738,1038,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,5
3.607337,910850,1038,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,4
2.255419,1240160,1038,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,6
2.63799,1240216,1038,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,8
2.89043,1298146,1038,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,6
1.14785,1298151,1038,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,10
4.477183,907057,1039,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,8
4.928633,907071,1039,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,10
4.569374,909719,1039,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,7
5.259874,909736,1039,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,9
4.711352,909738,1039,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,8
4.344137,910850,1039,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,1
4.353702,1240160,1039,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,5
5.552946,1298146,1039,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,1
4.039916,1298151,1039,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,10
4.722211,907057,1042,0,0.657761,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.483704978,1
3.646355,907071,1042,-0.9,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.6281416907,2
4.715602,909719,1042,0,0.812509,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,3.1486021269,9
3.139119,909736,1042,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,6
3.374558,909737,1042,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,10
5.085712,909738,1042,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,10
3.929352,1240160,1042,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,2
2.741479,1240216,1042,0,0,24.595890283,14.349956727,17.323213801,16.791871412,44.065694115,39.34022505,0,2.1224748591,5
3.525244,1298146,1042,0,0,51.964453804,21.931007996,34.888751606,29.775278758,68.934333258,52.923173282,2,4.1692332576,6
3.882628,1298151,1042,0,0,35.654114125,11.077290122,21.523076267,22.133894318,17.038066282,38.593229433,0,2.1259447816,7
3.290427,907057,1043,0,0,26.467730223,14.239302059,20.159938621,19.596252605,20.258527143,43.203902665,0,2.4330641546,3
4.389497,907071,1043,0,0,37.041244236,17.060561481,25.724939949,19.803250978,55.128921423,46.635788079,0,2.4804463388,2
4.709786,909719,1043,0,0,29.836462018,14.588292222,17.13390608,21.87263279,39.709051639,42.97009888,0,2.5093281756,6
4.288446,909736,1043,0,0,24.37841374,13.199343784,16.106706893,20.436149802,48.426000129,34.842582549,0,2.2498066306,10
4.180127,909737,1043,0,0,24.800556685,15.118687946,17.943254587,21.035808844,44.743552962,44.092020957,0,2.1540120037,9
4.732046,909738,1043,0,0,27.977022855,13.381234536,24.885413353,24.704479382,39.590958794,43.327022001,0,2.5071439779,6
5.201345,910850,1043,0,0,48.41287936,19.382278659,37.993831391,31.328445838,75.637160421,50.301901257,1,3.677189271,9
4.42903,1240160,1043,0,0,32.839071169,17.598660957,26.639947184,21.195096258,53.002906618,40.544845663,0,2.4256388445,6
