IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_785,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,MOT_2D_beta8strand,MUT_CDC42BPB,MUT_FGFR2_EXP,MUT_MAP3K9_EXP,MUT_NPR2,MUT_NPR2_EXP,MUT_ULK4,CNV_PTK2_gain,REC_R_HSA_176298_EXP,REC_R_HSA_380311_CSV,PWY_R_HSA_1250196_EXP,PWY_R_HSA_1266738_CSV,PWY_R_HSA_193648_CSV,PWY_R_HSA_373755,PWY_R_HSA_68877_CSV,PWY_R_HSA_73894_EXP,GO_0002053_EXP,GO_0007283_CSV,GO_0042060,GO_0043524,GO_0048813,GO_0050798,SFAM_TSSK,EXP_EPHB6,EXP_MAP3K12,EXP_PRKCG,EXP_PAK3,EXP_SIK2,EXP_PASK,EXP_IGF1R,EXP_WNK4,PKA_104_ENG_X_Fingerprint_818,PKA_104_VOL_X_Fingerprint_644,PKA_105_POL_X_Fingerprint_791,PKA_115_EXP_X_Fingerprint_643,PKA_115_HYD_X_Fingerprint_576,PKA_124_POL_X_Fingerprint_791,PKA_145_ASA_X_Fingerprint_696,PKA_145_EXP_X_Fingerprint_696,PKA_157_HYD_X_Fingerprint_696,PKA_162_HYD_X_Fingerprint_576,PKA_162_VOL_X_Fingerprint_576,PKA_192_ASA_X_Fingerprint_643,PKA_192_VOL_X_Fingerprint_643,PKA_240_POL_X_Fingerprint_576,EXP_GRK3_X_EXP_OR10H3,EXP_GRK3_X_EXP_OR52I1,EXP_GRK3_X_EXP_OR5M9,EXP_RIPK3_X_EXP_FADD,EXP_SYK_X_EXP_CLEC7A,EXP_SYK_X_EXP_STAT5A,EXP_SYK_X_EXP_TLN1,PWY_R_HSA_109606_EXP_X_PWY_R_HSA_418594_EXP,PWY_R_HSA_162906_X_PWY_R_HSA_69620,PWY_R_HSA_2187338_EXP_X_PWY_R_HSA_69273_EXP,GO_0006355_EXP_X_GO_0031397_EXP,GO_0007411_X_GO_0034446,GO_0009615_EXP_X_GO_0070373_EXP,GO_0018108_X_GO_0090002,GO_0030155_X_GO_1901796,GO_0043254_EXP_X_GO_0043406_EXP,Predicted IC50,Validation
5.114389,946382,253,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.70754,0,1,0,0,0,3.1779038668,3.8418285541,3.3955706709,3.1785003374,3.8948927251,4.0140793532,3.7412234602,2.9403653141,0,0,0,0,0,0.8,0,0,0,0,0,0,0,0,11.422160919,10.015783024,10.578956866,28.001329796,11.567698025,13.610026736,16.708738464,0,0,0,0,0,0,0,0,0,5.7741870628,6
4.693659,909778,1219,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3595636552,0,1,0,0,0,0,3.1414368884,3.3675542792,3.5408128705,3.164356259,3.7978911982,4.4565740665,3.4087984895,2.985736403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.185355081,9.6490466138,9.9726440866,29.443844379,12.199731455,11.842735914,12.165864901,0,0,0,0,0,0,0,0,0,3.9727563822,2
1.314147,1290905,254,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,3.1959557893,3.2284287252,3.217966342,3.9107803123,4.1455546591,4.3641648593,4.7894039096,2.9808327242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.388908703,11.143538899,12.371790787,24.716680698,15.513511382,21.140148813,19.635477989,0,0,0,0,0,0,0,0,0,0.9848047749,3
3.804764,749714,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.6847730768,3.1033603521,3.1788454817,3.1494707609,3.9718528653,3.783353862,3.5431907033,3.0240359206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.326351136,8.1132915396,9.1405405605,24.883023406,14.245266957,17.10352564,15.788782044,0,0,0,0,0,0,0,0,0,2.9797342491,7
4.720092,908151,1043,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3.2214327207,2.9426406728,3.3541533356,3.1014435663,4.3880125001,4.1483378576,3.4760114815,3.1867768347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.760065979,15.302616016,16.482860782,21.657687404,14.293288019,16.477274911,15.906606139,0,0,0,22.867464758,0,0,0,0,0,4.7272571155,7
1.429648,749717,1046,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0.833567,0,0,0,0,0.833567,0,0,1.623285,0,3,0,0,0,3.1564023623,3.3776156033,3.1943787018,3.1210505897,4.2488504859,4.2380663768,4.3415457902,3.1252425012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.588789189,13.470559202,13.206631287,21.800343201,15.150238868,22.324773331,19.689731935,0,0,0,0,0,0,0,0,0,3.0315504614,10
4.593291,1290905,1061,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,3.1959557893,3.2284287252,3.217966342,3.9107803123,4.1455546591,4.3641648593,4.7894039096,2.9808327242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.388908703,11.143538899,12.371790787,24.716680698,15.513511382,21.140148813,19.635477989,0,0,0,0,0,0,0,0,0,4.3794582059,9
0.613429,906812,153,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.178430696,0,0,0,0,0,0,0,3.8546026547,3.4823429827,3.2122513846,3.1417491662,4.3741028047,4.5092482412,4.8679873994,2.8992583303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.133293824,10.854866731,10.644270948,21.417846284,8.9998635431,11.029256064,15.23624903,0,0,0,0,0,0,0,0,0,0.2321197347,7
-1.052919,749715,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0489007833,2.9395998904,3.302863538,3.3254243993,4.3914341894,4.2790178663,5.174086424,3.0489435542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.179944861,11.817803584,11.815020902,23.734558574,14.018097268,34.601217849,24.436664591,0,0,0,0,0,0,0,0,0,-0.448525985,6
2.804314,1298157,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.914430279,3.144626821,3.2092251494,3.0497134271,4.4151941244,4.0277297306,3.8976371934,4.1600577954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.992128455,10.771952797,10.767972176,22.553257314,9.8327124775,13.660534515,14.556485364,0,0,0,0,1,0,0,0,0,3.2825223342,5
3.606849,749717,1029,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.833567,0,0,0,0,0.833567,0,0,1.623285,0,3,0,0,0,3.1564023623,3.3776156033,3.1943787018,3.1210505897,4.2488504859,4.2380663768,4.3415457902,3.1252425012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.588789189,13.470559202,13.206631287,21.800343201,15.150238868,22.324773331,19.689731935,0,0,0,0,0,0,0,0,0,3.6322667085,6
5.665605,909778,1194,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3595636552,0,1,0,0,0,0,3.1414368884,3.3675542792,3.5408128705,3.164356259,3.7978911982,4.4565740665,3.4087984895,2.985736403,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.185355081,9.6490466138,9.9726440866,29.443844379,12.199731455,11.842735914,12.165864901,0,0,0,0,0,0,0,0,0,5.3487344552,9
3.285356,908151,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3.2214327207,2.9426406728,3.3541533356,3.1014435663,4.3880125001,4.1483378576,3.4760114815,3.1867768347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.760065979,15.302616016,16.482860782,21.657687404,14.293288019,16.477274911,15.906606139,0,0,0,22.867464758,0,0,0,0,0,3.1234754836,2
2.588236,749715,106,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0489007833,2.9395998904,3.302863538,3.3254243993,4.3914341894,4.2790178663,5.174086424,3.0489435542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.179944861,11.817803584,11.815020902,23.734558574,14.018097268,34.601217849,24.436664591,0,0,0,0,0,0,0,0,0,2.2968012705,5
6.497412,749710,193,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.4816911235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.3185826133,2.9996791651,3.2613558719,3.0777875191,4.3733548782,4.618865047,4.2494738212,2.8756369718,0,0,0,0,0,0,1.8,8.1462881771,0,0,0,0,0,0,14.695237493,12.417500552,13.002662142,24.328845618,14.525753491,24.780857945,21.017274291,0,0,0,0,0,0,0,0,0,5.7274789759,4
2.632543,1290798,176,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.835172,0,0,0,0,0,2.7120864773,3.0576672189,3.2722484161,3.142165785,3.9978370316,3.9446703438,3.5385788296,2.9911911812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.335341061,8.8315335095,8.8719182713,25.435145598,15.445426043,18.429024832,22.593210002,0,0,0,0,0,0,0,0,0,3.0923700555,3
1.636773,910910,308,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.798032,0,0.746166,0.746166,0,0,11.824999272,0,0,0,0,0,0,0,3.0779615408,3.5977587079,3.299945304,2.9819082181,4.4682331975,3.8940011801,4.9373410672,3.0678321449,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.9059728125,9.3185928963,9.6881194057,25.703774807,11.103853975,15.565778087,13.435400252,11.141596442,0,14.835146662,0,0,0,0,0,0,1.7186188494,4
0.936217,1298157,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.914430279,3.144626821,3.2092251494,3.0497134271,4.4151941244,4.0277297306,3.8976371934,4.1600577954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.992128455,10.771952797,10.767972176,22.553257314,9.8327124775,13.660534515,14.556485364,0,0,0,0,1,0,0,0,0,0.6747606295,2
5.454533,906801,1203,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,3.2670641507,0,0,0,0,0,0.824886,0,2,0,5.8338085826,0,0,0,0,0,0,0,3.5425441968,3.3284598588,3.3045836914,3.0299149741,4.1901545637,4.1550541969,4.9168190692,3.0712562864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.057740355,8.6524876773,8.4675315804,23.28593947,13.99418582,16.706166605,17.401336445,0,0,0,0,0,0,0,2,0,4.863719595,2
2.870714,906801,152,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,3.2670641507,0,0,0,0,0,0.824886,0,2,0,5.8338085826,0,0,0,0,0,0,0,3.5425441968,3.3284598588,3.3045836914,3.0299149741,4.1901545637,4.1550541969,4.9168190692,3.0712562864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.057740355,8.6524876773,8.4675315804,23.28593947,13.99418582,16.706166605,17.401336445,0,0,0,0,0,0,0,2,0,3.1065046407,9
4.891418,1290906,249,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.845121,0,0,0,1,0.845121,0,0,0,1,1,1,1,0,3.7910974138,3.2242060431,3.3154121366,3.0894007391,3.8949076743,4.27400992,3.3864733868,3.0053044979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.907142557,8.9486734914,9.3748770373,23.431149798,9.0395424867,10.417376641,10.646003894,0,0,0,0,0,0,0,0,0,4.5742163734,6
4.568191,906801,298,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,3.2670641507,0,0,0,0,0,0.824886,0,2,0,5.8338085826,0,0,0,0,0,0,0,3.5425441968,3.3284598588,3.3045836914,3.0299149741,4.1901545637,4.1550541969,4.9168190692,3.0712562864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.057740355,8.6524876773,8.4675315804,23.28593947,13.99418582,16.706166605,17.401336445,0,0,0,0,0,0,0,2,0,4.3463321323,4
-3.206041,910704,283,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,3.8913235615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6.6820151742,3.9937718218,3.1816753757,3.0178263398,3.6008379371,4.0121254222,3.6913048043,2.991257806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.182035847,8.8259959942,10.521310563,22.300814544,11.743634458,14.223584271,16.333787909,0,0,0,0,0,0,0,0,0,-2.935035649,10
1.355443,749711,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2249086224,3.105042331,3.280185472,3.617051823,4.3351031059,4.4042592037,2.917731246,2.9567255508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.372053698,12.50753755,12.442207534,25.957367165,21.462135796,24.87791635,14.997359296,0,0,0,0,0,0,0,0,0,1.2600843054,2
-1.172326,909256,235,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.7438427469,0,0,0,0,0,0,0,1,0,0,0,1,4.9567786481,2.9840274988,3.2115009656,3.2404682811,4.173155721,4.958213665,3.3384038779,2.8704571751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25779386,15.536010483,16.734921873,22.042506029,21.866113676,22.914153555,24.721862872,0,1,0,50.581408328,1,24.492368045,2,0,0,-1.661754088,8
3.303355,906862,226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7540713141,0.752333,0,1,0,5.1549449795,0,0,1,0,0,0,0,3.2220061363,3.0720914693,3.2486245769,3.3155984591,4.1194587757,4.7189066391,3.3844061235,3.2351098269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.019847216,12.129669764,13.420593025,21.608045354,17.371310825,18.746690772,15.515393572,0,3,0,0,0,0,1,1,0,2.2916357338,2
4.186168,749714,1050,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.6847730768,3.1033603521,3.1788454817,3.1494707609,3.9718528653,3.783353862,3.5431907033,3.0240359206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.326351136,8.1132915396,9.1405405605,24.883023406,14.245266957,17.10352564,15.788782044,0,0,0,0,0,0,0,0,0,3.5640090969,8
3.087254,749711,1029,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2249086224,3.105042331,3.280185472,3.617051823,4.3351031059,4.4042592037,2.917731246,2.9567255508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.372053698,12.50753755,12.442207534,25.957367165,21.462135796,24.87791635,14.997359296,0,0,0,0,0,0,0,0,0,3.1902608091,6
0.784358,749715,35,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0489007833,2.9395998904,3.302863538,3.3254243993,4.3914341894,4.2790178663,5.174086424,3.0489435542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.179944861,11.817803584,11.815020902,23.734558574,14.018097268,34.601217849,24.436664591,0,0,0,0,0,0,0,0,0,1.8700112276,7
3.5104,906844,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5425760809,0,0,0,0,0,0,0,0,1,0,0,0,6.9660404784,3.9935349319,3.1154436506,3.1549497654,4.1654271861,5.0176717292,4.4348170714,2.8749949746,0,0,0,0,0,0,0,0,0,0.73,22,0,0,2.4,17.756915828,18.230124864,19.38413151,18.992536448,28.041158397,36.806906035,43.03912879,0,0,0,0,1,0,0,0,0,2.7007791068,6
-0.041892,905957,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.2917009377,0,0,0,0,0,1,0,3.2660958742,3.3303883124,3.1933297733,3.26282365,4.1160478662,3.1897059344,4.5393100866,2.944423017,0,0,0,0,0,0,0,0,0,1.49,72.7,0,0,0,13.771831884,11.069899184,12.929872634,21.330030681,8.6774306032,14.271012368,20.730191522,0,0,0,0,0,0,0,1,0,0.1056499041,6
2.607702,906844,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5425760809,0,0,0,0,0,0,0,0,1,0,0,0,6.9660404784,3.9935349319,3.1154436506,3.1549497654,4.1654271861,5.0176717292,4.4348170714,2.8749949746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.756915828,18.230124864,19.38413151,18.992536448,28.041158397,36.806906035,43.03912879,0,0,0,0,1,0,0,0,0,2.7651805463,7
-0.431888,924240,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.831336,0.632105,1,0,9.578193468,0,0.823976,0,0,0,0,0,3.3626915153,3.5091029542,3.2929279331,3.3342505266,4.0786836544,4.4790316673,4.5416751315,5.1863054991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.899995115,9.3878381958,11.134833737,34.29907166,9.2806922623,11.952839838,13.922570011,0,0,0,0,0,0,0,0,0,0.1172126847,3
