IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_797,Fingerprint_791,Fingerprint_784,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_696,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_673,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_650,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,SDOM_subdomainXI_EXP,PWY_R_HSA_2029480,PWY_R_HSA_449147,PWY_R_HSA_983231,GO_0030036,FAM_Other_CSV,EXP_STKLD1,EXP_CLK3,EXP_KDR_X_EXP_FGF18,EXP_KDR_X_EXP_RHOA,EXP_KDR_X_EXP_RNF41,EXP_KDR_X_EXP_WASF1,EXP_MAP3K9_X_EXP_RAC1,EXP_OXSR1_X_EXP_SLC22A14,EXP_RPS6KB1_X_EXP_EIF4B,EXP_RPS6KB1_X_EXP_LAMTOR5,EXP_RPS6KB1_X_EXP_MYC,EXP_TAF1_X_EXP_BRPF3,EXP_TAF1_X_EXP_HIST1H2BC,EXP_TAF1_X_EXP_TEX10,PWY_R_HSA_112316_EXP_X_PWY_R_HSA_9006934_EXP,PWY_R_HSA_1643685_X_PWY_R_HSA_372790,PWY_R_HSA_168138_X_PWY_R_HSA_397014,PWY_R_HSA_168138_X_PWY_R_HSA_76002,PWY_R_HSA_195258_X_PWY_R_HSA_2454202,GO_0006397_EXP_X_GO_0018105_EXP,GO_0006397_X_GO_0018105,Predicted IC50,Validation
4.382569,906821,330,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0183267077,3.725965908,10.198472845,35.40319048,16.339052445,14.317716438,34.084124723,16.816685831,49.60038251,22.709364583,63.404909482,24.789706294,15.258997451,27.435837129,0,0,0,0,0,0,0,4.344301356,1
5.68852,909904,257,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,1,0,1,0,0,0,2,0,1,0,3.4068077975,3.9681107995,9.4071356289,30.636253707,13.38411752,15.223041164,36.188235107,16.01811223,50.417214596,19.596301808,63.846567065,24.165643781,14.278762314,33.769007695,0,1,4,2,1,0,0,5.9852408281,3
-0.513083,1290797,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,1,0,3.3840040192,0,1,0,0,0,3.0737603195,3.671049874,10.668354876,37.170694383,14.116669014,17.787715362,33.758587528,17.36284389,45.722838198,18.130782622,67.3378998,25.548405306,13.708047763,37.07839098,0,0,0,0,0,0,0,1.6329217446,7
5.012177,907285,1203,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3.1820402799,0,1,0,0,0,3.2069147596,4.2038086903,10.028773687,37.42296151,16.298466109,15.394722287,40.52045818,21.109366521,51.084151664,20.51824126,69.337612646,22.647656142,17.86625351,35.469711472,0,0,0,0,0,0,0,4.3764400017,2
2.55938,1298533,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,1,1,0,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,3.3004300842,3.9529428071,8.5799084907,30.508948538,13.234119661,13.285503592,37.089906261,19.436834764,49.481177017,19.516470637,73.819758173,28.750151216,15.333096304,35.45005383,0,0,0,0,0,0,0,3.9745891529,1
1.100426,1298219,1242,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,3.1288405274,3.5530196183,17.41575612,33.168268217,14.354516598,17.416128907,34.978941372,19.391364662,50.46840823,23.226827166,61.528517037,25.396163942,17.1982529,31.992708384,0,0,0,0,0,0,0,0.8984108789,6
0.402567,925348,331,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,3.4205355436,0,1,0,0,0.666318,3.4363453569,3.9187054945,10.848699722,34.5222059,16.560455796,16.483067979,35.442496222,17.516318568,55.323898171,19.525442725,64.779017833,28.178835196,16.598131692,34.129537708,0,0,1,1,0,0,0,1.9605547884,8
4.822387,1298534,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,1,2,0,0,0,3.178145687,4.1145785759,10.1303706,32.095175036,19.272340848,17.297529352,35.984117772,17.595033829,50.013562055,21.630893977,52.011273721,25.256551749,14.387910177,34.306510284,0,1,2,2,1,0,0,4.7787297585,6
4.212455,1298475,281,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.809149,3.0561182125,3.6200860995,11.097604481,33.527751172,16.821898854,13.865360627,34.098755389,20.709819146,56.172685663,22.107538887,67.084194389,26.962153158,16.539433187,30.801707253,0,0,0,0,0,0,0,4.2294250407,4
2.610092,1298526,152,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,3.3388858262,0,1,0,0,0,3.2538821083,3.8462520067,11.250662491,33.49022448,15.604598729,16.685635861,33.101221307,18.63867371,57.103356855,22.746213058,66.706066889,26.599553928,15.18318369,36.614460851,0,0,0,0,0,0,0,2.2708740579,2
4.101281,907285,1129,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,3.1820402799,0,1,0,0,0,3.2069147596,4.2038086903,10.028773687,37.42296151,16.298466109,15.394722287,40.52045818,21.109366521,51.084151664,20.51824126,69.337612646,22.647656142,17.86625351,35.469711472,0,0,0,0,0,0,0,4.8524443653,9
5.378323,1298476,330,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,3.2984018808,3.9163769182,11.147370527,36.028861295,15.241738703,14.372316596,41.450553281,18.613782301,48.545736972,21.02714618,56.067683325,23.452659508,14.466252982,28.563535186,0,1,0,0,0,0,0,5.2864018852,1
1.499463,907286,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,5.0425070605,0,0,0,0,0,3.1685019517,3.8239092219,15.554099144,34.372934212,15.108041581,15.758934336,32.492035568,23.39223781,66.39738673,26.094162674,84.369887679,28.113403673,17.434375276,38.604081135,0,0,0,0,0,15.892913955,1,1.6167436901,4
4.359424,925348,281,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,1,1,0,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3.4205355436,0,1,0,0,0.666318,3.4363453569,3.9187054945,10.848699722,34.5222059,16.560455796,16.483067979,35.442496222,17.516318568,55.323898171,19.525442725,64.779017833,28.178835196,16.598131692,34.129537708,0,0,1,1,0,0,0,4.3158953025,8
4.525544,906693,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,5.1922815341,0,0,0,0,0,3.0569909019,3.714383871,10.75139275,36.290855256,15.813467678,17.304177867,35.998233672,18.493601171,45.437104022,20.440921601,55.525404902,24.060302447,18.562573161,35.055525301,18.148965502,0,0,0,0,0,0,4.0387215451,9
4.075545,1298533,1129,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,0,0,3.3004300842,3.9529428071,8.5799084907,30.508948538,13.234119661,13.285503592,37.089906261,19.436834764,49.481177017,19.516470637,73.819758173,28.750151216,15.333096304,35.45005383,0,0,0,0,0,0,0,4.7795880526,5
5.249258,1240208,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.1476922709,0,0,0,0,0,3.368842601,3.6966018322,10.384739211,31.402637146,15.571921477,16.839996335,33.437772895,18.42081458,48.804166761,21.466092406,60.314571762,23.698130776,14.754543276,35.651058195,0,1,0,0,0,0,0,5.5643870602,3
3.785124,910546,288,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,1,0,3.414511992,0,1,0,0,1.303464,2.949272023,3.7007067936,12.172800257,43.460551715,21.437305615,23.190862664,30.192227155,20.633530971,61.406553662,24.639339131,82.290080626,30.757878917,15.403365523,41.651508411,30.378596059,0,0,0,0,23.366192859,2,2.8395487085,3
4.362092,1298475,1203,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.809149,3.0561182125,3.6200860995,11.097604481,33.527751172,16.821898854,13.865360627,34.098755389,20.709819146,56.172685663,22.107538887,67.084194389,26.962153158,16.539433187,30.801707253,0,0,0,0,0,0,0,2.5433292289,2
5.097491,724870,329,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3.3027841123,3.8880234566,11.831859937,36.412853238,15.765058663,16.401146787,32.989972803,19.758010692,43.85329185,18.863814128,56.910121814,24.052123944,15.640351329,37.677706658,0,0,0,0,0,0,0,3.1312437948,1
1.590288,1298534,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1,2,0,0,0,3.178145687,4.1145785759,10.1303706,32.095175036,19.272340848,17.297529352,35.984117772,17.595033829,50.013562055,21.630893977,52.011273721,25.256551749,14.387910177,34.306510284,0,1,2,2,1,0,0,2.2169021904,2
3.178181,724869,330,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0.77894,3.4442239813,3.6343773388,11.712740472,34.140020198,16.947395759,14.946651807,34.9710385,19.748778738,48.939485112,21.284246118,62.278979421,25.997269682,18.843211161,32.901025525,0,2,0,0,0,0,0,3.2096366229,8
-5.847311,910546,1372,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,3.414511992,0,1,0,0,1.303464,2.949272023,3.7007067936,12.172800257,43.460551715,21.437305615,23.190862664,30.192227155,20.633530971,61.406553662,24.639339131,82.290080626,30.757878917,15.403365523,41.651508411,30.378596059,0,0,0,0,23.366192859,2,-2.754348737,8
0.617156,925348,282,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3.4205355436,0,1,0,0,0.666318,3.4363453569,3.9187054945,10.848699722,34.5222059,16.560455796,16.483067979,35.442496222,17.516318568,55.323898171,19.525442725,64.779017833,28.178835196,16.598131692,34.129537708,0,0,1,1,0,0,0,1.6210325498,1
4.264413,1240201,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.1363862494,3.5567594087,10.873492261,36.629360428,16.10033395,19.278398613,32.55571892,22.58675622,44.653218883,18.356726111,61.370952299,31.360716083,14.695381653,39.48826354,0,0,0,0,0,0,0,3.4530867171,9
4.829934,906821,295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3.0183267077,3.725965908,10.198472845,35.40319048,16.339052445,14.317716438,34.084124723,16.816685831,49.60038251,22.709364583,63.404909482,24.789706294,15.258997451,27.435837129,0,0,0,0,0,0,0,4.1659310974,8
1.051703,925347,229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.066637805,3.6870945769,10.53139302,35.079171289,14.830554996,18.366210856,38.051194521,20.675910067,54.952398311,22.612745976,69.124436111,26.590906442,14.410724563,30.390076413,0,0,0,0,0,0,0,2.0055128928,3
1.386106,906693,1242,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,5.1922815341,0,0,0,0,0,3.0569909019,3.714383871,10.75139275,36.290855256,15.813467678,17.304177867,35.998233672,18.493601171,45.437104022,20.440921601,55.525404902,24.060302447,18.562573161,35.055525301,18.148965502,0,0,0,0,0,0,0.9341024895,7
4.083273,1240219,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,3.6020540139,0,0,0,0,0,3.249145633,3.6641921814,11.340995813,35.05088938,19.337050127,16.153103741,32.800291883,20.620253084,64.407491649,25.633685483,69.483460696,32.826930009,17.670769369,37.967063731,0,0,0,0,0,0,0,4.2146888751,6
4.464997,1298533,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3.3004300842,3.9529428071,8.5799084907,30.508948538,13.234119661,13.285503592,37.089906261,19.436834764,49.481177017,19.516470637,73.819758173,28.750151216,15.333096304,35.45005383,0,0,0,0,0,0,0,4.7564934746,2
3.493664,1298526,260,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,1,1,0,1,0,1,0,1,0,1,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,3.3388858262,0,1,0,0,0,3.2538821083,3.8462520067,11.250662491,33.49022448,15.604598729,16.685635861,33.101221307,18.63867371,57.103356855,22.746213058,66.706066889,26.599553928,15.18318369,36.614460851,0,0,0,0,0,0,0,3.2326343605,2
1.961785,1298219,152,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,3.1288405274,3.5530196183,17.41575612,33.168268217,14.354516598,17.416128907,34.978941372,19.391364662,50.46840823,23.226827166,61.528517037,25.396163942,17.1982529,31.992708384,0,0,0,0,0,0,0,2.6896807974,3
5.164617,1298476,152,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,1,1,0,0,0,3.2984018808,3.9163769182,11.147370527,36.028861295,15.241738703,14.372316596,41.450553281,18.613782301,48.545736972,21.02714618,56.067683325,23.452659508,14.466252982,28.563535186,0,1,0,0,0,0,0,5.4440895221,8
3.993501,753624,1050,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,4.3159013454,0,2,0,0,0,2.9977596208,3.6516236633,15.38374854,36.129247889,14.875654967,13.644016574,35.338290997,22.524333905,48.809111499,22.608684598,67.664263878,21.439984666,15.65246043,29.565007744,0,0,2,2,0,0,0,3.1910801087,2
1.902258,1298533,1143,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.3004300842,3.9529428071,8.5799084907,30.508948538,13.234119661,13.285503592,37.089906261,19.436834764,49.481177017,19.516470637,73.819758173,28.750151216,15.333096304,35.45005383,0,0,0,0,0,0,0,2.6980411907,2
5.575413,1240218,304,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,3.3042220484,3.7608931676,9.5665930868,31.449444129,13.198513647,12.470505617,37.618956585,16.858397438,51.615323945,21.733884072,43.834453152,29.723474342,15.501634196,26.44518705,0,1,0,0,0,0,0,5.5882051682,6
0.661764,724870,1050,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.3027841123,3.8880234566,11.831859937,36.412853238,15.765058663,16.401146787,32.989972803,19.758010692,43.85329185,18.863814128,56.910121814,24.052123944,15.640351329,37.677706658,0,0,0,0,0,0,0,1.6840377383,10
6.698563,1298534,229,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,1,2,0,0,0,3.178145687,4.1145785759,10.1303706,32.095175036,19.272340848,17.297529352,35.984117772,17.595033829,50.013562055,21.630893977,52.011273721,25.256551749,14.387910177,34.306510284,0,1,2,2,1,0,0,5.9872281228,2
1.401174,910546,256,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,1,3.414511992,0,1,0,0,1.303464,2.949272023,3.7007067936,12.172800257,43.460551715,21.437305615,23.190862664,30.192227155,20.633530971,61.406553662,24.639339131,82.290080626,30.757878917,15.403365523,41.651508411,30.378596059,0,0,0,0,23.366192859,2,0.0782958893,4
3.430406,1298533,262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,3.3004300842,3.9529428071,8.5799084907,30.508948538,13.234119661,13.285503592,37.089906261,19.436834764,49.481177017,19.516470637,73.819758173,28.750151216,15.333096304,35.45005383,0,0,0,0,0,0,0,3.1413301801,6
2.773811,1298216,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,3.2517140881,3.6532953306,11.995241746,36.719491798,15.946606386,21.160900365,33.789093307,19.132024499,50.832003375,21.608636966,59.561648667,24.07133652,16.398078648,34.014269015,0,0,0,0,0,0,0,2.3882520446,10
1.067292,909904,1059,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,2,0,1,0,3.4068077975,3.9681107995,9.4071356289,30.636253707,13.38411752,15.223041164,36.188235107,16.01811223,50.417214596,19.596301808,63.846567065,24.165643781,14.278762314,33.769007695,0,1,4,2,1,0,0,1.433425267,9
3.497678,1298526,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,3.3388858262,0,1,0,0,0,3.2538821083,3.8462520067,11.250662491,33.49022448,15.604598729,16.685635861,33.101221307,18.63867371,57.103356855,22.746213058,66.706066889,26.599553928,15.18318369,36.614460851,0,0,0,0,0,0,0,3.7020356656,10
3.346158,906821,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.0183267077,3.725965908,10.198472845,35.40319048,16.339052445,14.317716438,34.084124723,16.816685831,49.60038251,22.709364583,63.404909482,24.789706294,15.258997451,27.435837129,0,0,0,0,0,0,0,3.5971644606,1
5.371146,925347,1194,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.066637805,3.6870945769,10.53139302,35.079171289,14.830554996,18.366210856,38.051194521,20.675910067,54.952398311,22.612745976,69.124436111,26.590906442,14.410724563,30.390076413,0,0,0,0,0,0,0,4.865217996,5
3.327929,909904,254,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,2,0,1,0,3.4068077975,3.9681107995,9.4071356289,30.636253707,13.38411752,15.223041164,36.188235107,16.01811223,50.417214596,19.596301808,63.846567065,24.165643781,14.278762314,33.769007695,0,1,4,2,1,0,0,3.0925510029,10
5.800771,1298526,193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.3388858262,0,1,0,0,0,3.2538821083,3.8462520067,11.250662491,33.49022448,15.604598729,16.685635861,33.101221307,18.63867371,57.103356855,22.746213058,66.706066889,26.599553928,15.18318369,36.614460851,0,0,0,0,0,0,0,6.1648268092,2
5.685263,724870,193,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.3027841123,3.8880234566,11.831859937,36.412853238,15.765058663,16.401146787,32.989972803,19.758010692,43.85329185,18.863814128,56.910121814,24.052123944,15.640351329,37.677706658,0,0,0,0,0,0,0,5.8982208995,7
5.533324,753624,279,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,4.3159013454,0,2,0,0,0,2.9977596208,3.6516236633,15.38374854,36.129247889,14.875654967,13.644016574,35.338290997,22.524333905,48.809111499,22.608684598,67.664263878,21.439984666,15.65246043,29.565007744,0,0,2,2,0,0,0,5.1299244804,2
5.135643,1298533,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,3.3004300842,3.9529428071,8.5799084907,30.508948538,13.234119661,13.285503592,37.089906261,19.436834764,49.481177017,19.516470637,73.819758173,28.750151216,15.333096304,35.45005383,0,0,0,0,0,0,0,4.7777601357,9
