IC50,Cancer,Drug,PWY_R_HSA_109582_X_PWY_R_HSA_1852241,EXP_IRAK3_X_EXP_TLR4,GO_0008283_X_GO_0030198,PKA_186_VOL,PKA_132_POL,GO_0035556,PWY_R_HSA_376176,GO_0007613_EXP,PWY_R_HSA_194315,DOM_PI3_PI4_kinase,GO_0090090,REC_R_HSA_1295634_EXP_X_REC_R_HSA_376141_EXP,PKA_225_VOL,REC_R_HSA_3225867_EXP,GO_0031663_EXP_X_GO_0048013_EXP,PKA_246_VOL,GO_0010575_EXP,PKA_122_B62,GO_0001503_X_GO_0043124,PKA_140_HYD,Fingerprint_635,PKA_268_ENG,REC_R_HSA_418850_EXP_X_REC_R_HSA_8847995_EXP,PWY_R_HSA_3700989_EXP_X_PWY_R_HSA_392499_EXP,PKA_228_POL,PKA_95_POL_X_Fingerprint_644,GO_0008283_EXP,GO_0000082,DOM_Focal_AT_EXP,REC_R_HSA_5140741_CSV,PWY_R_HSA_201681_X_PWY_R_HSA_373760,GO_0007163_EXP,PKA_95_EXP,SDOM_subdomainIII_EXP,MUT_GUCY2C_EXP,EXP_MAP2K7_X_EXP_HRAS,PWY_R_HSA_416476_X_PWY_R_HSA_5663202,Predicted IC50,Validation
4.359693,687506,260,0,10.709245039,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823582,0,0,0,0,0,27.246678867,0,3.0637142471,5
4.52394,724839,260,0,12.490201956,3,0,0,8,0,0,5,0,1,0,0,4.3973425789,76.194804798,0,0,0,0,0.95,0,1.861,0,194.8302848,0,0,16.603943206,2,0,0,0,0,0,0,0,30.895445531,2,3.5268926657,4
1.404209,906824,260,0,8.7712696344,0,0,0,1,0,3.6917611728,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80412,0,0,6.3906244072,6.3906244072,0,40.426600697,0,1.8732918182,10
3.150963,906843,260,0,8.5047118595,0,0,0,3,0,5.0255625398,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.120250654,0,2.4828165266,5
4.067161,907068,260,1,11.065754842,0,0,0,5,0,0,3,0,0,0,0,7.0950055525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.794659261,0,2.7684040239,10
5.570075,930297,260,0,15.114111377,0,105,0,4,0,6.2011274703,2,0,0,0,0,0,0,0,5.0007839121,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.901269342,2,4.0084121096,7
5.915514,930298,260,0,12.546661933,0,0,0,3,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,25.056566615,22.898297815,2.9,0,0,1,7.1213706154,0,0,0,0,3.7047223158,0,27.347832765,0,4.2449861653,6
3.983886,1240212,260,1,9.4915519578,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.32449396,0,2.4744445828,7
4.251633,1298134,260,0,13.087241445,0,0,0,0,0,0,1,0,0,0,0,0,0,-37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.730168826,1,2.6437193193,1
1.70409,687505,262,10,9.4707893684,3,0,3.4,18,1,4.7928273134,4,2,1,23.070935234,145.5,9.9839608767,67.45792249,0,3.1749010629,0,4,0,0,0,0,360.00024826,0,0,5.9400045195,1,0,0,3,7.2962345793,0,8.6737762033,2.8173774366,36.858849599,9,1.9669789554,9
4.427094,687506,262,0,10.709245039,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823582,0,0,0,0,0,27.246678867,0,3.0637142471,4
4.380206,724839,262,0,12.490201956,3,0,0,8,0,0,5,0,1,0,0,4.3973425789,76.194804798,0,0,0,0,0.95,0,1.861,0,194.8302848,0,0,16.603943206,2,0,0,0,0,0,0,0,30.895445531,2,3.5268926657,8
3.418096,906824,262,0,8.7712696344,0,0,0,1,0,3.6917611728,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80412,0,0,6.3906244072,6.3906244072,0,40.426600697,0,1.8732918182,9
3.069125,906843,262,0,8.5047118595,0,0,0,3,0,5.0255625398,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.120250654,0,2.4828165266,5
3.408427,907068,262,1,11.065754842,0,0,0,5,0,0,3,0,0,0,0,7.0950055525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.794659261,0,2.7684040239,3
4.806373,930297,262,0,15.114111377,0,105,0,4,0,6.2011274703,2,0,0,0,0,0,0,0,5.0007839121,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.901269342,2,4.0084121096,2
5.148687,930298,262,0,12.546661933,0,0,0,3,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,25.056566615,22.898297815,2.9,0,0,1,7.1213706154,0,0,0,0,3.7047223158,0,27.347832765,0,4.2449861653,10
3.660117,1240212,262,1,9.4915519578,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.32449396,0,2.4744445828,10
3.947516,1298134,262,0,13.087241445,0,0,0,0,0,0,1,0,0,0,0,0,0,-37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.730168826,1,2.6437193193,7
4.595929,687505,263,10,9.4707893684,3,0,3.4,18,1,4.7928273134,4,2,1,23.070935234,145.5,9.9839608767,67.45792249,0,3.1749010629,0,4,0,1,0,0,360.00024826,0,0,5.9400045195,1,0,0,3,7.2962345793,0,8.6737762033,2.8173774366,36.858849599,9,2.8011145973,8
5.720403,687506,263,0,10.709245039,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.823582,0,0,0,0,0,27.246678867,0,3.7054949639,8
6.098093,724839,263,0,12.490201956,3,0,0,8,0,0,5,0,1,0,0,4.3973425789,76.194804798,0,0,0,0,0.95,1,1.861,0,194.8302848,0,0,16.603943206,2,0,0,0,0,0,0,0,30.895445531,2,4.0573196823,2
4.795585,906824,263,0,8.7712696344,0,0,0,1,0,3.6917611728,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.5,0,0,0,0.80412,0,0,6.3906244072,6.3906244072,0,40.426600697,0,1.2406535088,9
5.133064,906843,263,0,8.5047118595,0,0,0,3,0,5.0255625398,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.120250654,0,3.1747878415,6
5.658339,907068,263,1,11.065754842,0,0,0,5,0,0,3,0,0,0,0,7.0950055525,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.794659261,0,3.1043274022,5
6.244813,930297,263,0,15.114111377,0,105,0,4,0,6.2011274703,2,0,0,0,0,0,0,0,5.0007839121,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.901269342,2,4.5093522309,6
6.404314,930298,263,0,12.546661933,0,0,0,3,1,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,25.056566615,22.898297815,2.9,0,0,1,7.1213706154,0,0,0,0,3.7047223158,0,27.347832765,0,5.1136035053,1
5.446167,1240212,263,1,9.4915519578,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.32449396,0,3.0952220574,3
5.352655,1298134,263,0,13.087241445,0,0,0,0,0,0,1,0,0,0,0,0,0,-37.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.730168826,1,3.052572299,3
-1.908576,687505,273,10,9.4707893684,3,0,3.4,18,1,4.7928273134,4,2,1,23.070935234,145.5,9.9839608767,67.45792249,0,3.1749010629,0,4,0,0,0,0,360.00024826,0,0,5.9400045195,1,0,0,3,7.2962345793,0,8.6737762033,2.8173774366,36.858849599,9,1.9669789554,5
0.606214,687506,273,0,10.709245039,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823582,0,0,0,0,0,27.246678867,0,3.0637142471,4
0.89031,724839,273,0,12.490201956,3,0,0,8,0,0,5,0,1,0,0,4.3973425789,76.194804798,0,0,0,0,0.95,0,1.861,0,194.8302848,0,0,16.603943206,2,0,0,0,0,0,0,0,30.895445531,2,3.5268926657,2
-1.840718,906824,273,0,8.7712696344,0,0,0,1,0,3.6917611728,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80412,0,0,6.3906244072,6.3906244072,0,40.426600697,0,1.8732918182,3
-1.622391,906843,273,0,8.5047118595,0,0,0,3,0,5.0255625398,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.120250654,0,2.4828165266,2
-0.278627,907068,273,1,11.065754842,0,0,0,5,0,0,3,0,0,0,0,7.0950055525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.794659261,0,2.7684040239,4
3.953042,930297,273,0,15.114111377,0,105,0,4,0,6.2011274703,2,0,0,0,0,0,0,0,5.0007839121,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.901269342,2,4.0084121096,3
2.0928,930298,273,0,12.546661933,0,0,0,3,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,25.056566615,22.898297815,2.9,0,0,1,7.1213706154,0,0,0,0,3.7047223158,0,27.347832765,0,4.2449861653,2
0.201438,1240212,273,1,9.4915519578,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.32449396,0,2.4744445828,4
0.656225,1298134,273,0,13.087241445,0,0,0,0,0,0,1,0,0,0,0,0,0,-37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.730168826,1,2.6437193193,4
5.538403,687505,275,10,9.4707893684,3,0,3.4,18,1,4.7928273134,4,2,1,23.070935234,145.5,9.9839608767,67.45792249,0,3.1749010629,0,4,0,0,0,0,360.00024826,0,0,5.9400045195,1,0,0,3,7.2962345793,0,8.6737762033,2.8173774366,36.858849599,9,1.9669789554,7
5.206919,687506,275,0,10.709245039,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823582,0,0,0,0,0,27.246678867,0,3.0637142471,10
6.057573,724839,275,0,12.490201956,3,0,0,8,0,0,5,0,1,0,0,4.3973425789,76.194804798,0,0,0,0,0.95,0,1.861,0,194.8302848,0,0,16.603943206,2,0,0,0,0,0,0,0,30.895445531,2,3.5268926657,8
2.125285,906824,275,0,8.7712696344,0,0,0,1,0,3.6917611728,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0.80412,0,0,6.3906244072,6.3906244072,0,40.426600697,0,0.3771823386,10
4.431455,906843,275,0,8.5047118595,0,0,0,3,0,5.0255625398,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.120250654,0,2.4828165266,3
3.071525,907068,275,1,11.065754842,0,0,0,5,0,0,3,0,0,0,0,7.0950055525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.794659261,0,2.7684040239,2
6.244155,930297,275,0,15.114111377,0,105,0,4,0,6.2011274703,2,0,0,0,0,0,0,0,5.0007839121,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.901269342,2,4.0084121096,2
6.586598,930298,275,0,12.546661933,0,0,0,3,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,25.056566615,22.898297815,2.9,0,0,1,7.1213706154,0,0,0,0,3.7047223158,0,27.347832765,0,4.2449861653,4
3.05677,1240212,275,1,9.4915519578,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.32449396,0,2.4744445828,10
5.127348,1298134,275,0,13.087241445,0,0,0,0,0,0,1,0,0,0,0,0,0,-37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.730168826,1,2.6437193193,5
2.543048,687505,277,10,9.4707893684,3,0,3.4,18,1,4.7928273134,4,2,1,23.070935234,145.5,9.9839608767,67.45792249,0,3.1749010629,0,4,0,1,0,0,360.00024826,0,0,5.9400045195,1,0,0,3,7.2962345793,0,8.6737762033,2.8173774366,36.858849599,9,2.8011145973,7
2.476983,687506,277,0,10.709245039,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.823582,0,0,0,0,0,27.246678867,0,3.7054949639,8
2.912135,724839,277,0,12.490201956,3,0,0,8,0,0,5,0,1,0,0,4.3973425789,76.194804798,0,0,0,0,0.95,1,1.861,0,194.8302848,0,0,16.603943206,2,0,0,0,0,0,0,0,30.895445531,2,4.0573196823,7
0.80479,906824,277,0,8.7712696344,0,0,0,1,0,3.6917611728,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.5,0,0,0,0.80412,0,0,6.3906244072,6.3906244072,0,40.426600697,0,1.2406535088,9
2.125192,906843,277,0,8.5047118595,0,0,0,3,0,5.0255625398,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.120250654,0,3.1747878415,9
2.08552,907068,277,1,11.065754842,0,0,0,5,0,0,3,0,0,0,0,7.0950055525,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.794659261,0,3.1043274022,8
3.097299,930297,277,0,15.114111377,0,105,0,4,0,6.2011274703,2,0,0,0,0,0,0,0,5.0007839121,-3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.901269342,2,4.5093522309,4
3.197738,930298,277,0,12.546661933,0,0,0,3,1,0,2,2,2,0,0,0,0,0,0,0,0,0,1,0,25.056566615,22.898297815,2.9,0,0,1,7.1213706154,0,0,0,0,3.7047223158,0,27.347832765,0,5.1136035053,8
1.969304,1240212,277,1,9.4915519578,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.32449396,0,3.0952220574,6
2.049564,1298134,277,0,13.087241445,0,0,0,0,0,0,1,0,0,0,0,0,0,-37.1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.730168826,1,3.052572299,2
2.447099,687505,279,10,9.4707893684,3,0,3.4,18,1,4.7928273134,4,2,1,23.070935234,145.5,9.9839608767,67.45792249,0,3.1749010629,0,4,0,0,0,0,360.00024826,0,0,5.9400045195,1,0,0,3,7.2962345793,0,8.6737762033,2.8173774366,36.858849599,9,1.9669789554,3
5.862444,687506,279,0,10.709245039,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823582,0,0,0,0,0,27.246678867,0,3.0637142471,5
6.188204,724839,279,0,12.490201956,3,0,0,8,0,0,5,0,1,0,0,4.3973425789,76.194804798,0,0,0,0,0.95,0,1.861,0,194.8302848,0,0,16.603943206,2,0,0,0,0,0,0,0,30.895445531,2,3.5268926657,4
3.545583,906824,279,0,8.7712696344,0,0,0,1,0,3.6917611728,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80412,0,0,6.3906244072,6.3906244072,0,40.426600697,0,1.8732918182,3
4.998344,906843,279,0,8.5047118595,0,0,0,3,0,5.0255625398,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.120250654,0,2.4828165266,4
4.849188,907068,279,1,11.065754842,0,0,0,5,0,0,3,0,0,0,0,7.0950055525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.794659261,0,2.7684040239,4
6.235071,930297,279,0,15.114111377,0,105,0,4,0,6.2011274703,2,0,0,0,0,0,0,0,5.0007839121,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.901269342,2,4.0084121096,10
6.342531,930298,279,0,12.546661933,0,0,0,3,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,25.056566615,22.898297815,2.9,0,0,1,7.1213706154,0,0,0,0,3.7047223158,0,27.347832765,0,4.2449861653,9
5.203414,1240212,279,1,9.4915519578,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.32449396,0,2.4744445828,7
5.426512,1298134,279,0,13.087241445,0,0,0,0,0,0,1,0,0,0,0,0,0,-37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.730168826,1,2.6437193193,8
4.03924,687505,281,10,9.4707893684,3,0,3.4,18,1,4.7928273134,4,2,1,23.070935234,145.5,9.9839608767,67.45792249,0,3.1749010629,0,4,0,0,0,0,360.00024826,0,0,5.9400045195,1,0,0,3,7.2962345793,0,8.6737762033,2.8173774366,36.858849599,9,1.9669789554,8
4.216797,687506,281,0,10.709245039,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823582,0,0,0,0,0,27.246678867,0,3.0637142471,1
4.657497,724839,281,0,12.490201956,3,0,0,8,0,0,5,0,1,0,0,4.3973425789,76.194804798,0,0,0,0,0.95,0,1.861,0,194.8302848,0,0,16.603943206,2,0,0,0,0,0,0,0,30.895445531,2,3.5268926657,10
3.637411,906824,281,0,8.7712696344,0,0,0,1,0,3.6917611728,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80412,0,0,6.3906244072,6.3906244072,0,40.426600697,0,1.8732918182,6
3.823829,906843,281,0,8.5047118595,0,0,0,3,0,5.0255625398,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.120250654,0,2.4828165266,4
4.13582,907068,281,1,11.065754842,0,0,0,5,0,0,3,0,0,0,0,7.0950055525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.794659261,0,2.7684040239,5
4.839043,930297,281,0,15.114111377,0,105,0,4,0,6.2011274703,2,0,0,0,0,0,0,0,5.0007839121,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.901269342,2,4.0084121096,5
5.020818,930298,281,0,12.546661933,0,0,0,3,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,25.056566615,22.898297815,2.9,0,0,1,7.1213706154,0,0,0,0,3.7047223158,0,27.347832765,0,4.2449861653,9
3.722588,1240212,281,1,9.4915519578,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.32449396,0,2.4744445828,5
4.016717,1298134,281,0,13.087241445,0,0,0,0,0,0,1,0,0,0,0,0,0,-37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.730168826,1,2.6437193193,10
0.226119,687505,282,10,9.4707893684,3,0,3.4,18,1,4.7928273134,4,2,1,23.070935234,145.5,9.9839608767,67.45792249,0,3.1749010629,0,4,0,0,0,0,360.00024826,0,0,5.9400045195,1,0,0,3,7.2962345793,0,8.6737762033,2.8173774366,36.858849599,9,1.9669789554,2
3.057982,687506,282,0,10.709245039,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823582,0,0,0,0,0,27.246678867,0,3.0637142471,8
3.253477,724839,282,0,12.490201956,3,0,0,8,0,0,5,0,1,0,0,4.3973425789,76.194804798,0,0,0,0,0.95,0,1.861,0,194.8302848,0,0,16.603943206,2,0,0,0,0,0,0,0,30.895445531,2,3.5268926657,4
-0.305954,906824,282,0,8.7712696344,0,0,0,1,0,3.6917611728,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80412,0,0,6.3906244072,6.3906244072,0,40.426600697,0,1.8732918182,3
0.034239,906843,282,0,8.5047118595,0,0,0,3,0,5.0255625398,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.120250654,0,2.4828165266,3
1.736514,907068,282,1,11.065754842,0,0,0,5,0,0,3,0,0,0,0,7.0950055525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.794659261,0,2.7684040239,7
4.689893,930297,282,0,15.114111377,0,105,0,4,0,6.2011274703,2,0,0,0,0,0,0,0,5.0007839121,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.901269342,2,4.0084121096,8
4.616426,930298,282,0,12.546661933,0,0,0,3,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,25.056566615,22.898297815,2.9,0,0,1,7.1213706154,0,0,0,0,3.7047223158,0,27.347832765,0,4.2449861653,4
1.712346,1240212,282,1,9.4915519578,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.32449396,0,2.4744445828,9
2.924725,1298134,282,0,13.087241445,0,0,0,0,0,0,1,0,0,0,0,0,0,-37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.730168826,1,2.6437193193,3
-2.42757,687505,283,10,9.4707893684,3,0,3.4,18,1,4.7928273134,4,2,1,23.070935234,145.5,9.9839608767,67.45792249,0,3.1749010629,0,4,0,0,0,0,360.00024826,0,0,5.9400045195,1,0,0,3,7.2962345793,0,8.6737762033,2.8173774366,36.858849599,9,1.9669789554,7
0.326741,687506,283,0,10.709245039,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823582,0,0,0,0,0,27.246678867,0,3.0637142471,3
-0.686838,724839,283,0,12.490201956,3,0,0,8,0,0,5,0,1,0,0,4.3973425789,76.194804798,0,0,0,0,0.95,0,1.861,0,194.8302848,0,0,16.603943206,2,0,0,0,0,0,0,0,30.895445531,2,3.5268926657,8
-5.477789,906824,283,0,8.7712696344,0,0,0,1,0,3.6917611728,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.5,0,0,0,0.80412,0,0,6.3906244072,6.3906244072,0,40.426600697,0,0.3771823386,9
-1.952722,906843,283,0,8.5047118595,0,0,0,3,0,5.0255625398,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.120250654,0,2.4828165266,10
-1.813682,907068,283,1,11.065754842,0,0,0,5,0,0,3,0,0,0,0,7.0950055525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.794659261,0,2.7684040239,1
0.424133,930297,283,0,15.114111377,0,105,0,4,0,6.2011274703,2,0,0,0,0,0,0,0,5.0007839121,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.901269342,2,4.0084121096,7
1.331981,930298,283,0,12.546661933,0,0,0,3,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,25.056566615,22.898297815,2.9,0,0,1,7.1213706154,0,0,0,0,3.7047223158,0,27.347832765,0,4.2449861653,9
-2.45929,1240212,283,1,9.4915519578,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.32449396,0,2.4744445828,6
-1.617146,1298134,283,0,13.087241445,0,0,0,0,0,0,1,0,0,0,0,0,0,-37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.730168826,1,2.6437193193,1
2.945857,687505,287,10,9.4707893684,3,0,3.4,18,1,4.7928273134,4,2,1,23.070935234,145.5,9.9839608767,67.45792249,0,3.1749010629,0,4,0,0,0,0,360.00024826,0,0,5.9400045195,1,0,0,3,7.2962345793,0,8.6737762033,2.8173774366,36.858849599,9,1.9669789554,10
3.473255,687506,287,0,10.709245039,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823582,0,0,0,0,0,27.246678867,0,3.0637142471,7
4.901579,724839,287,0,12.490201956,3,0,0,8,0,0,5,0,1,0,0,4.3973425789,76.194804798,0,0,0,0,0.95,0,1.861,0,194.8302848,0,0,16.603943206,2,0,0,0,0,0,0,0,30.895445531,2,3.5268926657,6
1.299588,906824,287,0,8.7712696344,0,0,0,1,0,3.6917611728,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80412,0,0,6.3906244072,6.3906244072,0,40.426600697,0,1.8732918182,3
3.466827,906843,287,0,8.5047118595,0,0,0,3,0,5.0255625398,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.120250654,0,2.4828165266,5
3.873426,907068,287,1,11.065754842,0,0,0,5,0,0,3,0,0,0,0,7.0950055525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.794659261,0,2.7684040239,4
6.223956,930297,287,0,15.114111377,0,105,0,4,0,6.2011274703,2,0,0,0,0,0,0,0,5.0007839121,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.901269342,2,4.0084121096,2
6.386285,930298,287,0,12.546661933,0,0,0,3,1,0,2,2,2,0,0,0,0,0,0,0,0,0,0,0,25.056566615,22.898297815,2.9,0,0,1,7.1213706154,0,0,0,0,3.7047223158,0,27.347832765,0,4.2449861653,6
3.68126,1240212,287,1,9.4915519578,0,0,0,3,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.32449396,0,2.4744445828,3
3.288145,1298134,287,0,13.087241445,0,0,0,0,0,0,1,0,0,0,0,0,0,-37.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27.730168826,1,2.6437193193,4
2.174004,687505,288,10,9.4707893684,3,0,3.4,18,1,4.7928273134,4,2,1,23.070935234,145.5,9.9839608767,67.45792249,0,3.1749010629,0,4,0,0,0,0,360.00024826,0,0,5.9400045195,1,0,0,3,7.2962345793,0,8.6737762033,2.8173774366,36.858849599,9,1.9669789554,9
5.058654,687506,288,0,10.709245039,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.823582,0,0,0,0,0,27.246678867,0,3.0637142471,7
5.49265,724839,288,0,12.490201956,3,0,0,8,0,0,5,0,1,0,0,4.3973425789,76.194804798,0,0,0,0,0.95,0,1.861,0,194.8302848,0,0,16.603943206,2,0,0,0,0,0,0,0,30.895445531,2,3.5268926657,4
3.784042,906824,288,0,8.7712696344,0,0,0,1,0,3.6917611728,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80412,0,0,6.3906244072,6.3906244072,0,40.426600697,0,1.8732918182,1
3.116975,906843,288,0,8.5047118595,0,0,0,3,0,5.0255625398,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25.120250654,0,2.4828165266,2
4.129388,907068,288,1,11.065754842,0,0,0,5,0,0,3,0,0,0,0,7.0950055525,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,38.794659261,0,2.7684040239,9
5.340922,930297,288,0,15.114111377,0,105,0,4,0,6.2011274703,2,0,0,0,0,0,0,0,5.0007839121,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28.901269342,2,4.0084121096,10
