IC50,Cancer,Drug,SDOM_subdomainXI_EXP,PWY_R_HSA_2029480,PWY_R_HSA_449147,GO_0038083,FAM_Other_CSV,EXP_TRIM66,EXP_STKLD1,Predicted IC50,Validation
0.443873,906821,312,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,7
0.57996,907285,312,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,3
0.462323,907286,312,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,2
0.955053,909904,312,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,7
-0.110665,910546,312,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,5
0.701215,910907,312,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,5
0.522344,925347,312,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,7
0.916709,925348,312,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,6
0.553721,1240201,312,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,2
0.45354,1240208,312,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,6
0.618791,1240218,312,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,4
0.52611,1240219,312,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,2
0.137051,1290797,312,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,4
0.903315,1298141,312,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,4
0.578911,1298219,312,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,7
0.265323,1298475,312,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,8
1.176066,1298476,312,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,6
0.866935,1298526,312,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,8
0.427769,1298533,312,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,8
1.952799,1298534,312,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,7
5.46758,724869,326,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,4
5.14318,724870,326,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,7
4.184698,753624,326,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,6
5.235701,906693,326,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,4
4.812619,906821,326,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,8
4.85463,907285,326,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,2
3.409679,907286,326,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,2
4.504684,909904,326,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,9
3.733091,910546,326,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,4
5.533158,910907,326,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,8
5.683328,925347,326,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,10
2.128864,925348,326,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,7
4.821605,1240201,326,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,3
4.954505,1240208,326,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,9
4.286984,1240218,326,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,3
4.468709,1240219,326,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,5
4.02287,1290797,326,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,1
5.779317,1298141,326,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,10
4.122332,1298219,326,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,10
4.844554,1298475,326,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,9
6.16474,1298476,326,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,8
4.712569,1298526,326,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,7
5.135643,1298533,326,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,8
4.822387,1298534,326,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,1
4.38104,724869,329,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,1
5.097491,724870,329,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,4
4.695095,753624,329,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,2
5.148378,906693,329,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,10
3.796087,906821,329,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,6
3.65063,907285,329,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,5
3.014977,907286,329,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,3
4.915172,909904,329,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,10
2.372998,910546,329,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,5
4.815609,910907,329,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,4
4.643809,925347,329,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,5
4.857373,925348,329,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,1
4.404446,1240201,329,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,8
4.908401,1240208,329,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,2
5.069749,1240218,329,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,2
3.556429,1240219,329,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,3
4.076647,1290797,329,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,2
5.606598,1298141,329,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,1
3.401935,1298219,329,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,10
4.801191,1298475,329,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,3
5.611125,1298476,329,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,4
3.382249,1298526,329,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,3
4.481638,1298533,329,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,7
5.732084,1298534,329,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,7
3.178181,724869,330,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,5
3.831617,724870,330,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,4
4.530065,753624,330,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,10
3.946959,906693,330,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,1
4.382569,906821,330,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,3
3.750439,907285,330,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,5
2.357951,907286,330,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,2
4.945754,909904,330,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,10
2.132672,910546,330,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,1
5.00474,910907,330,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,4
4.447721,925347,330,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,5
3.688182,925348,330,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,3
3.884115,1240201,330,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,8
4.753646,1240208,330,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,6
4.069365,1240218,330,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,4
3.638145,1240219,330,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,6
3.951819,1290797,330,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,9
5.721332,1298141,330,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,9
3.916508,1298219,330,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,3
4.004499,1298475,330,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,7
5.378323,1298476,330,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,3
3.792665,1298526,330,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,7
4.559361,1298533,330,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,5
2.799945,1298534,330,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,7
2.046527,724869,331,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,9
5.002919,724870,331,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,7
1.988925,753624,331,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,10
2.652446,906693,331,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,3
0.953463,906821,331,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,7
1.49539,907285,331,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,1
0.875212,907286,331,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,3
3.096081,909904,331,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,10
1.336625,910546,331,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,8
3.07746,910907,331,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,6
2.224412,925347,331,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,5
0.402567,925348,331,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,1
1.262648,1240201,331,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,6
2.655047,1240208,331,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,8
2.948789,1240218,331,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,2
2.502462,1240219,331,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,6
2.231631,1290797,331,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,6
4.207039,1298141,331,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,8
2.521982,1298219,331,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,6
2.638087,1298475,331,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,3
3.071782,1298476,331,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,2
0.863228,1298526,331,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,2
2.734244,1298533,331,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,1
1.423987,1298534,331,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,5
6.283294,724869,345,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,10
5.138211,724870,345,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,10
6.054492,753624,345,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,6
5.787931,906693,345,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,2
5.619111,906821,345,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,9
5.504568,907285,345,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,7
4.96556,907286,345,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,1
6.378801,909904,345,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,9
3.773376,910546,345,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,2
5.429136,910907,345,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,10
6.355288,925347,345,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,7
5.869745,925348,345,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,10
5.082875,1240201,345,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,1
4.834914,1240208,345,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,2
5.597399,1240218,345,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,10
5.657349,1240219,345,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,7
4.666873,1290797,345,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,7
6.379823,1298141,345,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,4
5.585997,1298219,345,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,5
6.114758,1298475,345,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,7
6.439686,1298476,345,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,10
5.405813,1298526,345,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,10
4.887962,1298533,345,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,5
6.623823,1298534,345,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,9
2.149443,724870,1010,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,8
2.382827,753624,1010,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,7
1.191113,906693,1010,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,5
0.506502,906821,1010,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,3
1.999446,907285,1010,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,4
0.345433,907286,1010,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,8
2.164674,909904,1010,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,3
1.319066,910546,1010,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,5
0.632765,910907,1010,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,8
1.672373,925347,1010,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,3
1.290528,1240201,1010,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,5
-0.092085,1240218,1010,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,6
1.755957,1240219,1010,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,6
0.541179,1290797,1010,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,5
1.928645,1298141,1010,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,8
1.449532,1298216,1010,0,0,0,0,0,5.4289218151,3.2517140881,2.2508302412,4
2.40984,1298219,1010,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,2
0.017527,1298475,1010,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,9
1.121809,1298476,1010,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,9
1.532314,1298526,1010,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,9
1.67591,1298533,1010,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,4
3.447271,1298534,1010,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,8
1.430916,724870,1013,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,3
3.008292,753624,1013,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,8
3.587169,906693,1013,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,7
2.993274,906821,1013,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,1
3.818999,907285,1013,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,2
3.373325,907286,1013,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,4
3.9811,909904,1013,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,3
2.286745,910546,1013,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,7
2.640074,910907,1013,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,2
3.787358,925347,1013,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,5
2.05316,1240201,1013,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,3
3.593583,1240218,1013,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,5
3.308953,1240219,1013,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,3
2.962853,1290797,1013,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,1
2.534328,1298216,1013,0,0,0,0,0,5.4289218151,3.2517140881,2.2508302412,10
3.82891,1298219,1013,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,8
3.223636,1298475,1013,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,5
3.665638,1298476,1013,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,7
3.61276,1298526,1013,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,6
4.70164,1298534,1013,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,2
-0.101749,724870,1015,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,10
1.956954,753624,1015,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,5
2.337403,906693,1015,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,1
2.340544,906821,1015,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,3
0.499344,907285,1015,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,6
-0.032476,907286,1015,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,7
4.40548,909904,1015,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,6
0.064387,910546,1015,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,7
2.33085,910907,1015,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,8
2.773188,925347,1015,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,6
1.927666,1240201,1015,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,3
0.745943,1240218,1015,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,2
0.689044,1240219,1015,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,1
2.218581,1290797,1015,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,4
0.457557,1298141,1015,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,9
2.576202,1298216,1015,0,0,0,0,0,5.4289218151,3.2517140881,2.2508302412,9
2.843505,1298219,1015,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,8
-0.613594,1298475,1015,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,1
0.941161,1298476,1015,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,2
0.999949,1298526,1015,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,1
2.151445,1298533,1015,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,4
4.358511,1298534,1015,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,3
-0.133541,724870,1019,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,6
0.899233,753624,1019,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,8
3.046085,906693,1019,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,9
3.619188,906821,1019,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,9
0.921869,907285,1019,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,1
1.112736,907286,1019,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,7
4.096802,909904,1019,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,10
2.19228,910546,1019,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,10
2.07659,910907,1019,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,4
3.895563,925347,1019,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,6
2.96165,1240201,1019,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,9
1.806174,1240218,1019,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,9
1.382827,1240219,1019,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,5
2.66225,1290797,1019,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,6
0.994326,1298141,1019,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,6
2.550349,1298216,1019,0,0,0,0,0,5.4289218151,3.2517140881,2.2508302412,6
1.318869,1298219,1019,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,7
1.646371,1298475,1019,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,10
4.226847,1298476,1019,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,4
3.524797,1298526,1019,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,4
3.501735,1298533,1019,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,3
2.428907,1298534,1019,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,7
0.484898,724870,1021,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,5
1.314005,753624,1021,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,9
3.160211,906693,1021,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,1
2.453371,906821,1021,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,4
2.559307,907285,1021,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,2
1.682329,907286,1021,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,1
2.446792,909904,1021,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,9
1.294605,910546,1021,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,6
2.773826,910907,1021,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,8
3.263618,925347,1021,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,3
1.754648,1240201,1021,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,9
3.184593,1240218,1021,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,7
2.892943,1240219,1021,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,2
2.968239,1290797,1021,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,6
2.402482,1298141,1021,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,6
2.529932,1298216,1021,0,0,0,0,0,5.4289218151,3.2517140881,2.2508302412,8
3.127988,1298219,1021,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,6
3.436652,1298475,1021,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,2
4.605577,1298476,1021,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,10
3.717644,1298526,1021,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,7
3.406073,1298533,1021,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,9
4.487685,1298534,1021,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,10
-1.812288,724870,1022,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,1
-0.837129,753624,1022,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,10
-1.241447,906693,1022,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,3
-0.111272,906821,1022,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,9
-2.060602,907285,1022,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,10
-0.351052,907286,1022,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,6
1.22227,909904,1022,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,10
-0.393593,910546,1022,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,8
-1.379933,910907,1022,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,9
-0.234205,925347,1022,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,5
1.433202,1240201,1022,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,9
-0.961129,1240218,1022,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,5
-0.217295,1240219,1022,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,10
-0.214433,1290797,1022,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,9
-0.76223,1298141,1022,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,1
2.635929,1298216,1022,0,0,0,0,0,5.4289218151,3.2517140881,2.2508302412,7
-0.62128,1298219,1022,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,9
-1.228952,1298475,1022,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,8
0.744415,1298476,1022,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,8
0.963122,1298526,1022,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,5
-0.599159,1298533,1022,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,8
3.77268,1298534,1022,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,4
1.36858,724870,1023,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,3
0.683592,753624,1023,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,10
3.465857,906693,1023,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,8
2.799779,906821,1023,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,9
1.710231,907285,1023,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,3
2.87115,907286,1023,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,9
