IC50,Cancer,Drug,EXP_STK10,EXP_PLK3,EXP_PRKCG,EXP_SGK2,EXP_CLK4,Predicted IC50,Validation
1.957558,924238,1219,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,3
3.932559,930299,1219,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,9
1.791188,1240154,1219,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,5
4.028004,1240178,1219,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,2.8541118322,5
3.584622,1240223,1219,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,9
2.477675,1290722,1219,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,3
-3.340093,906696,1242,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,4
0.052252,906795,1242,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,1
1.237008,906864,1242,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,9
-1.79291,910568,1242,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,1
0.408785,924102,1242,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,1
-1.482892,924104,1242,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,8
-2.076722,924151,1242,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,2.1941341166,6
-3.943032,924238,1242,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,10
3.315256,930299,1242,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,4
-1.64938,1240154,1242,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,8
1.255421,1240178,1242,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,2.8541118322,4
2.009482,1240223,1242,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,10
-0.165677,1290722,1242,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,8
-6.414735,906696,1372,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,9
-3.423806,906795,1372,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,3
-1.163268,906864,1372,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,1
-3.523714,910568,1372,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,10
-3.402892,924102,1372,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,1
-3.94745,924104,1372,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,9
-5.453913,924151,1372,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,2.1941341166,8
-6.059545,924238,1372,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,10
0.728482,930299,1372,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,6
-5.883047,1240154,1372,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,5
-1.884984,1240178,1372,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,2.8541118322,5
-0.390016,1240223,1372,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,8
-4.993731,1290722,1372,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,1
-3.409735,906696,1373,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,6
-0.953951,906795,1373,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,9
4.309573,906864,1373,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,6
2.951433,910568,1373,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,3
1.822663,924102,1373,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,7
-1.581934,924104,1373,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,9
-2.817852,924151,1373,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,2.1941341166,7
-4.040247,924238,1373,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,3
3.52221,930299,1373,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,4
-2.891851,1240154,1373,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,5
3.185733,1240178,1373,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,2.8541118322,6
3.782415,1240223,1373,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,7
2.539095,1290722,1373,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,5
1.900693457,906696,1032,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,5
2.6441282953,906795,1032,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,9
1.5542010612,906864,1032,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,6
4.3213783728,910568,1032,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,4
3.1439549572,924102,1032,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,7
4.481359,924104,1032,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,10
3.697063,924151,1032,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,2.1941341166,4
1.4748872768,924238,1032,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,9
3.268165544,930299,1032,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,9
2.5993762767,1240154,1032,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,2
4.262542,1240178,1032,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,2.8541118322,9
0.9546617113,1240223,1032,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,1
4.5647123086,1290722,1032,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,8
-1.997162706,906696,1014,5.6887633734,5.0922033689,3.2913097329,3.2239009534,4.1059921867,1.8795551064,9
-0.103766396,906795,1014,4.3553195447,4.2311411462,3.1845247075,2.8894641189,3.7161075629,3.2212934453,10
2.1326002171,906864,1014,3.684231487,4.3789523414,3.1605538831,2.8186225925,3.445590008,3.584273794,9
0.308408,910568,1014,5.4744699407,5.0317296711,3.3485190305,3.0875082201,5.1440836553,1.7333078315,6
0.665964,924102,1014,5.2805996096,5.0604123505,3.3954973622,2.8865987829,4.2441295163,2.210439378,7
0.5048510682,924104,1014,5.4871670756,5.7365564945,3.3416628895,3.0274372318,4.2002853487,1.7629683689,8
-1.395751,924151,1014,5.2086232437,4.9840803262,3.2202218213,3.1005331138,4.2295887061,2.1941341166,8
-2.422667,924238,1014,4.9113196476,5.2015304215,3.2564228182,2.8615461468,4.8776174633,2.167010259,2
4.3492385951,930299,1014,3.0410457739,4.0498271824,3.1467814703,2.7263316715,3.7019469694,4.0008141754,7
-0.945432185,1240154,1014,4.7162444395,5.6212543196,3.469323839,3.1272072856,5.0934769034,1.6970865125,4
1.520306,1240178,1014,4.5290463462,4.4294054463,3.240948068,2.8881365765,4.2699846385,2.8541118322,3
-0.864035544,1240223,1014,4.6718875837,5.6752311381,3.2892047784,3.0382677659,4.1705082584,2.1282203541,2
-0.967665353,1290722,1014,4.8540869637,4.5379167929,3.2929922365,2.9068377196,4.4295536292,2.5846982407,1
