IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_830,Fingerprint_828,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_791,Fingerprint_788,Fingerprint_784,Fingerprint_783,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_576,Fingerprint_363,SDOM_subdomainXI_EXP,REC_R_HSA_399930_EXP,PWY_R_HSA_112314,PWY_R_HSA_2029480,PWY_R_HSA_449147,PWY_R_HSA_450321_EXP,PWY_R_HSA_983231,PWY_R_HSA_983231_EXP,GO_0006357_EXP,GO_0008360,GO_0032436_EXP,GO_0046328,FAM_Other_CSV,EXP_KDR,EXP_LIMK2,EXP_STKLD1,EXP_OXSR1,EXP_MAP3K9,EXP_TAF1,EXP_GRK4,EXP_STK26,Predicted IC50,Validation
4.163872,753624,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,4.3159013454,0,0,0,2,3.7175060247,0,0,0,0,0,0,0,3.3124960657,4.437932547,2.9977596208,7.4797066252,3.2987963916,4.3631181124,3.1565327305,5.0429715482,3.5693163301,5
2.460032,906693,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,5.1922815341,0,1,0,0,0,0,0,0,0,0,0,0,3.4340691922,5.4549856237,3.0569909019,6.5165546587,3.5214045208,4.9260759894,3.427571383,6.715230579,3.4746835965,6
4.447079,906821,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.1540678881,0,0,3.5610383749,3.9584736396,3.0183267077,5.5977736944,3.4244205928,4.7998473864,3.3045960457,5.5889261648,4.3067014025,4
3.406636,907285,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,3.1820402799,0,0,0,1,0,0,0,0,0,0,0,0,3.5417575401,3.9417313882,3.2069147596,7.2466245542,3.8739439581,5.2031933081,3.4360620878,5.9083525488,3.6663953356,3
3.666335,907286,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,5.0425070605,0,0,0,0,0,0,0,0,0,3.294413211,0,0,3.3101162575,4.4038893868,3.1685019517,7.6287513518,3.2304747565,5.936757509,3.361816579,6.6346571562,3.5704447773,5
4.492546,909904,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,2,6.2451256178,0,0,0,0,0,0,0,3.0614673481,4.5129089592,3.4068077975,5.7171866014,3.5166865129,4.7472332004,3.2347445359,5.6579479379,4.4447758438,7
2.972296,910546,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,3.414511992,3.3211803875,1,0,1,0,0,0,5.922990095,1,6.1617124976,1,1.303464,4.0326236777,3.6350939927,2.949272023,7.2319835939,3.1683796338,5.5042733721,3.6208407633,7.1775140488,2.1035249759,4
4.683379,910907,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,3,0,1,4.2226961463,0,0,0,0,0,3.3294075506,5.505571235,3.3776403327,6.6586892893,3.4130183685,4.4580741255,3.2420862819,5.0657853085,5.0320741891,5
4.888249,925347,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.9172393797,0,0,3.2829414888,4.0667116681,3.066637805,7.2358864559,3.6476023346,4.5520028436,3.1366711737,5.9200916099,4.2030255164,9
3.991984,925348,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,3.4205355436,0,0,0,1,0,0,0,0,0,0,0,0.666318,3.5827511251,3.9901978795,3.4363453569,5.9811496341,3.4362168659,5.0480257129,3.6223893157,5.9933512716,3.8648772037,10
3.393796,1240201,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2568863833,3.9279691145,3.1363862494,7.58040973,3.1816699079,4.8129098722,3.5287453335,6.0996397217,3.6550694763,6
3.74963,1240208,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,3.1476922709,0,0,0,0,0,0,0,0,0,0,0,0,3.2875780281,4.1403906989,3.368842601,5.6228075027,3.2523398769,4.7110076246,3.439697096,5.8952270991,3.5958479409,2
4.579665,1240218,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,4.4237094591,0,0,0,0,0,3.1641705033,4.2464312061,3.3042220484,5.9707325461,3.5603734461,4.9132196525,3.1826030018,5.3439263332,4.5062985913,6
1.821023,1240219,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,3.6020540139,3.2092874855,0,0,0,0,0,0,4.7508297948,0,0,1,0,3.4328210177,3.6241387131,3.249145633,6.8066898618,3.1651508642,5.4860230303,3.3755089708,4.6296337774,2.207609113,1
3.693964,1290797,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,3.3840040192,0,0,0,1,0,0,0,0,0,0,0,0,3.6350206535,5.2993286205,3.0737603195,6.2517914791,3.1947772939,4.9258978732,3.1387288591,7.3668673332,3.8248065182,6
5.35744,1298141,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,3.697872171,1,5.1287788854,0,0,0,0,0,3.3252060889,5.4302971797,3.2694515074,6.4308322372,3.2317255912,5.1833838704,3.332181363,3.4989946492,6.1310541681,3
3.657794,1298219,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.268247812,3.6571011489,3.1288405274,6.5331054745,3.2732833263,5.2260071158,3.4090046407,6.3114262582,2.9853456292,6
2.558138,1298475,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.809149,3.3233690788,3.9943478909,3.0561182125,6.6768031476,3.2891450318,4.7989498288,3.4661308997,6.3269988529,2.530845952,4
5.341932,1298476,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.4119346035,4.6816281081,3.2984018808,6.4384098742,4.0477077701,4.9507889155,3.341291931,6.3078872353,5.6821352394,5
2.921308,1298526,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,3.3388858262,0,0,0,1,0,0,0,0,0,0,1,0,3.3739607611,4.0596960612,3.2538821083,6.1846391013,3.2398557577,5.2934385892,3.3368239708,6.3388739166,3.1273516101,3
4.348524,1298533,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.057139759,4.2226330649,3.3004300842,6.5435454151,3.6450045315,5.3548164709,3.2702778493,5.0470741625,4.0869346612,3
3.848587,1298534,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,1,2,2.9658434554,0,0,0,0,0,0,0,3.4190519408,3.9692926522,3.178145687,6.0716821952,3.4477774634,5.283522962,3.5166757921,7.483817519,4.5758043469,5
3.828371,724869,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77894,3.4188984813,3.9276919402,3.4442239813,6.6038674486,3.4884425069,5.1209499399,3.0948282931,6.2161219007,4.0054666528,6
5.155625,724870,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4641377689,3.9364702059,3.3027841123,5.8604673259,3.302182128,5.141777393,3.3627415193,5.8865455397,4.8647512443,10
5.394719,753624,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,4.3159013454,0,0,0,2,3.7175060247,0,0,0,0,0,0,0,3.3124960657,4.437932547,2.9977596208,7.4797066252,3.2987963916,4.3631181124,3.1565327305,5.0429715482,4.3204241993,9
4.62068,906693,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,5.1922815341,0,1,0,0,0,0,0,0,0,0,0,0,3.4340691922,5.4549856237,3.0569909019,6.5165546587,3.5214045208,4.9260759894,3.427571383,6.715230579,4.5767370268,1
4.498206,906821,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.1540678881,0,0,3.5610383749,3.9584736396,3.0183267077,5.5977736944,3.4244205928,4.7998473864,3.3045960457,5.5889261648,4.5607451142,10
3.469474,907285,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,3.1820402799,0,0,0,1,0,0,0,0,0,0,0,0,3.5417575401,3.9417313882,3.2069147596,7.2466245542,3.8739439581,5.2031933081,3.4360620878,5.9083525488,3.8549856665,2
2.531749,907286,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,5.0425070605,0,0,0,0,0,0,0,0,0,3.294413211,0,0,3.3101162575,4.4038893868,3.1685019517,7.6287513518,3.2304747565,5.936757509,3.361816579,6.6346571562,3.5211834022,2
5.667451,909904,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,2,6.2451256178,0,0,0,0,0,0,0,3.0614673481,4.5129089592,3.4068077975,5.7171866014,3.5166865129,4.7472332004,3.2347445359,5.6579479379,5.6845170899,1
3.785124,910546,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,3.414511992,3.3211803875,1,0,1,0,0,0,5.922990095,1,6.1617124976,1,1.303464,4.0326236777,3.6350939927,2.949272023,7.2319835939,3.1683796338,5.5042733721,3.6208407633,7.1775140488,3.8587017671,2
4.803629,910907,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,3,0,1,4.2226961463,0,0,0,0,0,3.3294075506,5.505571235,3.3776403327,6.6586892893,3.4130183685,4.4580741255,3.2420862819,5.0657853085,5.6327854004,6
4.101667,925347,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9172393797,0,0,3.2829414888,4.0667116681,3.066637805,7.2358864559,3.6476023346,4.5520028436,3.1366711737,5.9200916099,4.4955056241,3
3.671773,925348,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,3.4205355436,0,0,0,1,0,0,0,0,0,0,0,0.666318,3.5827511251,3.9901978795,3.4363453569,5.9811496341,3.4362168659,5.0480257129,3.6223893157,5.9933512716,3.8445386457,7
4.359434,1240201,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2568863833,3.9279691145,3.1363862494,7.58040973,3.1816699079,4.8129098722,3.5287453335,6.0996397217,4.4514817267,8
4.948597,1240208,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,3.1476922709,0,0,0,0,0,0,0,0,0,0,0,0,3.2875780281,4.1403906989,3.368842601,5.6228075027,3.2523398769,4.7110076246,3.439697096,5.8952270991,5.6367711922,2
4.805515,1240218,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,4.4237094591,0,0,0,0,0,3.1641705033,4.2464312061,3.3042220484,5.9707325461,3.5603734461,4.9132196525,3.1826030018,5.3439263332,5.1262191838,9
3.63037,1240219,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,3.6020540139,3.2092874855,0,0,0,0,0,0,4.7508297948,0,0,1,0,3.4328210177,3.6241387131,3.249145633,6.8066898618,3.1651508642,5.4860230303,3.3755089708,4.6296337774,3.4515739084,8
4.550182,1290797,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,3.3840040192,0,0,0,1,0,0,0,0,0,0,0,0,3.6350206535,5.2993286205,3.0737603195,6.2517914791,3.1947772939,4.9258978732,3.1387288591,7.3668673332,5.6428730722,4
5.934773,1298141,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,3.697872171,1,5.1287788854,0,0,0,0,0,3.3252060889,5.4302971797,3.2694515074,6.4308322372,3.2317255912,5.1833838704,3.332181363,3.4989946492,5.550185435,2
3.804387,1298219,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,3.268247812,3.6571011489,3.1288405274,6.5331054745,3.2732833263,5.2260071158,3.4090046407,6.3114262582,3.5228166498,4
1.69481,1298475,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.809149,3.3233690788,3.9943478909,3.0561182125,6.6768031476,3.2891450318,4.7989498288,3.4661308997,6.3269988529,3.5169233875,7
3.980234,1298476,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.4119346035,4.6816281081,3.2984018808,6.4384098742,4.0477077701,4.9507889155,3.341291931,6.3078872353,4.584582,6
3.11453,1298526,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,3.3388858262,0,0,0,1,0,0,0,0,0,0,1,0,3.3739607611,4.0596960612,3.2538821083,6.1846391013,3.2398557577,5.2934385892,3.3368239708,6.3388739166,3.4609871773,8
4.728452,1298533,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,3.057139759,4.2226330649,3.3004300842,6.5435454151,3.6450045315,5.3548164709,3.2702778493,5.0470741625,4.5605217042,7
5.826422,1298534,288,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2,2.9658434554,0,0,0,0,0,0,0,3.4190519408,3.9692926522,3.178145687,6.0716821952,3.4477774634,5.283522962,3.5166757921,7.483817519,5.2433408563,6
5.649119,724869,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77894,3.4188984813,3.9276919402,3.4442239813,6.6038674486,3.4884425069,5.1209499399,3.0948282931,6.2161219007,4.9089661821,4
5.829285,724870,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4641377689,3.9364702059,3.3027841123,5.8604673259,3.302182128,5.141777393,3.3627415193,5.8865455397,5.4834216074,3
6.071707,753624,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.3159013454,0,0,0,2,3.7175060247,0,0,0,0,0,0,0,3.3124960657,4.437932547,2.9977596208,7.4797066252,3.2987963916,4.3631181124,3.1565327305,5.0429715482,5.3063408093,9
5.337581,906693,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.1922815341,0,1,0,0,0,0,0,0,0,0,0,0,3.4340691922,5.4549856237,3.0569909019,6.5165546587,3.5214045208,4.9260759894,3.427571383,6.715230579,5.5224336998,2
5.510126,906821,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.1540678881,0,0,3.5610383749,3.9584736396,3.0183267077,5.5977736944,3.4244205928,4.7998473864,3.3045960457,5.5889261648,5.8737690871,10
4.794559,907285,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.1820402799,0,0,0,1,0,0,0,0,0,0,0,0,3.5417575401,3.9417313882,3.2069147596,7.2466245542,3.8739439581,5.2031933081,3.4360620878,5.9083525488,4.6369166812,6
5.017944,907286,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.0425070605,0,0,0,0,0,0,0,0,0,3.294413211,0,0,3.3101162575,4.4038893868,3.1685019517,7.6287513518,3.2304747565,5.936757509,3.361816579,6.6346571562,3.9429687131,10
6.330686,909904,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,6.2451256178,0,0,0,0,0,0,0,3.0614673481,4.5129089592,3.4068077975,5.7171866014,3.5166865129,4.7472332004,3.2347445359,5.6579479379,6.8121735422,8
3.535458,910546,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,3.414511992,3.3211803875,1,0,1,0,0,0,5.922990095,1,6.1617124976,1,1.303464,4.0326236777,3.6350939927,2.949272023,7.2319835939,3.1683796338,5.5042733721,3.6208407633,7.1775140488,3.1665949442,4
6.196328,910907,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3,0,1,4.2226961463,0,0,0,0,0,3.3294075506,5.505571235,3.3776403327,6.6586892893,3.4130183685,4.4580741255,3.2420862819,5.0657853085,6.4272425696,6
