IC50,Cancer,Drug,From_Sanger,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_797,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_710,Fingerprint_709,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_672,Fingerprint_669,Fingerprint_659,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_219,PKA_219_ASA,MUT_PAK5,MUT_STK19,MUT_STK19_EXP,REC_R_HSA_428531,REC_R_HSA_5672950_EXP,REC_R_HSA_5692755_EXP,PWY_R_HSA_373755_CSV,PWY_R_HSA_75035_EXP,GO_0007010,GO_0007030,GO_0007548,GO_0016569,GO_0030036,GO_0043154,GO_0043154_EXP,GO_2000379,EXP_FAM20A,EXP_STK16,EXP_INSRR,EXP_CAMK2D,PKA_109_I_CSV_X_Fingerprint_617,PKA_109_I_X_Fingerprint_617,PKA_190_ENG_X_Fingerprint_694,PKA_190_VOL_X_Fingerprint_860,PKA_192_ASA_X_Fingerprint_576,PKA_294_CSV_X_Fingerprint_576,PKA_59_ENG_X_Fingerprint_702,PKA_89_ASA_X_Fingerprint_702,EXP_CSNK1E_X_EXP_HEATR1,EXP_CSNK1E_X_EXP_RPP40,EXP_CSNK2A1_X_EXP_SUPT5H,EXP_INSRR_X_EXP_GRB2,EXP_MAP2K1_X_EXP_DNM1,EXP_MAP2K1_X_EXP_PIK3CD,EXP_MAP2K1_X_EXP_RPS27A,EXP_PAK3_X_EXP_CHRM1,EXP_PAK3_X_EXP_CTNNA1,EXP_PAK3_X_EXP_HRAS,EXP_PAK3_X_EXP_MYL12A,PWY_R_HSA_1280218_CSV_X_PWY_R_HSA_442742_CSV,PWY_R_HSA_187687_EXP_X_PWY_R_HSA_6804758_EXP,PWY_R_HSA_2672351_EXP_X_PWY_R_HSA_6804758_EXP,PWY_R_HSA_3247509_EXP_X_PWY_R_HSA_388841_EXP,GO_0001666_X_GO_0006469,GO_0001933_EXP_X_GO_0006914_EXP,GO_0007249_X_GO_0097190,GO_0010507_EXP_X_GO_0023014_EXP,GO_0010507_X_GO_0023014,Predicted IC50,Validation
2.929584,906793,176,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5.2512862115,0,0,0,0,0,0,0,0,0,0,0,6.0672261207,6.3334086183,2.8059051206,5.9662547883,0,0,0,0,0,0,0,0,56.72533542,55.972354113,54.891895853,21.680699075,62.667193319,29.029980843,41.718146447,10.080142701,32.858736004,17.984771682,31.758160773,0,0,0,34.397934616,0,0,0,0,0,2.5111462663,9
0.281294,906818,312,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.1920288691,0,0,0,0,0,0,0,0,0,0,0,2.9159680908,6.7564872014,2.8322878247,5.125511477,0,0,0,0,0,0,0,0,41.189054187,42.774746673,51.275786144,25.154629774,29.196191057,29.433469858,30.948729185,10.708520937,32.771596307,24.476357752,37.904833415,0,0,0,0,0,0,0,0,0,0.4819099263,9
4.814523,1240125,178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,4.6114170127,0,0,0,0,1,0,1,1,0,0,0,3.0196852704,5.2698386421,3.0834095962,6.3758861622,0,0,0,0,0,0,0,0,40.968182168,46.35295123,46.564057415,26.179448519,27.49716348,29.180016861,28.464169923,14.857266495,44.674568143,29.163265068,46.698067896,0,16.856000992,13.317122655,0,1,0,0,18.796593812,1,3.9055470169,6
3.30139,910697,1043,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.8446799855,6.611937614,2.646966106,5.4941446307,0,0,0,0,0,0,0,0,43.238032656,46.413892267,64.964359287,21.719675731,38.853309778,31.40853394,36.871514483,9.4105984486,27.523684267,21.097856922,32.539666846,0,0,0,0,0,0,0,0,0,4.9451382215,9
-0.351948,1299081,308,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,5.1413504413,0,0,3.1779727861,0,1,0,0,0,0,0,0,6.8026765134,6.1432293588,2.9479251568,5.4211731483,0,0,0,0,0,0,-1.323,0,55.068081667,55.428708773,59.153238595,25.520457842,48.247848556,34.466235131,31.904834567,9.71285913,32.294549034,21.24622407,35.268290794,0,0,0,0,0,8.867057955,1,0,0,0.0693819003,10
2.351771,909725,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4.0561620036,0,0,6.6264268428,1,0,0,1,0,0,0,0,2.9280808558,6.7064969551,3.2922926268,6.530950752,0,0,0,0,0,0,0,0,42.044339607,47.117046895,48.516619543,28.061534887,27.353598601,26.61224411,27.437288473,15.928221909,50.001630541,33.00761582,48.392162093,0,0,0,0,0,0,0,0,0,3.8405653098,6
1.220589,905956,1019,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,4.4477200468,0,0,0,1,2,0,1,2,0,0,0,2.9160910977,6.1494041617,2.961978266,4.1849677863,0,0,0,0,0,0,0,0,45.856294058,49.899129675,49.483888398,26.281065246,27.700848394,28.681514716,27.819922552,9.0355404112,30.604171741,19.966034396,31.206689201,0,21.707659923,15.007186136,0,0,0,0,0,0,1.9672974343,8
2.872811,907169,1050,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,7.9760866548,0,0.771885,0,1,0,1,0,1,0,0,0,3.0160462437,6.2920197942,2.7224958665,5.72149334,0,0,0,0,0,0,0,0,45.794110121,54.785486418,52.221154829,21.98337641,27.415874498,42.278966808,31.641118275,9.225567676,31.259972091,21.386903398,33.062277787,0,0,0,0,0,0,0,0,0,2.5850294532,9
5.58708,753546,193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,2,0,0,0,0,2,1,0,0,2,0,0,0,2.9947934633,6.4880234608,2.9887273027,4.3197374658,0,0,0,0,0,0,0,0,49.600287049,57.041898391,53.098638062,27.781200272,27.63829846,29.778003913,32.291907633,11.29337335,34.879757528,24.616410461,37.709044598,0,0,0,0,0,25.751211648,0,35.320956967,2,6.5065855398,8
5.128707,909727,1061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.2218363493,7.4158878468,0,7.4158878468,0,1,0,0,0,0,0,0,2.9832712666,6.1827912903,2.8922002603,5.4999374459,0,0,0,-9.5,0,0,-1.449,23.9,35.375378268,41.126675729,44.928261095,22.945713976,24.809283591,26.351539646,24.208134442,16.003725816,53.921435013,34.371759181,53.656968236,0,0,0,0,0,26.413666457,0,0,0,5.3461730644,9
1.512725,907172,54,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3.9858149746,0,0,0,0,0,0,0,0,0,0,0,3.401768297,6.1317031908,2.749263709,6.1611277545,0,0,0,0,0,0,0,0,46.856987143,47.707735967,57.797172794,22.568540943,56.309601857,33.520137685,32.549953768,9.4922979269,32.85723478,23.154075156,36.635023604,0,0,0,0,0,0,1,0,0,2.351518542,7
3.432647,753596,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,9.231704838,0,0.807021,0,2,0,0,0,2,0,0,0,3.702485248,5.9352159326,2.7791614009,4.1359245241,0,0,0,0,0,0,0,0,45.860303177,40.318841622,50.30405023,21.984713177,31.077480279,32.511718502,27.550928355,10.632572177,32.777374706,20.418440754,35.37344745,0.6068120022,0,0,0,0,0,1,0,0,3.0026962858,10
0.572335,906814,331,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,6.4800101127,0,0,0,2,3,0,2,0,1,6.4800101127,0,2.8784694921,6.6611617446,2.6743244287,4.3178819809,0,0,0,0,0,0,0,0,47.673832989,53.677081261,45.297872309,24.269669485,25.726736476,27.877032791,27.714306459,9.9785947926,30.492563713,23.091961496,34.939764707,0.4480910048,0,0,0,1,66.866550537,0,0,0,0.8785954662,3
1.606833,925339,51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,3.6489332262,0,0,0,1,0,0,0,1,0,0,0,3.062479867,6.5520872733,2.9854908346,4.5364269217,0,0,0,0,0,0,0,0,45.910463672,47.04678476,41.367670538,24.32531098,29.606541846,30.968908855,27.200420954,13.160129977,40.110603293,27.606276448,41.199979204,0,0,0,0,0,0,0,0,0,0.4785221763,8
0.205165,753546,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,2,0,0,2,0,0,0,0,2,1,0,0,2,0,0,0,2.9947934633,6.4880234608,2.9887273027,4.3197374658,0,0,0,0,0,0,0,0,49.600287049,57.041898391,53.098638062,27.781200272,27.63829846,29.778003913,32.291907633,11.29337335,34.879757528,24.616410461,37.709044598,0,0,0,0,0,25.751211648,0,35.320956967,2,0.1648750757,9
2.694935,753596,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,1,9.231704838,0,0.807021,0,2,0,0,0,2,0,0,0,3.702485248,5.9352159326,2.7791614009,4.1359245241,0,0,0,0,0,0,0,0,45.860303177,40.318841622,50.30405023,21.984713177,31.077480279,32.511718502,27.550928355,10.632572177,32.777374706,20.418440754,35.37344745,0.6068120022,0,0,0,0,0,1,0,0,1.9023125405,7
2.77538,909784,229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.8378573055,0,0,0,1,0,0,0,0,0,0,0,2.822895768,6.3979954472,2.619906853,6.9713754974,0,0,0,0,0,0,0,0,46.722752521,50.891560568,44.822469279,19.926618226,48.850123156,30.670141996,27.274320126,9.8366524215,30.05075125,17.392542506,35.134359549,0,0,0,0,0,0,0,0,0,3.6524278174,8
0.641013,1298160,1019,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,1,3.7009669527,0,0,0,2,1,0,0,1,0,0,0,2.9852256991,5.207403433,2.8161005923,4.6377785734,0,0,0,0,0,0,0,0,46.325993569,40.951116111,45.524153445,23.863755112,31.352027351,29.387522953,35.172416233,21.091118609,59.090564926,44.005051578,67.263614246,0,0,0,0,0,0,0,0,0,1.4781076036,10
2.119285,909713,235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.2589112437,0,0,0,0,0,0,0,0,0,0,0,2.9943320224,6.8625699925,2.6562651888,5.2082461286,0,0,0,0,0,0,0,0,45.413831863,43.175576363,49.408211623,21.40855731,31.292506408,29.249565153,30.968572283,9.7498150596,32.058970505,17.571664993,33.109727137,0.495450235,0,0,0,0,0,0,0,0,2.1142724264,6
5.21737,909784,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.8378573055,0,0,0,1,0,0,0,0,0,0,0,2.822895768,6.3979954472,2.619906853,6.9713754974,0,0,0,0,0,0,0,0,46.722752521,50.891560568,44.822469279,19.926618226,48.850123156,30.670141996,27.274320126,9.8366524215,30.05075125,17.392542506,35.134359549,0,0,0,0,0,0,0,0,0,4.4578318734,1
3.711885,909723,56,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,4.4322255806,0,0,0,0,1,0,0,0,0,0,0,2.8977386149,6.3760563725,2.8864391958,6.3314217803,0,0,0,0,0,0,0,0,38.149826641,44.42984849,42.37686564,26.897801533,26.097781904,35.191656968,29.568772237,10.064927157,33.362035439,24.449667275,35.077395012,0,0,0,0,0,0,0,0,0,1.7090484278,8
4.728301,1240125,329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,4.6114170127,0,0,0,0,1,0,1,1,0,0,0,3.0196852704,5.2698386421,3.0834095962,6.3758861622,0,0,0,0,0,0,0,0,40.968182168,46.35295123,46.564057415,26.179448519,27.49716348,29.180016861,28.464169923,14.857266495,44.674568143,29.163265068,46.698067896,0,16.856000992,13.317122655,0,1,0,0,18.796593812,1,4.9239193756,3
0.674771,971777,301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6.6708432221,0,0,0,0,0,0,0,0,1,6.6708432221,0,2.8759289153,7.0680068856,2.7874092414,4.4456227649,0,0,0,0,0,0,0,0,53.037351541,61.232393218,51.329255538,22.929799133,33.124605904,27.969891658,33.123017713,13.920818461,43.162180428,27.378076224,44.602457278,0,0,0,0,0,0,0,0,0,2.0720717995,4
2.30996,909725,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,4.0561620036,0,0,6.6264268428,1,0,0,1,0,0,0,0,2.9280808558,6.7064969551,3.2922926268,6.530950752,0,0,0,0,0,0,0,0,42.044339607,47.117046895,48.516619543,28.061534887,27.353598601,26.61224411,27.437288473,15.928221909,50.001630541,33.00761582,48.392162093,0,0,0,0,0,0,0,0,0,3.1392182574,1
1.334264,905974,1038,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,8.6816879044,0,0,0,0,0,1,0,0,0,0,1,2.8982673111,6.6223905422,2.5127740396,6.3735193297,0,0,0,0,0,0,0,0,57.96100094,71.586451382,54.459331281,21.917179356,39.765015224,32.334077235,33.840786163,9.5181031662,32.896410711,22.86302644,35.821725513,0,0,0,0,0,0,0,0,0,1.0729231483,2
1.482302,906793,1013,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,5.2512862115,0,0,0,0,0,0,0,0,0,0,0,6.0672261207,6.3334086183,2.8059051206,5.9662547883,0,0,0,0,0,0,0,0,56.72533542,55.972354113,54.891895853,21.680699075,62.667193319,29.029980843,41.718146447,10.080142701,32.858736004,17.984771682,31.758160773,0,0,0,34.397934616,0,0,0,0,0,0.3623250717,1
-0.829648,910921,51,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.6982204348,0,0,0,0,0,0,0,0,0,0,0,4.7066039441,6.8081987162,2.7715080451,5.5538107885,0,0,0,0,0,0,0,0,47.146565894,52.829387329,50.402848801,22.202646735,31.349067635,28.305321541,30.509243081,13.969369131,43.054527586,26.84972703,45.958041062,0.58894723,0,0,0,0,0,0,0,0,-1.274082691,8
1.851998,1299081,295,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5.1413504413,0,0,3.1779727861,0,1,0,0,0,0,0,0,6.8026765134,6.1432293588,2.9479251568,5.4211731483,0,0,0,0,0,0,0,0,55.068081667,55.428708773,59.153238595,25.520457842,48.247848556,34.466235131,31.904834567,9.71285913,32.294549034,21.24622407,35.268290794,0,0,0,0,0,8.867057955,1,0,0,1.6023584985,5
0.99413,910921,312,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.6982204348,0,0,0,0,0,0,0,0,0,0,0,4.7066039441,6.8081987162,2.7715080451,5.5538107885,0,0,0,0,0,0,0,0,47.146565894,52.829387329,50.402848801,22.202646735,31.349067635,28.305321541,30.509243081,13.969369131,43.054527586,26.84972703,45.958041062,0.58894723,0,0,0,0,0,0,0,0,0.9144593442,8
5.10264,906818,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4.1920288691,0,0,0,0,0,0,0,0,0,0,0,2.9159680908,6.7564872014,2.8322878247,5.125511477,0,0,0,0,0,0,0,0,41.189054187,42.774746673,51.275786144,25.154629774,29.196191057,29.433469858,30.948729185,10.708520937,32.771596307,24.476357752,37.904833415,0,0,0,0,0,0,0,0,0,4.6776253559,1
0.79474,910925,1242,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4.726279505,0,0,0,0,0,0,0,0,0,0,0,3.031323289,6.1396297533,2.6756639577,4.6281963363,0,0,0,0,0,0,0,0,46.714483414,54.429140601,48.815908344,22.269043039,39.865307509,39.131447748,35.435925083,9.454580178,29.836347767,25.409197925,33.588636956,0,0,0,0,0,0,1,0,0,-0.071507262,2
5.467057,906865,345,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.9427304256,0,0.776117,0,1,0,0,0,0,0,0,0,3.0263632345,6.786587918,2.7902104344,4.4241824512,0,0,0,0,0,0,0,0,46.330647773,56.154376564,59.422142198,24.672505348,36.388682148,35.677410203,30.506768453,10.093589575,30.448657631,25.909854381,34.336569899,0,0,0,0,0,0,0,0,0,4.6695235167,1
-0.317578,909726,235,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.7570924094,0,0,0,0,0,0,0,0,0,0,0,2.9848356828,6.8233148072,2.6606068255,5.454875823,0,0,0,0,0,0,0,0,46.980658611,55.863799101,55.698341865,23.944527225,29.75250164,31.704062688,34.381094586,10.14583139,33.823471473,22.013440149,36.703404263,0,0,0,0,0,0,0,0,0,2.1149255512,7
-0.979671,909784,331,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.8378573055,0,0,0,1,0,0,0,0,0,0,0,2.822895768,6.3979954472,2.619906853,6.9713754974,0,0,0,0,0,0,0,0,46.722752521,50.891560568,44.822469279,19.926618226,48.850123156,30.670141996,27.274320126,9.8366524215,30.05075125,17.392542506,35.134359549,0,0,0,0,0,0,0,0,0,2.2483948473,10
-4.013161,905955,283,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3.0194321487,5.3016956496,2.8237391229,4.7436687975,0,0,0,0,0,0,0,0,47.343263938,58.218767244,50.040076305,24.492575975,25.5912206,30.996078497,28.192374415,11.728183844,35.565514001,23.606723271,38.928645618,0,0,0,0,0,0,2,0,0,-2.768833801,1
4.443944,1240125,1042,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,4.6114170127,0,0,0,0,1,0,1,1,0,0,0,3.0196852704,5.2698386421,3.0834095962,6.3758861622,0,0,0,0,0,0,0,0,40.968182168,46.35295123,46.564057415,26.179448519,27.49716348,29.180016861,28.464169923,14.857266495,44.674568143,29.163265068,46.698067896,0,16.856000992,13.317122655,0,1,0,0,18.796593812,1,5.8163889185,2
5.407006,753546,1129,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,2,0,0,2,0,0,0,0,2,1,0,0,2,0,0,0,2.9947934633,6.4880234608,2.9887273027,4.3197374658,0,0,0,0,0,0,0,0,49.600287049,57.041898391,53.098638062,27.781200272,27.63829846,29.778003913,32.291907633,11.29337335,34.879757528,24.616410461,37.709044598,0,0,0,0,0,25.751211648,0,35.320956967,2,3.9966288739,4
3.929469,906865,231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9427304256,0,0.776117,0,1,0,0,0,0,0,0,0,3.0263632345,6.786587918,2.7902104344,4.4241824512,0,0,0,0,0,0,0,0,46.330647773,56.154376564,59.422142198,24.672505348,36.388682148,35.677410203,30.506768453,10.093589575,30.448657631,25.909854381,34.336569899,0,0,0,0,0,0,0,0,0,4.7965240844,3
4.239542,907172,1052,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,3.9858149746,0,0,0,0,0,0,0,0,0,0,0,3.401768297,6.1317031908,2.749263709,6.1611277545,0,0,0,0,0,0,0,0,46.856987143,47.707735967,57.797172794,22.568540943,56.309601857,33.520137685,32.549953768,9.4922979269,32.85723478,23.154075156,36.635023604,0,0,0,0,0,0,1,0,0,3.6218104978,5
3.819509,906813,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7840419678,0,0,0,0,1,0,0,0,0,0,0,2.9898784833,6.8184411853,2.7145871782,4.6730891924,0,0,0,0,0,0,0,0,45.608789827,44.208357325,50.16928224,22.027852825,44.2714688,30.439823495,27.779503103,11.001480825,33.487466856,19.49091933,36.678500994,0,0,0,0,0,16.819895748,0,0,0,3.9319753484,9
2.61636,907058,257,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,1,0,1,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4.5959900584,0,0,0,0,0,0,0,0,0,0,0,2.9890279512,6.3910535066,2.8158440853,5.5516957541,0,0,0,0,0,0,0,0,56.975391143,59.290826519,71.368140707,24.906554566,31.275942197,41.051699853,29.300688077,9.3373850035,29.66619071,20.466426909,28.277482965,0,0,0,0,0,0,0,0,0,1.9360122927,8
4.770517,906818,253,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.1920288691,0,0,0,0,0,0,0,0,0,0,0,2.9159680908,6.7564872014,2.8322878247,5.125511477,0,0,0,0,0,0,0,0,41.189054187,42.774746673,51.275786144,25.154629774,29.196191057,29.433469858,30.948729185,10.708520937,32.771596307,24.476357752,37.904833415,0,0,0,0,0,0,0,0,0,4.4591764302,1
3.614626,909713,203,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4.2589112437,0,0,0,0,0,0,0,0,0,0,0,2.9943320224,6.8625699925,2.6562651888,5.2082461286,0,0,0,0,0,0,0,0,45.413831863,43.175576363,49.408211623,21.40855731,31.292506408,29.249565153,30.968572283,9.7498150596,32.058970505,17.571664993,33.109727137,0.495450235,0,0,0,0,0,0,0,0,3.1562767585,10
