IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_788,Fingerprint_785,Fingerprint_784,Fingerprint_783,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_704,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_141,PKA_145_CHA,PKA_145_HYD,PKA_158_K,PKA_162,PKA_224_B62,MOT_2D_beta7strand,MOT_2D_beta7strand_EXP,DOM_C2,DOM_EphA2_TM,MUT_AATK_EXP,MUT_ALK,MUT_ANKK1_CSV,MUT_CASK,MUT_CDK13_EXP,MUT_DCLK3_EXP,MUT_EPHA8,MUT_KIT,MUT_PAK5_EXP,MUT_PSKH2_CSV,MUT_SGK1,MUT_SGK1_EXP,MUT_STK32C,MUT_TIE1,CNV_GUCY2C_gain,CNV_PAK1_gain,REC_R_HSA_1181155,REC_R_HSA_1433418_CSV,REC_R_HSA_166082,REC_R_HSA_429698,REC_R_HSA_6800434,PWY_R_HSA_1500931,PWY_R_HSA_164944,PWY_R_HSA_212436_CSV,PWY_R_HSA_3000171_EXP,PWY_R_HSA_391160,PWY_R_HSA_4086400_CSV,PWY_R_HSA_418594_CSV,PWY_R_HSA_6798695,PWY_R_HSA_6798695_EXP,PWY_R_HSA_8953854_CSV,GO_0001570,GO_0001890,GO_0007275_EXP,GO_0007286_CSV,GO_0007399_CSV,GO_0009725,GO_0016321,GO_0016321_EXP,GO_0017148_EXP,GO_0021766_EXP,GO_0021987,GO_0030097_CSV,GO_0030097_EXP,GO_0030968_EXP,GO_0035924_CSV,GO_0038128_EXP,GO_0042490,GO_0042490_EXP,GO_0042493_CSV,GO_0043488_CSV,GO_0043507_EXP,GO_0045944_CSV,GO_0050727_CSV,GO_0051147,GO_0051301,GO_0060999_CSV,GO_0071407_EXP,SFAM_NEK1,FAM_Atypical_EXP,EXP_CSNK2A1,EXP_HASPIN,EXP_FGFR2,EXP_STK31,EXP_CDK6,EXP_TP53RK,EXP_MAP3K9,EXP_EIF2AK3,EXP_NTRK2,EXP_TSSK3,EXP_CDK4,EXP_LMTK2,EXP_MAP2K1,EXP_CDK20,Predicted IC50,Validation
3.873794,713878,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8508176653,0,0,0.772476,0,0,0,0,0,3.8827809066,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,7.6278189183,4.3581756074,3.2236936663,3.0800064904,4.4910158351,4.768699644,3.3557975168,5.0133273587,3.0209706245,3.5814872959,9.9964356836,3.1934851864,8.2456746592,3.5542541982,3.281585967,4
4.012736,713885,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.683896,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8089670233,0,0,0,0,0,0,0,0,0,0,0,0,8.0906199643,0,0,0,0,0,0,0,0,0,0,0,0,24.292161939,8.437496783,3.8936214701,3.2145108984,3.1959458964,3.9281758604,4.3674006233,3.3779477537,5.5999210761,3.0325068542,3.7211987412,9.5357694869,2.8694874005,9.2202178617,3.5904149311,3.7563355114,4
3.754962,724872,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.9491678711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4776375784,0,0,0,0,6.8083319657,0.816871,0,0,0,0,0,0,11.717988937,7.5584423942,3.6111268504,2.914443393,3.3215273415,5.7891910029,4.2591740872,3.4908632011,5.9046133804,2.9740498039,3.6402035433,8.7213897656,3.0531462338,9.163596527,4.2969653705,2.7241328734,2
3.020243,753547,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.829656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.353669991,7.7619461633,4.8679990613,2.9434693702,2.686230988,7.0362131206,5.3969234764,3.2942977276,5.3715908379,3.0179430361,3.6677009313,9.7679794077,3.1643421552,9.0949087615,3.9057722435,3.3033658049,4
5.486443,753551,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.9844057516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.54485,0,0,0,0,1,3.9844057516,0,0,0,2.9959325481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.620508308,7.3623880596,3.8320404192,3.3261627862,3.0979261375,3.582396144,3.5765946699,3.6481742925,5.7035505006,2.8827637802,3.6610819112,7.8964215784,3.3083162899,7.9752409557,3.3737197787,4.4702851763,7
3.686648,753564,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,-1,-0.52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.9499208876,0,0,0,0,0,0,0.800024,3.330323137,0,0,0,0,0,0.800024,0,0,1,0,0,0,5.2695655429,7.8183940321,3.7383724094,2.9793221846,3.5280045928,4.599783339,4.5437014048,3.2763217495,7.2383949661,3.0068776049,3.797517567,10.01764831,3.0440069966,9.0532185315,3.875928134,3.5201893685,8
2.604703,753565,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.763632,9.5985288937,0,0,0,0,0,0,0,3.499890822,0,0,0,1,0,0,0,0,7.669464882,4.362936435,3.8365277046,3.1888382208,8.581472972,5.5948674124,3.1822715463,5.9326363269,3.4334210925,3.7774966681,9.6861596249,3.0978996009,8.0166310194,3.5037698238,2.4109187255,3
3.187842,753582,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,3.0923005655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5108458548,4.3675806153,3.813183633,3.0923005655,7.7131203686,4.3637326442,3.3495492336,5.152015668,3.1113517548,3.3267412815,10.072731207,3.1462847936,7.3874217321,3.4241773536,3.7922900545,3
2.594465,753588,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.8083716527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.34724846,0,0,0,0,0,0,0,6.1811854294,7.5032190297,5.0621693699,3.040942092,2.9523133483,7.6460140289,5.2256428029,3.3246367063,5.3721248697,2.964732421,3.494765309,8.931645803,2.9100414801,7.903792681,4.267517581,3.3066688273,2
3.884131,753589,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.1734832584,0,0,0,0,0,0,3.3451015127,0,0,0,0,0,0,0,0,0.859149,0,0,0,0,0,0,0,0,0,17.883457858,7.0696080734,3.7340765805,2.9864587626,3.0407183421,5.4700521994,4.0506695421,3.3917718458,6.1170898514,2.9803535859,3.5309574689,8.1164795421,2.8579383929,8.5135038899,4.3136595061,3.8575960907,4
2.076491,753594,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4686118579,0,0,0,0,0,0,0,0,0,0,0,0,5.2249021643,7.3415442212,4.5018319462,3.8687289535,3.0377189087,7.3286035571,4.4405253203,3.2323378383,5.4823868314,3.0296859498,5.1331140542,9.4549658391,3.1123067923,8.7663892371,4.1399376457,2.9742867434,10
5.340543,753599,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0.711701,0,0,0,0,1,3.2694607246,0,0,0,0,0,0,0,0,0,0,3.8673252757,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.6373257185,4.1874739556,3.1242023409,3.3159554807,4.1596913566,5.0222838384,3.106082487,5.6997576114,3.0548792833,3.616899012,9.7301741251,3.1423397422,7.3459242152,3.3247307366,4.1092669125,3
3.072015,753605,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.432214,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0.867996,0,1,0,0.801028,0,0,0,1,1,0,0,0.860666,0,0,0,0,0,0,0,0,0,0,3.0963562979,0,0,0,0,9.7977150113,0.75489,0,0,0,0,0,0,14.333960697,7.9290815737,4.0852355184,3.439457515,3.0753608379,5.1284547404,5.1304017524,3.3395228394,5.9491546211,2.9206473206,3.7597038111,10.063058671,2.9240873155,7.898081805,3.0118728559,3.1410705696,6
3.690734,905967,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,2.7986163704,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.040644147,0,0,0,0,0,0,6.6499601977,0,0,0,0,0,4.541840055,0,0,0,0,10.994737198,0,0,0,0,0,0,1,3.2529567985,7.0628577977,3.6450324154,3.3255035349,3.1010161519,6.930320479,4.8754467207,3.7714181631,6.1626803948,3.168150132,3.8656859918,8.1467433833,3.0686533559,9.4961221196,3.8399312158,4.5450087625,9
5.0523,906808,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,6.5992920625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,14.103783657,7.4049457598,3.7751058655,2.9670585052,4.0866658118,3.4742073286,4.4088534284,3.3466744585,5.1385475077,2.8872954674,3.4033410487,9.9876907962,3.015781268,8.4415306312,3.661138708,4.2053586819,5
4.239879,908467,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.0908501958,0,0,0,1,5.0049277215,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.644652266,0,0,1,0,0.822062,0,0,29.946305717,7.3179115113,5.500058373,3.0590921442,3.2120123288,3.6524090971,5.3401978143,3.4349470887,5.3503721813,2.9421474388,3.5961322743,9.4410743112,2.9555714987,8.6158960988,3.5753479976,3.0418386336,4
2.276009,908469,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.800155,0,0,0,3.2216253054,0,0,0,0,0,0,6.2175697277,0,0,0,0,5.6883440826,0,0,0,1,0,0,0,20.281565815,7.438661314,4.9313421979,2.9465056646,3.0817967522,5.4794968095,4.4542694496,3.3308842314,5.4209417355,2.8601043617,3.4981763947,9.7124708865,3.0626663671,8.2198035018,3.1960863944,3.2107718969,8
5.028708,908473,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.864159,0,0,0,0,1,2.9157138618,0,0,0,3.2343835681,0,0.714522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,18.081050806,6.3868894991,3.8335230933,3.3113428147,3.7927395598,7.9243463816,5.917080135,3.2626949342,4.5995784336,2.9679590795,3.9569658225,8.5524004601,2.9241501548,9.2226309325,3.3490627722,4.7548255262,5
4.034054,908481,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7930323747,0,0,0,0,0,0,0,0,0,0,0,0,0.830581,0,0,0,0,0,0,0,7.4106130992,3.682526906,3.0015114136,3.2216094594,4.5517769425,4.1515433072,3.2063739687,5.0463631367,2.9446169294,3.7928554667,9.4646147871,2.8916448657,7.7215402773,3.710507363,3.4075760316,10
3.172764,908483,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,15.465187431,0,0,0,0,0,3.8893348731,0,0,0,0,0,0,0,0,0,0,0,3.6325371646,0,0,0,1,0,0,0,15.789801548,7.9440505259,4.2396914381,4.0266023158,2.8828576731,7.9561270845,4.6806463177,3.5324582501,4.8274937587,2.9505611265,3.6147103972,9.0602389977,3.3853077359,8.2345276567,3.404941681,3.3017438653,8
2.944105,909194,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2.8397870354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.5527905861,7.7605442186,4.9943311044,2.9852848926,3.1846356569,3.8473610536,5.2704249673,3.6808715052,4.7509785377,3.2023595171,3.6305423866,9.9334209702,3.188557603,8.1060350835,3.8296725114,3.3753793041,1
3.231146,910692,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2.9327876299,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,17.168014797,6.6309098349,3.7162731179,3.2673122817,3.4770835213,7.5712202576,4.1891814777,3.4719097003,6.0565156577,2.9405378159,3.522249699,10.258974902,2.8772320296,8.5680413595,2.9117497901,2.7979958915,1
4.124668,1240182,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0912277523,0,0.834335,0,0,0,0,3.5512250323,0,0,3.2587595348,0,0,3.0553949029,0,0,0,0,0,0.797503,0,0,1,0,4.4089893992,0,12.28063257,7.5629719393,3.9289720918,3.1122439336,3.4313857862,3.2384922991,4.1689449911,3.7973221007,5.642318666,3.0242472887,3.5479616918,10.000610191,3.2220564174,7.7769690535,3.5986029221,4.1197895665,5
2.634651,1240189,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.726535,0,0,0,0.810664,1,3.8205777764,0.726535,0,0,2.9770104397,0,0,0,0,0,0,0,0,0,3.9849757086,0,0,0,0,0,0,0,7.4886325608,0.726535,0,0,1,0,0,0,4.1382931221,7.9536127603,4.5177269292,3.2377464274,3.1609427226,10.016743623,4.5038290097,3.4275344048,5.6780357374,3.0718450398,3.8512637427,9.7223633849,2.9668984426,7.7666602236,3.4578883095,2.9512925821,9
2.84287,1240193,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1369549468,0,0,0,0,0,0,0,0,0,5.5912636858,0,0,0,0,0,0,0,7.9385993109,0,0,0,0,0,0,0,6.3594951912,8.0046550535,5.0591579697,3.889518779,3.2399631571,3.8245699,5.9709609246,3.3326066734,4.9473806124,3.0999232,4.1503971363,9.2535199044,3.3642484238,7.4480090756,4.1785173259,2.888108869,3
2.829315,1297439,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0.39,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,4.5864890708,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.259059415,0,0,0,0,0,0,1,0,7.1582593447,4.3662747576,3.027472375,4.7025011062,3.0950420111,4.2774538345,3.5485088954,6.8511960256,2.8538991848,3.4739211675,8.8200701761,2.8752714996,8.3336175247,3.8408760588,2.8038362499,2
2.740682,1330972,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.834453,3.2428807299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2428807299,0,0,0,0,5.8188787698,0,0,0,0,0,0,0,12.056781751,7.646696027,4.6991130884,3.1018779872,2.8379205297,5.887704175,6.0171896786,3.4057964204,6.1019910928,2.9634959607,3.3142180792,9.9294654039,3.0487614527,7.8729861661,4.2289286222,3.5156149705,6
1.840043,687600,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.575153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,6.8305536985,0,0,0,0,0,0,0,0,0,0,0,0,3.2150488821,0,0,0,0,3.7514751778,0,0,0,1,0,0,0,17.97231249,7.193116084,3.9713696505,3.090713081,3.2514435907,4.0170570507,4.6499072059,3.2384779954,5.418618113,3.0307260333,3.4887633336,9.888307782,2.9138269316,8.6259393205,3.7779004543,2.4688525707,6
